name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Wade Davis,2011,Tampa Bay Rays,2,0,1,0,0,0,1,.500,.500,.500,1.000,hitter
Kyle Farnsworth,2011,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sam Fuld,2011,Tampa Bay Rays,308,41,74,3,27,32,49,.240,.313,.360,.673,hitter
Brandon Gomes,2011,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Guyer,2011,Tampa Bay Rays,41,7,8,2,3,1,9,.195,.214,.366,.580,hitter
Jeremy Hellickson,2011,Tampa Bay Rays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
J.P. Howell,2011,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Jaso,2011,Tampa Bay Rays,246,26,55,5,27,25,36,.224,.298,.354,.652,hitter
Desmond Jennings,2011,Tampa Bay Rays,247,44,64,10,25,31,59,.259,.356,.449,.805,hitter
Dan Johnson,2011,Tampa Bay Rays,84,7,10,2,4,6,18,.119,.187,.202,.389,hitter
Elliot Johnson,2011,Tampa Bay Rays,160,20,31,4,17,14,53,.194,.257,.338,.595,hitter
Matt Joyce,2011,Tampa Bay Rays,462,69,128,19,75,49,106,.277,.347,.478,.825,hitter
Casey Kotchman,2011,Tampa Bay Rays,500,44,153,10,48,48,66,.306,.378,.422,.800,hitter
Jose Lobaton,2011,Tampa Bay Rays,34,2,4,0,0,4,8,.118,.231,.147,.378,hitter
Evan Longoria,2011,Tampa Bay Rays,483,78,118,31,99,80,93,.244,.355,.495,.850,hitter
Felipe Lopez,2011,Tampa Bay Rays,97,8,21,2,8,4,28,.216,.248,.320,.568,hitter
Jake McGee,2011,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Niemann,2011,Tampa Bay Rays,3,0,1,0,0,0,2,.333,.333,.333,.666,hitter
Joel Peralta,2011,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Price,2011,Tampa Bay Rays,4,0,0,0,0,1,2,.000,.200,.000,.200,hitter
Manny Ramirez,2011,Tampa Bay Rays,17,0,1,0,1,0,4,.059,.059,.059,.118,hitter
Cesár Ramos,2011,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sean Rodríguez,2011,Tampa Bay Rays,373,45,83,8,36,38,87,.223,.323,.357,.680,hitter
Justin Ruggiano,2011,Tampa Bay Rays,105,11,26,4,13,4,26,.248,.273,.400,.673,hitter
Adam Russell,2011,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
James Shields,2011,Tampa Bay Rays,8,0,0,0,1,0,5,.000,.000,.000,.000,hitter
Kelly Shoppach,2011,Tampa Bay Rays,221,23,39,11,22,19,79,.176,.268,.339,.607,hitter
Andy Sonnanstine,2011,Tampa Bay Rays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
B.J. Upton,2011,Tampa Bay Rays,560,82,136,23,81,71,161,.243,.331,.429,.760,hitter
Ben Zobrist,2011,Tampa Bay Rays,588,99,158,20,91,77,128,.269,.353,.469,.822,hitter
Mike Adams,2011,San Diego Padres,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elvis Andrus,2011,Texas Rangers,587,96,164,5,60,56,74,.279,.347,.361,.708,hitter
Adrian Beltré,2011,Texas Rangers,487,82,144,32,105,25,53,.296,.331,.561,.892,hitter
Andrés Blanco,2011,Texas Rangers,76,9,17,2,3,4,14,.224,.263,.342,.605,hitter
Julio Borbon,2011,Texas Rangers,89,10,24,0,11,3,9,.270,.305,.348,.653,hitter
Dave Bush,2011,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Endy Chavez,2011,Texas Rangers,256,37,77,5,27,10,30,.301,.323,.426,.749,hitter
Nelson Cruz,2011,Texas Rangers,475,64,125,29,87,33,116,.263,.312,.509,.821,hitter
Chris Davis,2011,Texas Rangers,76,9,19,3,6,5,24,.250,.296,.408,.704,hitter
Neftalí Feliz,2011,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Craig Gentry,2011,Texas Rangers,133,26,36,1,13,10,27,.271,.347,.346,.693,hitter
Esteban German,2011,Texas Rangers,11,6,5,1,4,1,1,.455,.462,.818,1.280,hitter
Michael Gonzalez,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Hamilton,2011,Texas Rangers,487,80,145,25,94,39,93,.298,.346,.536,.882,hitter
Matt Harrison,2011,Texas Rangers,9,0,0,0,0,0,6,.000,.000,.000,.000,hitter
Ian Kinsler,2011,Texas Rangers,620,121,158,32,77,89,71,.255,.355,.477,.832,hitter
Michael Kirkman,2011,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Colby Lewis,2011,Texas Rangers,8,0,1,0,0,0,2,.125,.125,.250,.375,hitter
Mark Lowe,2011,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Leonys Martin,2011,Texas Rangers,8,2,3,0,0,0,1,.375,.375,.500,.875,hitter
Mitch Moreland,2011,Texas Rangers,464,60,120,16,51,39,92,.259,.320,.414,.734,hitter
David Murphy,2011,Texas Rangers,404,46,111,11,46,33,61,.275,.328,.401,.729,hitter
Mike Napoli,2011,Texas Rangers,369,72,118,30,75,58,85,.320,.414,.631,1.045,hitter
Alexi Ogando,2011,Texas Rangers,2,0,1,0,0,0,1,.500,.500,.500,1.000,hitter
Darren Oliver,2011,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Omar Quintanilla,2011,Texas Rangers,22,3,1,0,2,0,9,.045,.045,.136,.181,hitter
Arthur Rhodes,2011,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Yoshinori Tateyama,2011,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Taylor Teagarden,2011,Texas Rangers,34,3,8,0,2,2,13,.235,.278,.294,.572,hitter
Brett Tomko,2011,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yorvit Torrealba,2011,Texas Rangers,396,40,108,7,37,20,65,.273,.306,.399,.705,hitter
Matt Treanor,2011,Kansas City Royals,186,24,42,3,21,33,49,.226,.351,.306,.657,hitter
Koji Uehara,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
C.J. Wilson,2011,Texas Rangers,4,1,1,0,0,0,0,.250,.250,.750,1.000,hitter
Michael Young,2011,Texas Rangers,631,88,213,11,106,47,78,.338,.380,.474,.854,hitter
J.P. Arencibia,2011,Toronto Blue Jays,443,47,97,23,78,36,133,.219,.282,.438,.720,hitter
José Bautista,2011,Toronto Blue Jays,513,105,155,43,103,132,111,.302,.447,.608,1.055,hitter
Shawn Camp,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joel Carreno,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Cooper,2011,Toronto Blue Jays,71,9,15,2,12,7,14,.211,.284,.394,.678,hitter
Rajai Davis,2011,Toronto Blue Jays,320,44,76,1,29,15,63,.238,.273,.350,.623,hitter
Octavio Dotel,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Edwin Encarnación,2011,Toronto Blue Jays,481,70,131,17,55,43,77,.272,.334,.453,.787,hitter
Yunel Escobar,2011,Toronto Blue Jays,513,77,149,11,48,61,70,.290,.369,.413,.782,hitter
Frank Francisco,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Frasor,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aaron Hill,2011,Toronto Blue Jays,396,38,89,6,45,23,53,.225,.270,.313,.583,hitter
Kelly Johnson,2011,Arizona Diamondbacks,430,59,90,18,49,44,132,.209,.287,.412,.699,hitter
Brett Lawrie,2011,Toronto Blue Jays,150,26,44,9,25,16,31,.293,.373,.580,.953,hitter
Adam Lind,2011,Toronto Blue Jays,499,56,125,26,87,32,107,.251,.295,.439,.734,hitter
Jesse Litsch,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Loewen,2011,Toronto Blue Jays,32,4,6,1,4,3,13,.188,.297,.313,.610,hitter
Darin Mastroianni,2011,Toronto Blue Jays,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Mike McCoy,2011,Toronto Blue Jays,197,26,39,2,10,25,41,.198,.291,.269,.560,hitter
John McDonald,2011,Toronto Blue Jays,168,19,42,2,20,8,18,.250,.285,.345,.630,hitter
Trever Miller,2011,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
José Molina,2011,Toronto Blue Jays,171,19,48,3,15,15,44,.281,.342,.415,.757,hitter
Brandon Morrow,2011,Toronto Blue Jays,6,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Jayson Nix,2011,Toronto Blue Jays,136,15,23,4,16,12,42,.169,.245,.309,.554,hitter
Corey Patterson,2011,Toronto Blue Jays,317,44,80,6,33,15,65,.252,.287,.379,.666,hitter
Luis Perez,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Purcey,2011,Detroit Tigers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Colby Rasmus,2011,St. Louis Cardinals,338,61,83,11,40,45,77,.246,.332,.420,.752,hitter
Jon Rauch,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jo-Jo Reyes,2011,Toronto Blue Jays,4,0,1,0,0,0,2,.250,.250,.250,.500,hitter
Juan Rivera,2011,Toronto Blue Jays,247,22,60,6,28,22,41,.243,.305,.360,.665,hitter
Ricky Romero,2011,Toronto Blue Jays,6,0,1,0,2,0,2,.167,.167,.167,.334,hitter
Marc Rzepczynski,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Travis Snider,2011,Toronto Blue Jays,187,23,42,3,30,11,56,.225,.269,.348,.617,hitter
Zach Stewart,2011,Toronto Blue Jays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Brian Tallet,2011,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Teahen,2011,Chicago White Sox,118,11,24,3,11,12,28,.203,.277,.305,.582,hitter
Eric Thames,2011,Toronto Blue Jays,362,58,95,12,37,23,88,.262,.313,.456,.769,hitter
Carlos Villanueva,2011,Toronto Blue Jays,4,1,0,0,0,1,2,.000,.200,.000,.200,hitter
P.J. Walters,2011,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dewayne Wise,2011,Florida Marlins,67,6,16,0,5,3,21,.239,.278,.269,.547,hitter
Chris Woodward,2011,Toronto Blue Jays,10,3,0,0,0,0,4,.000,.000,.000,.000,hitter
Scott Baker,2011,Minnesota Twins,5,0,2,0,0,0,1,.400,.400,.600,1.000,hitter
Joe Benson,2011,Minnesota Twins,71,3,17,0,2,3,21,.239,.270,.352,.622,hitter
Nick Blackburn,2011,Minnesota Twins,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Burnett,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Drew Butera,2011,Minnesota Twins,234,19,39,2,23,11,42,.167,.210,.239,.449,hitter
Matt Capps,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alexi Casilla,2011,Minnesota Twins,323,52,84,2,21,28,45,.260,.322,.368,.690,hitter
Michael Cuddyer,2011,Minnesota Twins,529,70,150,20,70,48,95,.284,.346,.459,.805,hitter
Brian Dinkelman,2011,Minnesota Twins,73,5,22,0,4,4,14,.301,.346,.315,.661,hitter
Brian Duensing,2011,Minnesota Twins,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Phil Dumatrait,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jim Hoey,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Steve Holm,2011,Minnesota Twins,17,1,2,0,0,1,4,.118,.167,.176,.343,hitter
Dusty Hughes,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Luke Hughes,2011,Minnesota Twins,287,31,64,7,30,24,79,.223,.289,.338,.627,hitter
Jason Kubel,2011,Minnesota Twins,366,37,100,12,58,32,86,.273,.332,.434,.766,hitter
Francisco Liriano,2011,Minnesota Twins,2,0,1,0,1,1,0,.500,.667,.500,1.167,hitter
Joe Mauer,2011,Minnesota Twins,296,38,85,3,30,32,38,.287,.360,.368,.728,hitter
Jose Mijares,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Morneau,2011,Minnesota Twins,264,19,60,4,30,19,44,.227,.285,.333,.618,hitter
Joe Nathan,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tsuyoshi Nishioka,2011,Minnesota Twins,221,14,50,0,19,15,43,.226,.278,.249,.527,hitter
Chris Parmelee,2011,Minnesota Twins,76,8,27,4,14,12,13,.355,.443,.592,1.035,hitter
Carl Pavano,2011,Minnesota Twins,6,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Glen Perkins,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trevor Plouffe,2011,Minnesota Twins,286,47,68,8,31,25,71,.238,.305,.392,.697,hitter
Jason Repko,2011,Minnesota Twins,133,21,30,2,11,6,38,.226,.270,.286,.556,hitter
Ben Revere,2011,Minnesota Twins,450,56,120,0,30,26,41,.267,.310,.309,.619,hitter
René Rivera,2011,Minnesota Twins,104,9,15,1,5,8,32,.144,.211,.202,.413,hitter
Kevin Slowey,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Denard Span,2011,Minnesota Twins,284,37,75,2,16,27,36,.264,.328,.359,.687,hitter
Anthony Swarzak,2011,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jim Thome,2011,Minnesota Twins,206,21,50,12,40,35,69,.243,.351,.476,.827,hitter
Matt Tolbert,2011,Minnesota Twins,207,22,41,0,11,11,31,.198,.252,.266,.518,hitter
Rene Tosoni,2011,Minnesota Twins,172,20,35,5,22,14,42,.203,.275,.343,.618,hitter
Danny Valencia,2011,Minnesota Twins,564,63,139,15,72,40,102,.246,.294,.383,.677,hitter
Delmon Young,2011,Minnesota Twins,305,26,81,4,32,18,55,.266,.305,.357,.662,hitter
Danys Baez,2011,Philadelphia Phillies,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Antonio Bastardo,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Blanton,2011,Philadelphia Phillies,11,1,2,0,2,0,3,.182,.182,.182,.364,hitter
John Bowker,2011,Pittsburgh Pirates,17,0,4,0,2,2,4,.235,.316,.294,.610,hitter
Domonic Brown,2011,Philadelphia Phillies,184,28,45,5,19,25,35,.245,.333,.391,.724,hitter
Drew Carpenter,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jose Contreras,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin De Fratus,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ben Francisco,2011,Philadelphia Phillies,250,24,61,6,34,33,42,.244,.340,.364,.704,hitter
Ross Gload,2011,Philadelphia Phillies,113,3,29,0,8,3,23,.257,.276,.327,.603,hitter
Roy Halladay,2011,Philadelphia Phillies,74,3,9,0,3,2,35,.122,.145,.149,.294,hitter
Cole Hamels,2011,Philadelphia Phillies,69,2,11,0,3,3,33,.159,.194,.188,.382,hitter
David Herndon,2011,Philadelphia Phillies,4,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Ryan Howard,2011,Philadelphia Phillies,557,81,141,33,116,75,172,.253,.346,.488,.834,hitter
Raul Ibanez,2011,Philadelphia Phillies,535,65,131,20,84,33,106,.245,.289,.419,.708,hitter
Kyle Kendrick,2011,Philadelphia Phillies,24,1,5,0,0,2,9,.208,.269,.208,.477,hitter
Erik Kratz,2011,Philadelphia Phillies,6,0,2,0,0,0,1,.333,.333,.500,.833,hitter
Cliff Lee,2011,Philadelphia Phillies,75,6,15,2,7,1,26,.200,.208,.307,.515,hitter
Brad Lidge,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Madson,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Martinez,2011,Philadelphia Phillies,209,25,41,3,24,18,35,.196,.258,.282,.540,hitter
Scott Mathieson,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Mayberry Jr.,2011,Philadelphia Phillies,267,37,73,15,49,26,55,.273,.341,.513,.854,hitter
Brandon Moss,2011,Philadelphia Phillies,6,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Pete Orr,2011,Philadelphia Phillies,96,7,21,0,4,6,19,.219,.279,.250,.529,hitter
Roy Oswalt,2011,Philadelphia Phillies,38,2,3,0,2,4,14,.079,.167,.079,.246,hitter
Hunter Pence,2011,Houston Astros,399,49,123,11,62,30,86,.308,.356,.471,.827,hitter
Juan Pablo Perez,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Placido Polanco,2011,Philadelphia Phillies,469,46,130,5,50,42,44,.277,.335,.339,.674,hitter
Jimmy Rollins,2011,Philadelphia Phillies,567,87,152,16,63,58,59,.268,.338,.399,.737,hitter
J.C. Romero,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Ruiz,2011,Philadelphia Phillies,410,49,116,6,40,48,48,.283,.371,.383,.754,hitter
Dane Sardinha,2011,Philadelphia Phillies,32,8,7,0,1,10,13,.219,.419,.250,.669,hitter
Joe Savery,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian Schneider,2011,Philadelphia Phillies,125,11,22,2,9,11,35,.176,.246,.256,.502,hitter
Michael Schwimer,2011,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Michael Stutes,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chase Utley,2011,Philadelphia Phillies,398,54,103,11,44,39,47,.259,.344,.425,.769,hitter
Wilson Valdez,2011,Philadelphia Phillies,273,39,68,1,30,18,41,.249,.294,.341,.635,hitter
Shane Victorino,2011,Philadelphia Phillies,519,95,145,17,61,55,63,.279,.355,.491,.846,hitter
Vance Worley,2011,Philadelphia Phillies,45,4,10,0,5,1,14,.222,.239,.244,.483,hitter
Mike Zagurski,2011,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jairo Asencio,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Beachy,2011,Atlanta Braves,43,0,3,0,1,1,22,.070,.091,.070,.161,hitter
J.C. Boscan,2011,Atlanta Braves,9,0,3,0,0,0,5,.333,.333,.333,.666,hitter
Michael Bourn,2011,Houston Astros,429,64,130,1,32,38,90,.303,.363,.403,.766,hitter
Brooks Conrad,2011,Atlanta Braves,103,11,23,4,13,15,41,.223,.325,.388,.713,hitter
Jose Constanza,2011,Atlanta Braves,109,21,33,2,10,6,14,.303,.339,.385,.724,hitter
Randall Delgado,2011,Atlanta Braves,10,0,0,0,0,0,6,.000,.000,.000,.000,hitter
Matt Diaz,2011,Pittsburgh Pirates,216,14,56,0,19,11,44,.259,.303,.324,.627,hitter
Freddie Freeman,2011,Atlanta Braves,571,67,161,21,76,53,142,.282,.346,.448,.794,hitter
Cory Gearrin,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Gonzalez,2011,Atlanta Braves,564,59,136,15,56,22,126,.241,.270,.372,.642,hitter
Tommy Hanson,2011,Atlanta Braves,39,0,2,0,0,0,15,.051,.051,.051,.102,hitter
Diory Hernandez,2011,Atlanta Braves,33,4,7,1,4,0,5,.212,.212,.333,.545,hitter
Jason Heyward,2011,Atlanta Braves,396,50,90,14,42,51,93,.227,.319,.389,.708,hitter
Brandon Hicks,2011,Atlanta Braves,21,1,1,0,1,1,9,.048,.091,.048,.139,hitter
Eric Hinske,2011,Atlanta Braves,236,24,55,10,28,26,71,.233,.311,.403,.714,hitter
Tim Hudson,2011,Atlanta Braves,69,4,8,1,4,4,20,.116,.164,.174,.338,hitter
Chipper Jones,2011,Atlanta Braves,455,56,125,18,70,51,80,.275,.344,.470,.814,hitter
Jair Jurrjens,2011,Atlanta Braves,47,0,5,0,1,1,13,.106,.125,.106,.231,hitter
Craig Kimbrel,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scott Linebrink,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Derek Lowe,2011,Atlanta Braves,52,4,9,1,7,4,18,.173,.232,.308,.540,hitter
Julio Lugo,2011,Atlanta Braves,44,3,6,0,3,4,11,.136,.208,.136,.344,hitter
Cristhian Martinez,2011,Atlanta Braves,6,0,2,0,2,0,1,.333,.333,.500,.833,hitter
Joe Mather,2011,Atlanta Braves,75,4,16,1,9,6,23,.213,.272,.307,.579,hitter
Brian McCann,2011,Atlanta Braves,466,51,126,24,71,57,89,.270,.351,.466,.817,hitter
Nate McLouth,2011,Atlanta Braves,267,35,61,4,16,44,52,.228,.344,.333,.677,hitter
Kris Medlen,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Minor,2011,Atlanta Braves,27,1,3,0,0,3,15,.111,.200,.185,.385,hitter
Peter Moylan,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eric O'Flaherty,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Martín Prado,2011,Atlanta Braves,551,66,143,13,57,34,52,.260,.302,.385,.687,hitter
Scott Proctor,2011,Atlanta Braves,2,0,0,0,1,0,0,.000,.000,.000,.000,hitter
Wilkin Ramirez,2011,Atlanta Braves,26,5,6,0,2,4,11,.231,.333,.308,.641,hitter
Antoan Richardson,2011,Atlanta Braves,4,2,2,0,0,0,0,.500,.500,.500,1.000,hitter
David Ross,2011,Atlanta Braves,152,14,40,6,23,16,51,.263,.333,.428,.761,hitter
Jordan Schafer,2011,Atlanta Braves,196,32,47,1,7,18,42,.240,.307,.316,.623,hitter
George Sherrill,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Julio Teheran,2011,Atlanta Braves,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Dan Uggla,2011,Atlanta Braves,600,88,140,36,82,62,156,.233,.311,.453,.764,hitter
Anthony Varvaro,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jonny Venters,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Arodys Vizcaíno,2011,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jack Wilson,2011,Seattle Mariners,173,22,43,0,11,9,27,.249,.283,.295,.578,hitter
Matt Young,2011,Atlanta Braves,48,4,10,0,1,4,6,.208,.269,.229,.498,hitter
Gordon Beckham,2011,Chicago White Sox,499,60,115,10,44,35,111,.230,.296,.337,.633,hitter
Brian Bruney,2011,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Buehrle,2011,Chicago White Sox,2,0,1,0,0,0,1,.500,.500,1.000,1.500,hitter
Ramon Castro,2011,Chicago White Sox,68,6,16,4,10,7,23,.235,.307,.456,.763,hitter
Jesse Crain,2011,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Danks,2011,Chicago White Sox,3,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alejandro De Aza,2011,Chicago White Sox,152,29,50,4,23,17,34,.329,.400,.520,.920,hitter
Adam Dunn,2011,Chicago White Sox,415,36,66,11,42,75,177,.159,.292,.277,.569,hitter
Eduardo Escobar,2011,Chicago White Sox,7,0,2,0,0,0,1,.286,.286,.286,.572,hitter
Tyler Flowers,2011,Chicago White Sox,110,13,23,5,16,14,38,.209,.310,.409,.719,hitter
Gavin Floyd,2011,Chicago White Sox,3,0,0,0,0,1,1,.000,.250,.000,.250,hitter
Jason Frasor,2011,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lucas Harrell,2011,Houston Astros,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Philip Humber,2011,Chicago White Sox,5,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Edwin Jackson,2011,Chicago White Sox,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Paul Konerko,2011,Chicago White Sox,543,69,163,31,105,77,89,.300,.388,.517,.905,hitter
Brent Lillibridge,2011,Chicago White Sox,186,38,48,13,29,17,62,.258,.340,.505,.845,hitter
Donny Lucy,2011,Chicago White Sox,10,1,2,0,1,1,5,.200,.273,.300,.573,hitter
Dallas McPherson,2011,Chicago White Sox,15,1,2,0,0,0,7,.133,.133,.133,.266,hitter
Lastings Milledge,2011,Chicago White Sox,4,1,1,0,0,0,1,.250,.250,.500,.750,hitter
Brent Morel,2011,Chicago White Sox,413,44,101,10,41,22,57,.245,.287,.366,.653,hitter
Will Ohman,2011,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake Peavy,2011,Chicago White Sox,1,0,0,0,0,1,0,.000,.500,.000,.500,hitter
Juan Pierre,2011,Chicago White Sox,639,80,178,2,50,43,41,.279,.329,.327,.656,hitter
A.J. Pierzynski,2011,Chicago White Sox,464,38,133,8,48,23,33,.287,.323,.405,.728,hitter
Carlos Quentin,2011,Chicago White Sox,421,53,107,24,77,34,84,.254,.340,.499,.839,hitter
Alexei Ramirez,2011,Chicago White Sox,614,81,165,15,70,51,84,.269,.328,.399,.727,hitter
Alex Rios,2011,Chicago White Sox,537,64,122,13,44,27,68,.227,.265,.348,.613,hitter
Chris Sale,2011,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sergio Santos,2011,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Zach Stewart,2011,Toronto Blue Jays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Mark Teahen,2011,Chicago White Sox,118,11,24,3,11,12,28,.203,.277,.305,.582,hitter
Matt Thornton,2011,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dayan Viciedo,2011,Chicago White Sox,102,11,26,1,6,9,23,.255,.327,.314,.641,hitter
Omar Vizquel,2011,Chicago White Sox,167,18,42,0,8,9,18,.251,.287,.305,.592,hitter
Alfredo Amezaga,2011,Colorado Rockies,33,5,8,0,2,3,7,.242,.297,.273,.570,hitter
Burke Badenhop,2011,Florida Marlins,7,1,2,0,1,1,5,.286,.375,.429,.804,hitter
John Baker,2011,Florida Marlins,13,0,2,0,1,2,3,.154,.267,.154,.421,hitter
Emilio Bonifácio,2011,Florida Marlins,565,78,167,5,36,59,129,.296,.360,.393,.753,hitter
John Buck,2011,Florida Marlins,466,41,106,16,57,54,115,.227,.316,.367,.683,hitter
Jay Buente,2011,Florida Marlins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Mike Cameron,2011,Boston Red Sox,94,9,14,3,9,8,25,.149,.212,.266,.478,hitter
