name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Zach Pop,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
George Springer,2022,Toronto Blue Jays,513,89,137,25,76,54,100,.267,.342,.472,.814,hitter
Raimel Tapia,2022,Toronto Blue Jays,411,47,109,7,52,16,81,.265,.292,.380,.672,hitter
Bradley Zimmer,2022,Philadelphia Phillies,16,4,4,0,0,0,4,.250,.250,.313,.563,hitter
Luis Arraez,2022,Minnesota Twins,547,88,173,8,49,50,43,.316,.375,.420,.795,hitter
Tim Beckham,2022,Minnesota Twins,25,1,2,0,1,0,9,.080,.080,.080,.160,hitter
Byron Buxton,2022,Minnesota Twins,340,61,76,28,51,34,116,.224,.306,.526,.832,hitter
Jake Cave,2022,Minnesota Twins,164,17,35,5,20,11,49,.213,.260,.384,.644,hitter
Gilberto Celestino,2022,Minnesota Twins,311,30,74,2,24,32,77,.238,.313,.302,.615,hitter
Mark Contreras,2022,Minnesota Twins,58,9,7,3,6,1,21,.121,.148,.293,.441,hitter
Carlos Correa,2022,Minnesota Twins,522,70,152,22,64,61,121,.291,.366,.467,.833,hitter
Tyler Duffey,2022,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jhoan Duran,2022,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Fulmer,2022,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Garlick,2022,Minnesota Twins,150,23,35,9,18,8,48,.233,.284,.433,.717,hitter
José Godoy,2022,Minnesota Twins,3,2,0,0,0,2,2,.000,.400,.000,.400,hitter
Nick Gordon,2022,Minnesota Twins,405,45,110,9,50,19,105,.272,.316,.427,.743,hitter
Billy Hamilton,2022,Miami Marlins,13,9,1,0,0,1,8,.077,.143,.077,.220,hitter
Caleb Hamilton,2022,Minnesota Twins,18,5,1,1,1,4,14,.056,.227,.222,.449,hitter
Ryan Jeffers,2022,Minnesota Twins,212,25,44,7,27,23,62,.208,.285,.363,.648,hitter
Max Kepler,2022,Minnesota Twins,388,54,88,9,43,49,66,.227,.318,.348,.666,hitter
Alex Kirilloff,2022,Minnesota Twins,144,14,36,3,21,5,36,.250,.290,.361,.651,hitter
Trevor Larnach,2022,Minnesota Twins,160,22,37,5,18,18,57,.231,.306,.406,.712,hitter
Sandy León,2022,Cleveland Guardians,15,0,2,0,0,6,4,.133,.381,.133,.514,hitter
Royce Lewis,2022,Minnesota Twins,40,5,12,2,5,1,5,.300,.317,.550,.867,hitter
Jorge López,2022,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trevor Megill,2022,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jose Miranda,2022,Minnesota Twins,444,45,119,15,66,28,91,.268,.325,.426,.751,hitter
Jermaine Palacios,2022,Minnesota Twins,70,8,10,2,6,4,27,.143,.184,.229,.413,hitter
Jorge Polanco,2022,Minnesota Twins,375,54,88,16,56,64,95,.235,.346,.405,.751,hitter
Gary Sánchez,2022,Minnesota Twins,419,42,86,16,61,40,136,.205,.282,.377,.659,hitter
Miguel Sanó,2022,Minnesota Twins,60,1,5,1,3,9,25,.083,.211,.133,.344,hitter
Caleb Thielbar,2022,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gio Urshela,2022,Minnesota Twins,501,61,143,13,64,41,96,.285,.338,.429,.767,hitter
Matt Wallner,2022,Minnesota Twins,57,4,13,2,10,6,25,.228,.323,.386,.709,hitter
José Alvarado,2022,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Mark Appel,2022,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andrew Bellatti,2022,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alec Bohm,2022,Philadelphia Phillies,586,79,164,13,72,31,110,.280,.315,.398,.713,hitter
Johan Camargo,2022,Philadelphia Phillies,152,8,36,3,15,13,37,.237,.297,.316,.613,hitter
Nick Castellanos,2022,Philadelphia Phillies,524,56,138,13,62,29,130,.263,.305,.389,.694,hitter
Jeurys Familia,2022,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Didi Gregorius,2022,Philadelphia Phillies,214,17,45,1,19,13,36,.210,.263,.304,.567,hitter
Dalton Guthrie,2022,Philadelphia Phillies,21,3,7,1,5,6,7,.333,.500,.476,.976,hitter
Darick Hall,2022,Philadelphia Phillies,136,19,34,9,16,5,44,.250,.282,.522,.804,hitter
Bryce Harper,2022,Philadelphia Phillies,370,63,106,18,65,46,87,.286,.364,.514,.878,hitter
Odúbel Herrera,2022,Philadelphia Phillies,185,23,44,5,21,11,42,.238,.279,.378,.657,hitter
Rhys Hoskins,2022,Philadelphia Phillies,589,81,145,30,79,72,169,.246,.332,.462,.794,hitter
Scott Kingery,2022,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Marsh,2022,Los Angeles Angels,292,34,66,8,37,22,117,.226,.284,.353,.637,hitter
Nick Maton,2022,Philadelphia Phillies,72,13,18,5,17,10,29,.250,.341,.514,.855,hitter
Óscar Mercado,2022,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Mickey Moniak,2022,Philadelphia Phillies,46,4,6,0,2,3,19,.130,.184,.152,.336,hitter
Yairo Muñoz,2022,Philadelphia Phillies,57,7,12,3,7,3,10,.211,.250,.404,.654,hitter
Símon Muzziotti,2022,Philadelphia Phillies,7,0,1,0,0,0,2,.143,.250,.143,.393,hitter
Roman Quinn,2022,Philadelphia Phillies,37,8,6,0,3,3,15,.162,.225,.189,.414,hitter
J.T. Realmuto,2022,Philadelphia Phillies,504,75,139,22,84,41,119,.276,.342,.478,.820,hitter
David Robertson,2022,Chicago Cubs,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
JoJo Romero,2022,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Donny Sands,2022,Philadelphia Phillies,3,0,0,0,0,1,1,.000,.250,.000,.250,hitter
Kyle Schwarber,2022,Philadelphia Phillies,577,100,126,46,94,86,200,.218,.323,.504,.827,hitter
Jean Segura,2022,Philadelphia Phillies,354,45,98,10,33,25,58,.277,.336,.387,.723,hitter
Edmundo Sosa,2022,St. Louis Cardinals,122,17,23,0,8,4,38,.189,.244,.270,.514,hitter
Bryson Stott,2022,Philadelphia Phillies,427,58,100,10,49,36,89,.234,.295,.358,.653,hitter
Garrett Stubbs,2022,Philadelphia Phillies,106,19,28,5,16,14,30,.264,.350,.462,.812,hitter
Matt Vierling,2022,Philadelphia Phillies,325,41,80,6,32,23,70,.246,.297,.351,.648,hitter
Bradley Zimmer,2022,Philadelphia Phillies,16,4,4,0,0,0,4,.250,.250,.313,.563,hitter
Ronald Acuña Jr.,2022,Atlanta Braves,467,71,124,15,50,53,126,.266,.351,.413,.764,hitter
Ehire Adrianza,2022,Washington Nationals,84,5,15,0,7,8,22,.179,.255,.202,.457,hitter
Ozzie Albies,2022,Atlanta Braves,247,36,61,8,35,16,47,.247,.294,.409,.703,hitter
Orlando Arcia,2022,Atlanta Braves,209,25,51,9,30,21,51,.244,.316,.416,.732,hitter
Rylan Bannon,2022,Baltimore Orioles,14,0,2,0,0,0,5,.143,.200,.143,.343,hitter
Robinson Canó,2022,New York Mets,41,3,8,1,3,2,11,.195,.233,.268,.501,hitter
William Contreras,2022,Atlanta Braves,334,51,93,20,45,39,104,.278,.354,.506,.860,hitter
Travis Demeritte,2022,Atlanta Braves,89,9,19,3,6,6,32,.213,.260,.337,.597,hitter
Alex Dickerson,2022,Atlanta Braves,33,3,4,1,2,3,9,.121,.194,.212,.406,hitter
Adam Duvall,2022,Atlanta Braves,287,39,61,12,36,21,101,.213,.276,.401,.677,hitter
Mike Ford,2022,San Francisco Giants,4,0,1,0,2,0,0,.250,.250,.250,.500,hitter
Phil Gosselin,2022,Atlanta Braves,23,4,6,0,0,1,6,.261,.292,.261,.553,hitter
Vaughn Grissom,2022,Atlanta Braves,141,24,41,5,18,11,34,.291,.353,.440,.793,hitter
Robbie Grossman,2022,Detroit Tigers,273,24,56,2,23,38,90,.205,.313,.282,.595,hitter
Michael Harris II,2022,Atlanta Braves,414,75,123,19,64,21,107,.297,.339,.514,.853,hitter
Guillermo Heredia,2022,Atlanta Braves,76,12,12,3,8,6,32,.158,.220,.342,.562,hitter
Matt Olson,2022,Atlanta Braves,616,86,148,34,103,75,170,.240,.325,.477,.802,hitter
Marcell Ozuna,2022,Atlanta Braves,470,56,106,23,56,31,122,.226,.274,.413,.687,hitter
Manny Piña,2022,Atlanta Braves,14,1,2,0,2,1,1,.143,.235,.143,.378,hitter
Austin Riley,2022,Atlanta Braves,615,90,168,38,93,57,168,.273,.349,.528,.877,hitter
Eddie Rosario,2022,Atlanta Braves,250,27,53,5,24,17,68,.212,.259,.328,.587,hitter
Jackson Stephens,2022,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dansby Swanson,2022,Atlanta Braves,640,99,177,25,96,49,182,.277,.329,.447,.776,hitter
Chadwick Tromp,2022,Atlanta Braves,4,0,3,0,3,0,0,.750,.750,1.250,2.000,hitter
Travis d'Arnaud,2022,Atlanta Braves,396,61,106,18,60,19,90,.268,.319,.472,.791,hitter
José Abreu,2022,Chicago White Sox,601,85,183,15,75,62,110,.304,.378,.446,.824,hitter
Tim Anderson,2022,Chicago White Sox,332,50,100,6,25,14,55,.301,.339,.395,.734,hitter
Elvis Andrus,2022,Oakland Athletics,354,41,84,8,30,30,62,.237,.301,.373,.674,hitter
Aaron Bummer,2022,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake Burger,2022,Chicago White Sox,168,20,42,8,26,10,56,.250,.302,.458,.760,hitter
Adam Engel,2022,Chicago White Sox,245,32,55,2,17,11,76,.224,.269,.310,.579,hitter
Matt Foster,2022,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Leury García,2022,Chicago White Sox,300,38,63,3,20,7,65,.210,.233,.267,.500,hitter
Romy Gonzalez,2022,Chicago White Sox,105,15,25,2,11,2,39,.238,.257,.352,.609,hitter
Yasmani Grandal,2022,Chicago White Sox,327,15,66,5,27,45,79,.202,.301,.269,.570,hitter
Kendall Graveman,2022,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Haseley,2022,Chicago White Sox,21,4,5,0,2,3,7,.238,.333,.238,.571,hitter
Liam Hendriks,2022,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eloy Jiménez,2022,Chicago White Sox,292,40,86,16,54,28,72,.295,.358,.500,.858,hitter
Jimmy Lambert,2022,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reynaldo López,2022,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reese McGuire,2022,Chicago White Sox,151,12,34,0,10,6,33,.225,.261,.285,.546,hitter
Danny Mendick,2022,Chicago White Sox,97,22,28,3,15,7,23,.289,.343,.443,.786,hitter
Yoán Moncada,2022,Chicago White Sox,397,41,84,12,51,32,114,.212,.273,.353,.626,hitter
Mark Payton,2022,Chicago White Sox,21,3,3,0,1,4,4,.143,.280,.143,.423,hitter
Carlos Pérez,2022,Chicago White Sox,18,0,4,0,2,0,2,.222,.222,.333,.555,hitter
AJ Pollock,2022,Chicago White Sox,489,61,120,14,56,32,98,.245,.292,.389,.681,hitter
Luis Robert Jr.,2022,Chicago White Sox,380,54,108,12,56,17,77,.284,.319,.426,.745,hitter
Anderson Severino,2022,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gavin Sheets,2022,Chicago White Sox,377,34,91,15,53,27,86,.241,.295,.411,.706,hitter
Lenyn Sosa,2022,Chicago White Sox,35,3,4,1,1,1,12,.114,.139,.229,.368,hitter
Andrew Vaughn,2022,Chicago White Sox,510,60,138,17,76,31,96,.271,.321,.429,.750,hitter
Seby Zavala,2022,Chicago White Sox,178,22,48,2,21,19,64,.270,.347,.382,.729,hitter
Jesús Aguilar,2022,Miami Marlins,415,37,98,15,49,27,106,.236,.286,.388,.674,hitter
Brian Anderson,2022,Miami Marlins,338,43,75,8,28,37,101,.222,.311,.346,.657,hitter
Willians Astudillo,2022,Miami Marlins,54,5,13,1,4,1,3,.241,.255,.296,.551,hitter
Anthony Bass,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jon Berti,2022,Miami Marlins,358,47,86,4,28,42,89,.240,.324,.338,.662,hitter
JJ Bleday,2022,Miami Marlins,204,21,34,5,16,30,67,.167,.277,.309,.586,hitter
Richard Bleier,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Peyton Burdick,2022,Miami Marlins,92,8,19,4,11,8,35,.207,.284,.380,.664,hitter
Jazz Chisholm Jr.,2022,Miami Marlins,213,39,54,14,45,21,66,.254,.325,.535,.860,hitter
Garrett Cooper,2022,Miami Marlins,414,37,108,9,50,40,119,.261,.337,.415,.752,hitter
Bryan De La Cruz,2022,Miami Marlins,329,38,83,13,43,19,90,.252,.294,.432,.726,hitter
Lewin Díaz,2022,Miami Marlins,160,12,27,5,11,11,54,.169,.224,.288,.512,hitter
Joe Dunand,2022,Miami Marlins,10,2,3,1,1,0,3,.300,.364,.700,1.064,hitter
Jerar Encarnacion,2022,Miami Marlins,77,7,14,3,14,3,32,.182,.210,.338,.548,hitter
Dylan Floro,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Fortes,2022,Miami Marlins,217,41,50,9,24,18,45,.230,.304,.392,.696,hitter
Avisaíl García,2022,Miami Marlins,357,31,80,8,35,17,109,.224,.266,.317,.583,hitter
Erik González,2022,Miami Marlins,37,4,7,0,3,4,12,.189,.268,.216,.484,hitter
Jordan Groshans,2022,Miami Marlins,61,9,16,1,2,4,13,.262,.308,.311,.619,hitter
Billy Hamilton,2022,Miami Marlins,13,9,1,0,0,1,8,.077,.143,.077,.220,hitter
Payton Henry,2022,Miami Marlins,28,2,4,0,4,5,8,.143,.314,.143,.457,hitter
Charles Leblanc,2022,Miami Marlins,156,18,41,4,11,12,53,.263,.320,.404,.724,hitter
Andrew Nardi,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Steven Okert,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Zach Pop,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Miguel Rojas,2022,Miami Marlins,471,34,111,6,36,26,61,.236,.283,.323,.606,hitter
Jesús Sánchez,2022,Miami Marlins,313,38,67,13,36,26,92,.214,.280,.403,.683,hitter
Tanner Scott,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jorge Soler,2022,Miami Marlins,270,32,56,13,34,31,90,.207,.295,.400,.695,hitter
Jacob Stallings,2022,Miami Marlins,346,25,77,4,34,29,83,.223,.292,.292,.584,hitter
Cole Sulser,2022,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joey Wendle,2022,Miami Marlins,347,27,90,3,32,15,50,.259,.297,.360,.657,hitter
Luke Williams,2022,San Francisco Giants,12,1,3,0,3,0,4,.250,.250,.333,.583,hitter
Albert Abreu,2022,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Miguel Andujar,2022,New York Yankees,96,9,22,1,8,3,22,.229,.250,.281,.531,hitter
Harrison Bader,2022,St. Louis Cardinals,246,35,63,5,21,13,47,.256,.303,.370,.673,hitter
Andrew Benintendi,2022,Kansas City Royals,347,40,111,3,39,39,52,.320,.387,.398,.785,hitter
Rob Brantly,2022,New York Yankees,3,0,1,0,0,0,0,.333,.333,.667,1.000,hitter
Oswaldo Cabrera,2022,New York Yankees,154,21,38,6,19,15,44,.247,.312,.429,.741,hitter
Matt Carpenter,2022,New York Yankees,128,28,39,15,37,19,35,.305,.412,.727,1.139,hitter
Josh Donaldson,2022,New York Yankees,478,59,106,15,62,54,148,.222,.308,.374,.682,hitter
Estevan Florial,2022,New York Yankees,31,4,3,0,1,3,13,.097,.200,.097,.297,hitter
Joey Gallo,2022,New York Yankees,233,32,37,12,24,40,106,.159,.282,.339,.621,hitter
Marwin Gonzalez,2022,New York Yankees,184,20,34,6,18,14,54,.185,.255,.321,.576,hitter
Ronald Guzmán,2022,New York Yankees,6,0,0,0,0,0,5,.000,.000,.000,.000,hitter
Aaron Hicks,2022,New York Yankees,384,54,83,8,40,62,109,.216,.330,.313,.643,hitter
Kyle Higashioka,2022,New York Yankees,229,27,52,10,31,12,52,.227,.264,.389,.653,hitter
Aaron Judge,2022,New York Yankees,570,133,177,62,131,111,175,.311,.425,.686,1.111,hitter
Isiah Kiner-Falefa,2022,New York Yankees,483,66,126,4,48,35,72,.261,.314,.327,.641,hitter
DJ LeMahieu,2022,New York Yankees,467,74,122,12,46,67,71,.261,.357,.377,.734,hitter
Jonathan Loáisiga,2022,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tim Locastro,2022,New York Yankees,43,13,8,2,4,2,7,.186,.239,.349,.588,hitter
Oswald Peraza,2022,New York Yankees,49,8,15,1,2,6,9,.306,.404,.429,.833,hitter
Anthony Rizzo,2022,New York Yankees,465,77,104,32,75,58,101,.224,.338,.480,.818,hitter
Clarke Schmidt,2022,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Giancarlo Stanton,2022,New York Yankees,398,53,84,31,78,50,137,.211,.297,.462,.759,hitter
Gleyber Torres,2022,New York Yankees,526,73,135,24,76,39,129,.257,.310,.451,.761,hitter
Jose Trevino,2022,New York Yankees,335,39,83,11,43,15,62,.248,.283,.388,.671,hitter
Willy Adames,2022,Milwaukee Brewers,563,83,134,31,98,49,166,.238,.298,.458,.756,hitter
Mike Brosseau,2022,Milwaukee Brewers,141,15,36,6,23,14,48,.255,.344,.418,.762,hitter
Lorenzo Cain,2022,Milwaukee Brewers,145,17,26,1,9,8,36,.179,.231,.234,.465,hitter
Victor Caratini,2022,Milwaukee Brewers,272,26,54,9,34,31,67,.199,.300,.342,.642,hitter
Jonathan Davis,2022,Milwaukee Brewers,76,9,17,0,4,14,26,.224,.344,.237,.581,hitter
Mario Feliciano,2022,Milwaukee Brewers,4,0,1,0,0,1,1,.250,.400,.250,.650,hitter
Keston Hiura,2022,Milwaukee Brewers,234,34,53,14,32,23,111,.226,.316,.449,.765,hitter
Alex Jackson,2022,Milwaukee Brewers,12,0,3,0,0,0,7,.250,.250,.250,.500,hitter
Mark Mathias,2022,Milwaukee Brewers,16,2,2,1,4,0,4,.125,.118,.313,.431,hitter
Andrew McCutchen,2022,Milwaukee Brewers,515,66,122,17,69,57,124,.237,.316,.384,.700,hitter
Garrett Mitchell,2022,Milwaukee Brewers,61,9,19,2,9,6,28,.311,.373,.459,.832,hitter
Omar Narváez,2022,Milwaukee Brewers,262,21,54,4,23,29,57,.206,.292,.305,.597,hitter
Jace Peterson,2022,Milwaukee Brewers,288,44,68,8,34,33,85,.236,.316,.382,.698,hitter
Hunter Renfroe,2022,Milwaukee Brewers,474,62,121,29,72,39,121,.255,.315,.492,.807,hitter
Pablo Reyes,2022,Milwaukee Brewers,15,1,4,0,0,1,2,.267,.313,.267,.580,hitter
Taylor Rogers,2022,San Diego Padres,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Esteury Ruiz,2022,San Diego Padres,27,1,6,0,2,0,5,.222,.222,.333,.555,hitter
Pedro Severino,2022,Milwaukee Brewers,18,0,4,0,1,3,7,.222,.333,.333,.666,hitter
Tyrone Taylor,2022,Milwaukee Brewers,373,49,87,17,51,22,102,.233,.286,.442,.728,hitter
Rowdy Tellez,2022,Milwaukee Brewers,529,67,116,35,89,62,121,.219,.306,.461,.767,hitter
Luis Urías,2022,Milwaukee Brewers,406,54,97,16,47,50,99,.239,.335,.404,.739,hitter
Kolten Wong,2022,Milwaukee Brewers,430,65,108,15,47,46,88,.251,.339,.430,.769,hitter
Christian Yelich,2022,Milwaukee Brewers,575,99,145,14,57,88,162,.252,.355,.383,.738,hitter
Jo Adell,2022,Los Angeles Angels,268,22,60,8,27,11,107,.224,.264,.373,.637,hitter
Ryan Aguilar,2022,Los Angeles Angels,22,2,3,0,2,2,14,.136,.231,.182,.413,hitter
Matt Duffy,2022,Los Angeles Angels,228,14,57,2,16,17,50,.250,.308,.311,.619,hitter
Steven Duggar,2022,San Francisco Giants,36,2,7,0,4,2,16,.194,.231,.278,.509,hitter
David Fletcher,2022,Los Angeles Angels,216,20,55,2,17,7,16,.255,.288,.333,.621,hitter
Mike Ford,2022,San Francisco Giants,4,0,1,0,2,0,0,.250,.250,.250,.500,hitter
Phil Gosselin,2022,Atlanta Braves,23,4,6,0,0,1,6,.261,.292,.261,.553,hitter
Monte Harrison,2022,Los Angeles Angels,11,5,2,1,3,2,8,.182,.357,.455,.812,hitter
Juan Lagares,2022,Los Angeles Angels,60,4,11,0,0,2,15,.183,.210,.250,.460,hitter
David MacKinnon,2022,Los Angeles Angels,37,0,7,0,6,5,12,.189,.279,.189,.468,hitter
Brandon Marsh,2022,Los Angeles Angels,292,34,66,8,37,22,117,.226,.284,.353,.637,hitter
Jack Mayfield,2022,Los Angeles Angels,70,8,13,1,6,3,17,.186,.230,.271,.501,hitter
Mickey Moniak,2022,Philadelphia Phillies,46,4,6,0,2,3,19,.130,.184,.152,.336,hitter
Logan O'Hoppe,2022,Los Angeles Angels,14,1,4,0,2,2,3,.286,.375,.286,.661,hitter
Shohei Ohtani,2022,Los Angeles Angels,586,90,160,34,95,72,161,.273,.356,.519,.875,hitter
Anthony Rendon,2022,Los Angeles Angels,166,15,38,5,24,23,35,.229,.326,.380,.706,hitter
Luis Rengifo,2022,Los Angeles Angels,489,45,129,17,52,17,79,.264,.294,.429,.723,hitter
Jose Rojas,2022,Los Angeles Angels,56,1,7,0,1,0,19,.125,.140,.161,.301,hitter
Austin Romine,2022,Los Angeles Angels,8,0,2,0,0,0,3,.250,.250,.250,.500,hitter
Magneuris Sierra,2022,Los Angeles Angels,91,7,15,0,5,4,25,.165,.200,.242,.442,hitter
Livan Soto,2022,Los Angeles Angels,55,9,22,1,9,2,13,.400,.414,.582,.996,hitter
Max Stassi,2022,Los Angeles Angels,333,32,60,9,30,38,112,.180,.267,.303,.570,hitter
Michael Stefanic,2022,Los Angeles Angels,61,5,12,0,0,5,12,.197,.279,.230,.509,hitter
Kurt Suzuki,2022,Los Angeles Angels,139,10,25,4,15,15,29,.180,.266,.295,.561,hitter
Matt Thaiss,2022,Los Angeles Angels,69,9,15,2,8,11,24,.217,.321,.319,.640,hitter
Dillon Thomas,2022,Los Angeles Angels,11,1,1,0,0,2,6,.091,.286,.091,.377,hitter
Mike Trout,2022,Los Angeles Angels,438,85,124,40,80,54,139,.283,.369,.630,.999,hitter
Andrew Velazquez,2022,Los Angeles Angels,322,37,63,9,28,15,119,.196,.236,.304,.540,hitter
Jonathan Villar,2022,Chicago Cubs,153,19,34,2,15,11,42,.222,.271,.327,.598,hitter
Tyler Wade,2022,Los Angeles Angels,147,22,32,1,8,10,33,.218,.272,.272,.544,hitter
Chad Wallach,2022,Los Angeles Angels,35,3,5,1,4,4,9,.143,.231,.257,.488,hitter
Jared Walsh,2022,Los Angeles Angels,423,41,91,15,44,27,138,.215,.269,.374,.643,hitter
Taylor Ward,2022,Los Angeles Angels,495,73,139,23,65,60,120,.281,.360,.473,.833,hitter
Aaron Whitefield,2022,Los Angeles Angels,11,0,0,0,0,0,5,.000,.000,.000,.000,hitter
Nick Ahmed,2022,Arizona Diamondbacks,52,7,12,3,7,2,15,.231,.259,.442,.701,hitter
Sergio Alcántara,2022,San Diego Padres,35,3,4,0,3,2,12,.114,.158,.114,.272,hitter
Seth Beer,2022,Arizona Diamondbacks,111,4,21,1,9,11,31,.189,.278,.243,.521,hitter
Corbin Carroll,2022,Arizona Diamondbacks,104,13,27,4,14,8,31,.260,.330,.500,.830,hitter
Matt Davidson,2022,Arizona Diamondbacks,10,1,1,1,1,3,3,.100,.308,.400,.708,hitter
Wilmer Difo,2022,Arizona Diamondbacks,6,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Drew Ellis,2022,Arizona Diamondbacks,13,2,2,0,1,1,6,.154,.214,.231,.445,hitter
Stone Garrett,2022,Arizona Diamondbacks,76,13,21,4,10,3,27,.276,.309,.539,.848,hitter
Kevin Ginkel,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Grayson Greiner,2022,Arizona Diamondbacks,6,0,1,0,0,2,3,.167,.375,.167,.542,hitter
Jake Hager,2022,Arizona Diamondbacks,50,4,12,0,3,8,17,.240,.345,.280,.625,hitter
Yonny Hernández,2022,Arizona Diamondbacks,24,2,2,0,0,2,4,.083,.154,.083,.237,hitter
Jose Herrera,2022,Arizona Diamondbacks,111,9,21,0,5,9,34,.189,.250,.207,.457,hitter
Cooper Hummel,2022,Arizona Diamondbacks,176,20,31,3,17,23,64,.176,.274,.307,.581,hitter
Carson Kelly,2022,Arizona Diamondbacks,317,40,67,7,35,29,71,.211,.282,.334,.616,hitter
Buddy Kennedy,2022,Arizona Diamondbacks,83,10,18,1,12,8,23,.217,.287,.325,.612,hitter
Ian Kennedy,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jordan Luplow,2022,Arizona Diamondbacks,205,26,36,11,28,25,60,.176,.274,.361,.635,hitter
Joe Mantiply,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ketel Marte,2022,Arizona Diamondbacks,492,68,118,12,52,55,101,.240,.321,.407,.728,hitter
Jake McCarthy,2022,Arizona Diamondbacks,321,53,91,8,43,23,76,.283,.342,.427,.769,hitter
Mark Melancon,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Keynan Middleton,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reyes Moronta,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Nelson,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Peralta,2022,Arizona Diamondbacks,278,29,69,12,41,27,74,.248,.316,.460,.776,hitter
Geraldo Perdomo,2022,Arizona Diamondbacks,431,58,84,5,40,50,103,.195,.285,.262,.547,hitter
Sean Poppen,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Noé Ramirez,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Emmanuel Rivera,2022,Kansas City Royals,198,24,47,6,22,11,46,.237,.284,.399,.683,hitter
Josh Rojas,2022,Arizona Diamondbacks,443,66,119,9,56,55,98,.269,.349,.391,.740,hitter
Pavin Smith,2022,Arizona Diamondbacks,245,24,54,9,33,28,67,.220,.300,.367,.667,hitter
Alek Thomas,2022,Arizona Diamondbacks,381,45,88,8,39,22,74,.231,.275,.344,.619,hitter
Daulton Varsho,2022,Arizona Diamondbacks,531,79,125,27,74,46,145,.235,.302,.443,.745,hitter
Christian Walker,2022,Arizona Diamondbacks,583,84,141,36,94,69,131,.242,.327,.477,.804,hitter
Luke Weaver,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
J.B. Wendelken,2022,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
