name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Jose Miranda,2023,Minnesota Twins,142,12,30,3,13,9,24,.211,.263,.303,.566,hitter
Jovani Moran,2023,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Paddack,2023,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Emilio Pagán,2023,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jorge Polanco,2023,Minnesota Twins,302,38,77,14,48,36,88,.255,.335,.454,.789,hitter
Cole Sands,2023,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Donovan Solano,2023,Minnesota Twins,394,43,111,5,38,40,100,.282,.369,.391,.760,hitter
Andrew Stevenson,2023,Minnesota Twins,37,4,7,0,1,2,8,.189,.250,.216,.466,hitter
Michael A. Taylor,2023,Minnesota Twins,355,48,78,21,51,26,130,.220,.278,.442,.720,hitter
Christian Vázquez,2023,Minnesota Twins,327,34,73,6,32,25,82,.223,.280,.318,.598,hitter
Matt Wallner,2023,Minnesota Twins,213,42,53,14,41,28,80,.249,.370,.507,.877,hitter
Alec Bohm,2023,Philadelphia Phillies,558,74,153,20,97,42,94,.274,.327,.437,.764,hitter
Nick Castellanos,2023,Philadelphia Phillies,626,79,170,29,106,36,185,.272,.311,.476,.787,hitter
Rodolfo Castro,2023,Pittsburgh Pirates,197,19,45,6,22,21,62,.228,.317,.355,.672,hitter
Jake Cave,2023,Philadelphia Phillies,184,18,39,5,21,15,55,.212,.272,.348,.620,hitter
Kody Clemens,2023,Philadelphia Phillies,139,15,32,4,13,8,40,.230,.277,.367,.644,hitter
Drew Ellis,2023,Philadelphia Phillies,23,4,5,2,4,6,7,.217,.379,.478,.857,hitter
Dalton Guthrie,2023,Philadelphia Phillies,24,4,4,0,0,3,7,.167,.286,.208,.494,hitter
Darick Hall,2023,Philadelphia Phillies,54,2,9,1,3,2,18,.167,.196,.241,.437,hitter
Bryce Harper,2023,Philadelphia Phillies,457,84,134,21,72,80,119,.293,.401,.499,.900,hitter
Josh Harrison,2023,Philadelphia Phillies,103,8,21,2,10,3,20,.204,.263,.291,.554,hitter
Brandon Marsh,2023,Philadelphia Phillies,404,58,112,12,60,59,144,.277,.372,.458,.830,hitter
Cristian Pache,2023,Philadelphia Phillies,84,12,20,2,11,10,27,.238,.319,.417,.736,hitter
J.T. Realmuto,2023,Philadelphia Phillies,489,70,123,20,63,35,138,.252,.310,.452,.762,hitter
Johan Rojas,2023,Philadelphia Phillies,149,24,45,2,23,5,42,.302,.342,.430,.772,hitter
Kyle Schwarber,2023,Philadelphia Phillies,585,108,115,47,104,126,215,.197,.343,.474,.817,hitter
Edmundo Sosa,2023,Philadelphia Phillies,279,34,70,10,30,8,74,.251,.293,.427,.720,hitter
Bryson Stott,2023,Philadelphia Phillies,585,78,164,15,62,39,100,.280,.329,.419,.748,hitter
Garrett Stubbs,2023,Philadelphia Phillies,113,15,23,1,12,9,29,.204,.274,.283,.557,hitter
Trea Turner,2023,Philadelphia Phillies,639,102,170,26,76,45,150,.266,.320,.459,.779,hitter
Weston Wilson,2023,Philadelphia Phillies,16,5,5,1,2,6,5,.313,.500,.500,1.000,hitter
Ronald Acuña Jr.,2023,Atlanta Braves,643,149,217,41,106,80,84,.337,.416,.596,1.012,hitter
Ehire Adrianza,2023,Atlanta Braves,10,0,0,0,0,1,4,.000,.091,.000,.091,hitter
Ozzie Albies,2023,Atlanta Braves,596,96,167,33,109,46,107,.280,.336,.513,.849,hitter
Orlando Arcia,2023,Atlanta Braves,488,66,129,17,65,39,102,.264,.321,.420,.741,hitter
Charlie Culberson,2023,Atlanta Braves,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Vaughn Grissom,2023,Atlanta Braves,75,5,21,0,9,2,15,.280,.313,.347,.660,hitter
Michael Harris II,2023,Atlanta Braves,505,76,148,18,57,25,101,.293,.331,.477,.808,hitter
Sam Hilliard,2023,Atlanta Braves,72,15,17,3,6,6,33,.236,.295,.431,.726,hitter
Joe Jiménez,2023,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pierce Johnson,2023,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nicky Lopez,2023,Kansas City Royals,160,19,34,0,13,21,30,.213,.323,.281,.604,hitter
Sean Murphy,2023,Atlanta Braves,370,65,93,21,68,49,98,.251,.365,.478,.843,hitter
Matt Olson,2023,Atlanta Braves,608,127,172,54,139,104,167,.283,.389,.604,.993,hitter
Marcell Ozuna,2023,Atlanta Braves,530,84,145,40,100,57,134,.274,.346,.558,.904,hitter
Kevin Pillar,2023,Atlanta Braves,197,29,45,9,32,6,50,.228,.248,.416,.664,hitter
Austin Riley,2023,Atlanta Braves,636,117,179,37,97,59,172,.281,.345,.516,.861,hitter
Eddie Rosario,2023,Atlanta Braves,478,64,122,21,74,34,122,.255,.305,.450,.755,hitter
Braden Shewmake,2023,Atlanta Braves,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Nick Solak,2023,Atlanta Braves,0,1,0,0,0,0,0,.000,.000,.000,.000,hitter
Chadwick Tromp,2023,Atlanta Braves,16,1,2,0,1,0,7,.125,.125,.188,.313,hitter
Forrest Wall,2023,Atlanta Braves,13,6,6,1,2,2,4,.462,.533,.846,1.379,hitter
Eli White,2023,Atlanta Braves,14,1,1,0,0,2,7,.071,.235,.071,.306,hitter
Luke Williams,2023,Los Angeles Dodgers,10,0,1,0,0,0,3,.100,.100,.100,.200,hitter
Travis d'Arnaud,2023,Atlanta Braves,267,31,60,11,39,21,67,.225,.288,.397,.685,hitter
Hanser Alberto,2023,Chicago White Sox,82,11,18,3,16,4,13,.220,.261,.390,.651,hitter
Tim Anderson,2023,Chicago White Sox,493,52,121,1,25,26,122,.245,.286,.296,.582,hitter
Elvis Andrus,2023,Chicago White Sox,374,39,94,6,44,25,71,.251,.304,.358,.662,hitter
Andrew Benintendi,2023,Chicago White Sox,562,72,147,5,45,52,89,.262,.326,.356,.682,hitter
Aaron Bummer,2023,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake Burger,2023,Chicago White Sox,294,44,63,25,52,22,102,.214,.279,.527,.806,hitter
Oscar Colás,2023,Chicago White Sox,245,32,53,5,19,12,71,.216,.257,.314,.571,hitter
Clint Frazier,2023,Chicago White Sox,66,10,13,0,3,10,23,.197,.303,.242,.545,hitter
Romy Gonzalez,2023,Chicago White Sox,93,11,18,3,14,2,36,.194,.208,.376,.584,hitter
Yasmani Grandal,2023,Chicago White Sox,363,33,85,8,33,36,86,.234,.309,.339,.648,hitter
Kendall Graveman,2023,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Billy Hamilton,2023,Chicago White Sox,2,2,0,0,0,0,1,.000,.000,.000,.000,hitter
Adam Haseley,2023,Chicago White Sox,36,6,8,0,2,3,8,.222,.282,.278,.560,hitter
Eloy Jiménez,2023,Chicago White Sox,456,50,124,18,64,30,93,.272,.317,.441,.758,hitter
Korey Lee,2023,Chicago White Sox,65,4,5,1,3,5,20,.077,.143,.138,.281,hitter
Jake Marisnick,2023,Chicago White Sox,2,1,0,0,0,0,1,.000,.000,.000,.000,hitter
Yoán Moncada,2023,Chicago White Sox,334,39,87,11,40,20,107,.260,.305,.425,.730,hitter
Tyler Naquin,2023,Chicago White Sox,8,0,0,0,0,0,7,.000,.000,.000,.000,hitter
Carlos Pérez,2023,Chicago White Sox,49,5,10,1,3,4,11,.204,.264,.347,.611,hitter
Zach Remillard,2023,Chicago White Sox,147,16,37,1,18,8,48,.252,.295,.320,.615,hitter
Luis Robert Jr.,2023,Chicago White Sox,546,90,144,38,80,30,172,.264,.315,.542,.857,hitter
José Rodríguez,2023,Chicago White Sox,0,1,0,0,0,0,0,.000,.000,.000,.000,hitter
José Ruiz,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gavin Sheets,2023,Chicago White Sox,311,24,63,10,43,28,66,.203,.267,.331,.598,hitter
Lenyn Sosa,2023,Chicago White Sox,164,12,33,6,14,5,40,.201,.224,.348,.572,hitter
Trayce Thompson,2023,Los Angeles Dodgers,71,12,11,5,14,15,37,.155,.310,.366,.676,hitter
Andrew Vaughn,2023,Chicago White Sox,566,67,146,21,80,36,129,.258,.314,.429,.743,hitter
Seby Zavala,2023,Chicago White Sox,161,15,25,7,16,10,68,.155,.207,.304,.511,hitter
Jacob Amaya,2023,Miami Marlins,9,1,2,0,2,0,1,.222,.222,.222,.444,hitter
Luis Arraez,2023,Miami Marlins,574,71,203,10,69,35,34,.354,.393,.469,.862,hitter
Josh Bell,2023,Cleveland Guardians,347,26,81,11,48,43,81,.233,.318,.383,.701,hitter
Jon Berti,2023,Miami Marlins,388,53,114,7,33,29,77,.294,.344,.405,.749,hitter
Peyton Burdick,2023,Miami Marlins,33,4,6,1,2,3,18,.182,.270,.333,.603,hitter
Jake Burger,2023,Chicago White Sox,294,44,63,25,52,22,102,.214,.279,.527,.806,hitter
Jazz Chisholm Jr.,2023,Miami Marlins,352,50,88,19,51,26,118,.250,.304,.457,.761,hitter
Garrett Cooper,2023,Miami Marlins,305,28,78,13,46,17,97,.256,.296,.426,.722,hitter
Jonathan Davis,2023,Miami Marlins,90,22,22,2,10,7,29,.244,.307,.378,.685,hitter
Bryan De La Cruz,2023,Miami Marlins,579,60,149,19,78,40,142,.257,.304,.411,.715,hitter
Xavier Edwards,2023,Miami Marlins,78,12,23,0,3,3,14,.295,.329,.333,.662,hitter
Nick Fortes,2023,Miami Marlins,294,33,60,6,26,17,59,.204,.263,.299,.562,hitter
Avisaíl García,2023,Miami Marlins,108,8,20,3,12,6,39,.185,.241,.315,.556,hitter
Yuli Gurriel,2023,Miami Marlins,298,32,73,4,27,26,44,.245,.304,.359,.663,hitter
Garrett Hampson,2023,Miami Marlins,221,30,61,3,23,23,67,.276,.349,.380,.729,hitter
Bryan Hoeing,2023,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dane Myers,2023,Miami Marlins,67,9,18,1,9,2,19,.269,.286,.358,.644,hitter
Andrew Nardi,2023,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jesús Sánchez,2023,Miami Marlins,360,43,91,14,52,38,107,.253,.327,.450,.777,hitter
Jean Segura,2023,Miami Marlins,301,25,66,3,21,22,47,.219,.277,.279,.556,hitter
Jorge Soler,2023,Miami Marlins,504,77,126,36,75,66,141,.250,.341,.512,.853,hitter
Jacob Stallings,2023,Miami Marlins,241,22,46,3,20,27,67,.191,.278,.286,.564,hitter
Joey Wendle,2023,Miami Marlins,297,33,63,2,20,13,67,.212,.248,.306,.554,hitter
Greg Allen,2023,New York Yankees,23,6,5,1,1,2,10,.217,.333,.478,.811,hitter
Harrison Bader,2023,New York Yankees,288,40,69,7,37,14,56,.240,.278,.365,.643,hitter
Jake Bauers,2023,New York Yankees,242,28,49,12,30,27,95,.202,.279,.413,.692,hitter
Oswaldo Cabrera,2023,New York Yankees,298,35,63,5,29,25,72,.211,.275,.299,.574,hitter
Willie Calhoun,2023,New York Yankees,134,16,32,5,16,14,20,.239,.309,.403,.712,hitter
Franchy Cordero,2023,New York Yankees,69,9,13,6,13,2,25,.188,.211,.478,.689,hitter
Jasson Domínguez,2023,New York Yankees,31,6,8,4,7,2,8,.258,.303,.677,.980,hitter
Josh Donaldson,2023,New York Yankees,106,13,15,10,15,12,32,.142,.225,.434,.659,hitter
Estevan Florial,2023,New York Yankees,61,5,14,0,8,7,20,.230,.324,.311,.635,hitter
Aaron Hicks,2023,New York Yankees,69,9,13,1,5,7,20,.188,.263,.261,.524,hitter
Kyle Higashioka,2023,New York Yankees,242,24,57,10,34,14,74,.236,.274,.413,.687,hitter
Aaron Judge,2023,New York Yankees,367,79,98,37,75,88,130,.267,.406,.613,1.019,hitter
Isiah Kiner-Falefa,2023,New York Yankees,326,39,79,6,37,28,70,.242,.306,.340,.646,hitter
DJ LeMahieu,2023,New York Yankees,497,55,121,15,44,60,125,.243,.327,.390,.717,hitter
Billy McKinney,2023,New York Yankees,128,19,29,6,14,17,39,.227,.320,.406,.726,hitter
Oswald Peraza,2023,New York Yankees,173,15,33,2,14,13,50,.191,.267,.272,.539,hitter
Everson Pereira,2023,New York Yankees,93,6,14,0,10,8,40,.151,.233,.194,.427,hitter
Anthony Rizzo,2023,New York Yankees,373,45,91,12,41,35,97,.244,.328,.378,.706,hitter
Ben Rortvedt,2023,New York Yankees,68,6,8,2,4,11,19,.118,.241,.221,.462,hitter
Giancarlo Stanton,2023,New York Yankees,371,43,71,24,60,41,124,.191,.275,.420,.695,hitter
Gleyber Torres,2023,New York Yankees,596,90,163,25,68,67,98,.273,.347,.453,.800,hitter
Jose Trevino,2023,New York Yankees,157,15,33,4,15,8,22,.210,.257,.312,.569,hitter
Anthony Volpe,2023,New York Yankees,541,62,113,21,60,52,167,.209,.283,.383,.666,hitter
Austin Wells,2023,New York Yankees,70,8,16,4,13,3,14,.229,.257,.486,.743,hitter
Willy Adames,2023,Milwaukee Brewers,553,73,120,24,80,71,165,.217,.310,.407,.717,hitter
Brian Anderson,2023,Milwaukee Brewers,318,38,72,9,40,36,108,.226,.310,.368,.678,hitter
Mike Brosseau,2023,Milwaukee Brewers,73,4,15,4,8,4,20,.205,.256,.397,.653,hitter
J.B. Bukauskas,2023,Seattle Mariners,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Canha,2023,New York Mets,257,28,63,6,29,32,52,.245,.343,.381,.724,hitter
Victor Caratini,2023,Milwaukee Brewers,201,23,52,7,25,19,45,.259,.327,.383,.710,hitter
Andrew Chafin,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
William Contreras,2023,Milwaukee Brewers,540,86,156,17,78,63,126,.289,.367,.457,.824,hitter
Josh Donaldson,2023,New York Yankees,106,13,15,10,15,12,32,.142,.225,.434,.659,hitter
Sal Frelick,2023,Milwaukee Brewers,191,29,47,3,24,28,37,.246,.341,.351,.692,hitter
Jahmai Jones,2023,Milwaukee Brewers,10,2,2,0,3,1,5,.200,.273,.300,.573,hitter
Owen Miller,2023,Milwaukee Brewers,291,29,76,5,27,17,61,.261,.303,.371,.674,hitter
Garrett Mitchell,2023,Milwaukee Brewers,65,10,16,3,7,7,26,.246,.315,.446,.761,hitter
Andruw Monasterio,2023,Milwaukee Brewers,282,38,73,3,27,28,66,.259,.330,.348,.678,hitter
Blake Perkins,2023,Milwaukee Brewers,143,28,31,4,20,23,46,.217,.325,.350,.675,hitter
Darin Ruf,2023,San Francisco Giants,23,1,6,0,3,4,9,.261,.370,.348,.718,hitter
Carlos Santana,2023,Pittsburgh Pirates,345,45,81,12,53,45,69,.235,.321,.412,.733,hitter
Jon Singleton,2023,Milwaukee Brewers,29,3,3,0,2,3,11,.103,.188,.138,.326,hitter
Raimel Tapia,2023,Boston Red Sox,87,14,23,1,10,9,19,.264,.333,.368,.701,hitter
Tyrone Taylor,2023,Milwaukee Brewers,231,36,54,10,35,8,55,.234,.267,.446,.713,hitter
Rowdy Tellez,2023,Milwaukee Brewers,311,26,67,13,47,35,86,.215,.291,.376,.667,hitter
Abraham Toro,2023,Milwaukee Brewers,18,4,8,2,9,2,5,.444,.524,.778,1.302,hitter
Brice Turang,2023,Milwaukee Brewers,404,46,88,6,34,38,94,.218,.285,.300,.585,hitter
Luis Urías,2023,Milwaukee Brewers,55,5,8,1,5,7,15,.145,.299,.236,.535,hitter
Luke Voit,2023,Milwaukee Brewers,68,5,15,0,4,4,27,.221,.284,.265,.549,hitter
Joey Wiemer,2023,Milwaukee Brewers,367,48,75,13,42,36,116,.204,.283,.362,.645,hitter
Jesse Winker,2023,Milwaukee Brewers,166,16,33,1,23,26,51,.199,.320,.247,.567,hitter
Christian Yelich,2023,Milwaukee Brewers,550,106,153,19,76,78,140,.278,.370,.447,.817,hitter
Jordyn Adams,2023,Los Angeles Angels,39,1,5,0,1,0,16,.128,.125,.128,.253,hitter
Jo Adell,2023,Los Angeles Angels,58,7,12,3,6,4,25,.207,.258,.448,.706,hitter
Trey Cabbage,2023,Los Angeles Angels,53,5,11,1,7,2,26,.208,.232,.321,.553,hitter
C.J. Cron,2023,Colorado Rockies,208,31,54,11,32,13,50,.260,.304,.476,.780,hitter
Brandon Drury,2023,Los Angeles Angels,485,61,127,26,83,25,136,.262,.306,.497,.803,hitter
Eduardo Escobar,2023,New York Mets,110,15,26,4,16,8,24,.236,.286,.409,.695,hitter
David Fletcher,2023,Los Angeles Angels,89,7,22,2,12,7,9,.247,.302,.326,.628,hitter
Randal Grichuk,2023,Colorado Rockies,240,40,74,8,27,18,51,.308,.365,.496,.861,hitter
Jake Lamb,2023,Los Angeles Angels,51,7,11,2,5,3,15,.216,.259,.353,.612,hitter
Mickey Moniak,2023,Los Angeles Angels,311,35,87,14,45,9,113,.280,.307,.495,.802,hitter
Mike Moustakas,2023,Colorado Rockies,115,21,31,4,17,17,34,.270,.360,.435,.795,hitter
Zach Neto,2023,Los Angeles Angels,289,38,65,9,34,20,77,.225,.308,.377,.685,hitter
Logan O'Hoppe,2023,Los Angeles Angels,182,23,43,14,29,14,48,.236,.296,.500,.796,hitter
Shohei Ohtani,2023,Los Angeles Angels,497,102,151,44,95,91,143,.304,.412,.654,1.066,hitter
Chris Okey,2023,Los Angeles Angels,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Kevin Padlo,2023,Los Angeles Angels,8,1,1,0,0,0,0,.125,.125,.250,.375,hitter
Kyren Paris,2023,Los Angeles Angels,40,4,4,0,1,4,17,.100,.200,.100,.300,hitter
Brett Phillips,2023,Los Angeles Angels,63,9,11,3,6,8,36,.175,.268,.333,.601,hitter
Anthony Rendon,2023,Los Angeles Angels,148,23,35,2,22,25,27,.236,.361,.318,.679,hitter
Hunter Renfroe,2023,Los Angeles Angels,459,56,111,19,56,39,113,.242,.304,.434,.738,hitter
Luis Rengifo,2023,Los Angeles Angels,394,55,104,16,51,41,82,.264,.339,.444,.783,hitter
Nolan Schanuel,2023,Los Angeles Angels,109,19,30,1,6,20,19,.275,.402,.330,.732,hitter
Livan Soto,2023,Los Angeles Angels,9,2,2,0,0,3,2,.222,.417,.222,.639,hitter
Michael Stefanic,2023,Los Angeles Angels,62,5,18,0,6,8,8,.290,.380,.355,.735,hitter
Matt Thaiss,2023,Los Angeles Angels,262,32,56,9,31,36,83,.214,.319,.340,.659,hitter
Mike Trout,2023,Los Angeles Angels,308,54,81,18,44,45,104,.263,.367,.490,.857,hitter
Gio Urshela,2023,Los Angeles Angels,214,22,64,2,24,10,36,.299,.329,.374,.703,hitter
Andrew Velazquez,2023,Los Angeles Angels,81,12,14,2,3,10,30,.173,.264,.284,.548,hitter
Chad Wallach,2023,Los Angeles Angels,157,18,31,7,15,13,57,.197,.259,.376,.635,hitter
Jared Walsh,2023,Los Angeles Angels,104,10,13,4,11,11,45,.125,.216,.279,.495,hitter
Taylor Ward,2023,Los Angeles Angels,356,60,90,14,47,39,80,.253,.335,.421,.756,hitter
Nick Ahmed,2023,Arizona Diamondbacks,198,14,42,2,17,12,52,.212,.257,.303,.560,hitter
Dominic Canzone,2023,Arizona Diamondbacks,38,4,9,1,8,2,8,.237,.293,.368,.661,hitter
Corbin Carroll,2023,Arizona Diamondbacks,565,116,161,25,76,57,125,.285,.362,.506,.868,hitter
Diego A. Castillo,2023,Arizona Diamondbacks,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Miguel Castro,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andrew Chafin,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dominic Fletcher,2023,Arizona Diamondbacks,93,10,28,2,14,7,22,.301,.350,.441,.791,hitter
Luis Frías,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevin Ginkel,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lourdes Gurriel Jr.,2023,Arizona Diamondbacks,551,65,144,24,82,33,103,.261,.309,.463,.772,hitter
Jose Herrera,2023,Arizona Diamondbacks,101,15,21,0,7,13,30,.208,.296,.257,.553,hitter
Drey Jameson,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Bryce Jarvis,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carson Kelly,2023,Arizona Diamondbacks,84,6,19,1,6,7,23,.226,.283,.298,.581,hitter
Buddy Kennedy,2023,Arizona Diamondbacks,24,1,4,0,1,4,6,.167,.310,.208,.518,hitter
Jordan Lawlar,2023,Arizona Diamondbacks,31,2,4,0,0,2,11,.129,.206,.129,.335,hitter
Kyle Lewis,2023,Arizona Diamondbacks,51,2,8,1,2,3,21,.157,.204,.255,.459,hitter
Evan Longoria,2023,Arizona Diamondbacks,211,25,47,11,28,23,73,.223,.295,.422,.717,hitter
Ketel Marte,2023,Arizona Diamondbacks,569,94,157,25,82,71,109,.276,.358,.485,.843,hitter
Jake McCarthy,2023,Arizona Diamondbacks,276,37,67,2,16,26,62,.243,.318,.326,.644,hitter
Scott McGough,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gabriel Moreno,2023,Arizona Diamondbacks,341,33,97,7,50,29,75,.284,.339,.408,.747,hitter
Kyle Nelson,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Geraldo Perdomo,2023,Arizona Diamondbacks,407,71,100,6,47,64,86,.246,.353,.359,.712,hitter
Jace Peterson,2023,Oakland Athletics,281,30,62,6,28,36,77,.221,.313,.324,.637,hitter
Tommy Pham,2023,New York Mets,231,29,62,10,36,29,56,.268,.348,.472,.820,hitter
Emmanuel Rivera,2023,Arizona Diamondbacks,257,32,67,4,29,22,56,.261,.314,.358,.672,hitter
Josh Rojas,2023,Arizona Diamondbacks,189,23,43,0,26,18,51,.228,.292,.296,.588,hitter
José Ruiz,2023,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Paul Sewald,2023,Seattle Mariners,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pavin Smith,2023,Arizona Diamondbacks,191,26,36,7,30,35,45,.188,.317,.325,.642,hitter
Alek Thomas,2023,Arizona Diamondbacks,374,51,86,9,39,19,86,.230,.273,.374,.647,hitter
Christian Walker,2023,Arizona Diamondbacks,582,86,150,33,103,62,127,.258,.333,.497,.830,hitter
Seby Zavala,2023,Chicago White Sox,161,15,25,7,16,10,68,.155,.207,.304,.511,hitter
Bryan Baker,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Baumann,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Anthony Bemboom,2023,Baltimore Orioles,11,0,2,0,0,2,2,.182,.308,.182,.490,hitter
Yennier Cano,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Danny Coulombe,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Colton Cowser,2023,Baltimore Orioles,61,15,7,0,4,13,22,.115,.286,.148,.434,hitter
Adam Frazier,2023,Baltimore Orioles,412,59,99,13,60,32,68,.240,.300,.396,.696,hitter
Shintaro Fujinami,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Gibson,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Logan Gillaspie,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
DL Hall,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Hays,2023,Baltimore Orioles,520,76,143,16,67,38,141,.275,.325,.444,.769,hitter
Gunnar Henderson,2023,Baltimore Orioles,560,100,143,28,82,56,159,.255,.325,.489,.814,hitter
Aaron Hicks,2023,New York Yankees,69,9,13,1,5,7,20,.188,.263,.261,.524,hitter
Heston Kjerstad,2023,Baltimore Orioles,30,3,7,2,3,2,10,.233,.281,.467,.748,hitter
Mark Kolozsvary,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Lester,2023,Baltimore Orioles,22,0,4,0,4,1,7,.182,.217,.182,.399,hitter
Jorge Mateo,2023,Baltimore Orioles,318,58,69,7,34,22,82,.217,.267,.340,.607,hitter
James McCann,2023,Baltimore Orioles,207,25,46,6,26,9,57,.222,.269,.377,.646,hitter
Ryan McKenna,2023,Baltimore Orioles,122,23,31,2,18,9,40,.254,.316,.361,.677,hitter
Ryan Mountcastle,2023,Baltimore Orioles,423,64,114,18,68,37,107,.270,.328,.452,.780,hitter
Cedric Mullins,2023,Baltimore Orioles,404,51,94,15,74,43,101,.233,.305,.416,.721,hitter
Ryan O'Hearn,2023,Baltimore Orioles,346,48,100,14,60,15,82,.289,.322,.480,.802,hitter
Joey Ortiz,2023,Baltimore Orioles,33,4,7,0,4,0,9,.212,.206,.242,.448,hitter
Cionel Pérez,2023,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adley Rutschman,2023,Baltimore Orioles,588,84,163,20,80,92,101,.277,.374,.435,.809,hitter
Anthony Santander,2023,Baltimore Orioles,591,81,152,28,95,55,152,.257,.325,.472,.797,hitter
Kyle Stowers,2023,Baltimore Orioles,30,1,2,0,0,3,12,.067,.152,.067,.219,hitter
Ramón Urías,2023,Baltimore Orioles,360,45,95,4,42,27,101,.264,.328,.375,.703,hitter
Terrin Vavra,2023,Baltimore Orioles,49,9,12,0,5,5,12,.245,.315,.245,.560,hitter
Jordan Westburg,2023,Baltimore Orioles,208,26,54,3,23,16,56,.260,.311,.404,.715,hitter
Wilyer Abreu,2023,Boston Red Sox,76,10,24,2,14,9,23,.316,.388,.474,.862,hitter
Jorge Alfaro,2023,Colorado Rockies,31,2,5,1,4,0,12,.161,.188,.387,.575,hitter
Christian Arroyo,2023,Boston Red Sox,195,23,47,3,24,7,45,.241,.268,.369,.637,hitter
Ryan Brasier,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Triston Casas,2023,Boston Red Sox,429,66,113,24,65,70,126,.263,.367,.490,.857,hitter
Yu Chang,2023,Boston Red Sox,105,12,17,6,18,3,34,.162,.200,.352,.552,hitter
Kutter Crawford,2023,Boston Red Sox,0,1,0,0,0,0,0,.000,.000,.000,.000,hitter
Bobby Dalbec,2023,Boston Red Sox,49,6,10,1,1,4,28,.204,.264,.306,.570,hitter
Rafael Devers,2023,Boston Red Sox,580,90,157,33,100,62,126,.271,.351,.500,.851,hitter
Jarren Duran,2023,Boston Red Sox,332,46,98,8,40,24,90,.295,.346,.482,.828,hitter
Adam Duvall,2023,Boston Red Sox,320,45,79,21,58,22,110,.247,.303,.531,.834,hitter
Caleb Hamilton,2023,Boston Red Sox,5,0,0,0,0,1,5,.000,.167,.000,.167,hitter
David Hamilton,2023,Boston Red Sox,33,2,4,0,0,6,10,.121,.256,.182,.438,hitter
Enrique Hernández,2023,Boston Red Sox,297,38,66,6,31,22,68,.222,.279,.320,.599,hitter
Kenley Jansen,2023,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Martin,2023,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reese McGuire,2023,Boston Red Sox,187,15,50,1,16,11,53,.267,.310,.358,.668,hitter
