name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Brad Thompson,2008,St. Louis Cardinals,12,2,3,0,2,2,6,.250,.357,.250,.607,hitter
Ron Villone,2008,St. Louis Cardinals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Adam Wainwright,2008,St. Louis Cardinals,60,5,16,1,6,2,20,.267,.286,.350,.636,hitter
Rico Washington,2008,St. Louis Cardinals,19,2,3,0,3,3,6,.158,.273,.263,.536,hitter
Todd Wellemeyer,2008,St. Louis Cardinals,58,2,9,0,5,1,29,.155,.167,.155,.322,hitter
Mark Worrell,2008,St. Louis Cardinals,2,1,1,1,3,0,0,.500,.500,2.000,2.500,hitter
Willy Aybar,2008,Tampa Bay Rays,324,33,82,10,33,32,44,.253,.327,.410,.737,hitter
Rocco Baldelli,2008,Tampa Bay Rays,80,12,21,4,13,7,25,.263,.344,.475,.819,hitter
Grant Balfour,2008,Tampa Bay Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jason Bartlett,2008,Tampa Bay Rays,454,48,130,1,37,22,69,.286,.329,.361,.690,hitter
Chad Bradford,2008,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reid Brignac,2008,Tampa Bay Rays,10,1,0,0,0,1,5,.000,.091,.000,.091,hitter
Andy Cannizaro,2008,Tampa Bay Rays,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carl Crawford,2008,Tampa Bay Rays,443,69,121,8,57,30,60,.273,.319,.400,.719,hitter
Mike DiFelice,2008,Tampa Bay Rays,20,1,6,0,4,1,1,.300,.364,.350,.714,hitter
Cliff Floyd,2008,Tampa Bay Rays,246,32,66,11,39,28,58,.268,.349,.455,.804,hitter
Matt Garza,2008,Tampa Bay Rays,4,0,0,0,0,1,3,.000,.200,.000,.200,hitter
Gary Glover,2008,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jonny Gomes,2008,Tampa Bay Rays,154,23,28,8,21,15,46,.182,.282,.383,.665,hitter
Gabe Gross,2008,Milwaukee Brewers,43,6,9,0,2,10,7,.209,.352,.279,.631,hitter
Jason Hammel,2008,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nathan Haynes,2008,Tampa Bay Rays,44,3,10,0,3,3,12,.227,.277,.227,.504,hitter
Michel Hernandez,2008,Tampa Bay Rays,15,2,3,0,0,0,3,.200,.200,.200,.400,hitter
Eric Hinske,2008,Tampa Bay Rays,381,59,94,20,60,47,88,.247,.333,.465,.798,hitter
J.P. Howell,2008,Tampa Bay Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Akinori Iwamura,2008,Tampa Bay Rays,627,91,172,6,48,70,131,.274,.349,.380,.729,hitter
Edwin Jackson,2008,Tampa Bay Rays,4,0,0,0,0,1,1,.000,.200,.000,.200,hitter
John Jaso,2008,Tampa Bay Rays,10,2,2,0,0,0,2,.200,.200,.200,.400,hitter
Dan Johnson,2008,Oakland Athletics,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elliot Johnson,2008,Tampa Bay Rays,19,0,3,0,0,0,7,.158,.158,.158,.316,hitter
Scott Kazmir,2008,Tampa Bay Rays,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Evan Longoria,2008,Tampa Bay Rays,448,67,122,27,85,46,122,.272,.343,.531,.874,hitter
Trever Miller,2008,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dioner Navarro,2008,Tampa Bay Rays,427,43,126,7,54,34,49,.295,.349,.407,.756,hitter
Jeff Niemann,2008,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Pena,2008,Tampa Bay Rays,490,76,121,31,102,96,166,.247,.377,.494,.871,hitter
Troy Percival,2008,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Fernando Perez,2008,Tampa Bay Rays,60,18,15,3,8,8,16,.250,.348,.433,.781,hitter
Al Reyes,2008,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Shawn Riggans,2008,Tampa Bay Rays,135,21,30,6,24,12,30,.222,.287,.407,.694,hitter
Justin Ruggiano,2008,Tampa Bay Rays,76,9,15,2,7,4,27,.197,.247,.329,.576,hitter
James Shields,2008,Tampa Bay Rays,4,2,1,0,1,1,0,.250,.400,.250,.650,hitter
Andy Sonnanstine,2008,Tampa Bay Rays,5,2,2,0,0,2,3,.400,.571,.400,.971,hitter
B.J. Upton,2008,Tampa Bay Rays,531,85,145,9,67,97,134,.273,.383,.401,.784,hitter
Dan Wheeler,2008,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ben Zobrist,2008,Tampa Bay Rays,198,32,50,12,30,25,37,.253,.339,.505,.844,hitter
Joaquin Arias,2008,Texas Rangers,110,15,32,0,9,7,12,.291,.345,.409,.754,hitter
Joaquín Benoit,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hank Blalock,2008,Texas Rangers,258,37,74,12,38,19,40,.287,.338,.508,.846,hitter
Brandon Boggs,2008,Texas Rangers,283,30,64,8,41,44,93,.226,.333,.399,.732,hitter
Jason Botts,2008,Texas Rangers,38,2,6,2,5,8,18,.158,.304,.395,.699,hitter
Milton Bradley,2008,Texas Rangers,414,78,133,22,77,80,112,.321,.436,.563,.999,hitter
Ben Broussard,2008,Texas Rangers,82,8,13,3,8,5,20,.159,.225,.268,.493,hitter
Marlon Byrd,2008,Texas Rangers,403,70,120,10,53,46,62,.298,.380,.462,.842,hitter
Frank Catalanotto,2008,Texas Rangers,248,28,68,2,21,20,29,.274,.342,.399,.741,hitter
Nelson Cruz,2008,Texas Rangers,115,19,38,7,26,17,28,.330,.421,.609,1.030,hitter
Chris Davis,2008,Texas Rangers,295,51,84,17,55,20,88,.285,.331,.549,.880,hitter
German Duran,2008,Texas Rangers,143,22,33,3,16,7,32,.231,.275,.350,.625,hitter
Jason Ellison,2008,Texas Rangers,13,5,3,0,2,1,1,.231,.286,.231,.517,hitter
Scott Feldman,2008,Texas Rangers,3,0,1,0,0,0,1,.333,.333,.333,.666,hitter
Frank Francisco,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kason Gabbard,2008,Texas Rangers,4,0,1,0,0,0,1,.250,.250,.250,.500,hitter
Eddie Guardado,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Hamilton,2008,Texas Rangers,624,98,190,32,130,64,126,.304,.371,.530,.901,hitter
Eric Hurley,2008,Texas Rangers,2,0,1,0,0,0,1,.500,.500,.500,1.000,hitter
Ian Kinsler,2008,Texas Rangers,518,102,165,18,71,45,67,.319,.375,.517,.892,hitter
Gerald Laird,2008,Texas Rangers,344,54,95,6,41,23,63,.276,.329,.398,.727,hitter
Doug Mathis,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Melhuse,2008,Texas Rangers,20,1,4,0,1,2,11,.200,.273,.200,.473,hitter
Luis Mendoza,2008,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Travis Metcalf,2008,Texas Rangers,56,11,13,6,14,3,12,.232,.279,.589,.868,hitter
Kevin Millwood,2008,Texas Rangers,4,1,1,0,0,1,2,.250,.400,.500,.900,hitter
David Murphy,2008,Texas Rangers,415,64,114,15,74,31,70,.275,.321,.465,.786,hitter
Vicente Padilla,2008,Texas Rangers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sidney Ponson,2008,New York Yankees,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Max Ramirez,2008,Texas Rangers,46,8,10,2,9,6,15,.217,.345,.370,.715,hitter
Ryan Roberts,2008,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Josh Rupe,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jarrod Saltalamacchia,2008,Texas Rangers,198,27,50,3,26,31,74,.253,.352,.364,.716,hitter
Chris Shelton,2008,Texas Rangers,97,14,21,2,11,17,33,.216,.333,.330,.663,hitter
Taylor Teagarden,2008,Texas Rangers,47,10,15,6,17,5,19,.319,.396,.809,1.205,hitter
Robinson Tejeda,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ramón Vázquez,2008,Texas Rangers,300,44,87,6,40,38,66,.290,.365,.430,.795,hitter
C.J. Wilson,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jamey Wright,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Young,2008,Texas Rangers,645,102,183,12,82,55,109,.284,.339,.402,.741,hitter
Rod Barajas,2008,Toronto Blue Jays,349,44,87,11,49,17,61,.249,.294,.410,.704,hitter
José Bautista,2008,Pittsburgh Pirates,314,38,76,12,44,38,77,.242,.325,.404,.729,hitter
Armando Benitez,2008,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
A.J. Burnett,2008,Toronto Blue Jays,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Shawn Camp,2008,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jesse Carlson,2008,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Buck Coats,2008,Toronto Blue Jays,5,0,1,0,0,1,2,.200,.333,.200,.533,hitter
Robinzon Diaz,2008,Toronto Blue Jays,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Scott Downs,2008,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Eckstein,2008,Toronto Blue Jays,260,27,72,1,23,24,27,.277,.354,.358,.712,hitter
Jason Frasor,2008,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Roy Halladay,2008,Toronto Blue Jays,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Aaron Hill,2008,Toronto Blue Jays,205,19,54,2,20,16,31,.263,.324,.361,.685,hitter
Joe Inglett,2008,Toronto Blue Jays,344,45,102,3,39,28,43,.297,.355,.407,.762,hitter
Adam Lind,2008,Toronto Blue Jays,326,48,92,9,40,16,59,.282,.316,.439,.755,hitter
Jesse Litsch,2008,Toronto Blue Jays,3,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hector Luna,2008,Toronto Blue Jays,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Shaun Marcum,2008,Toronto Blue Jays,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John McDonald,2008,Toronto Blue Jays,186,21,39,1,18,10,25,.210,.255,.269,.524,hitter
Dustin McGowan,2008,Toronto Blue Jays,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kevin Mench,2008,Toronto Blue Jays,115,18,28,0,10,14,18,.243,.321,.357,.678,hitter
Lyle Overbay,2008,Toronto Blue Jays,544,74,147,15,69,74,116,.270,.358,.419,.777,hitter
David Purcey,2008,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Alex Rios,2008,Toronto Blue Jays,635,91,185,15,79,44,112,.291,.337,.461,.798,hitter
Scott Rolen,2008,Toronto Blue Jays,408,58,107,11,50,46,71,.262,.349,.431,.780,hitter
B.J. Ryan,2008,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Marco Scutaro,2008,Toronto Blue Jays,517,76,138,7,60,57,65,.267,.341,.356,.697,hitter
Travis Snider,2008,Toronto Blue Jays,73,9,22,2,13,5,23,.301,.338,.466,.804,hitter
Matt Stairs,2008,Toronto Blue Jays,320,42,80,11,44,41,87,.250,.342,.394,.736,hitter
Shannon Stewart,2008,Toronto Blue Jays,175,14,42,1,14,22,18,.240,.325,.303,.628,hitter
Brian Tallet,2008,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Curtis Thigpen,2008,Toronto Blue Jays,17,2,3,1,1,1,8,.176,.263,.353,.616,hitter
Frank Thomas,2008,Toronto Blue Jays,60,7,10,3,11,11,13,.167,.306,.333,.639,hitter
Jorge Velandia,2008,Toronto Blue Jays,7,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Randy Wells,2008,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vernon Wells,2008,Toronto Blue Jays,427,63,128,20,78,29,46,.300,.343,.496,.839,hitter
Brad Wilkerson,2008,Seattle Mariners,56,1,13,0,5,10,15,.232,.348,.304,.652,hitter
Brian Wolfe,2008,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gregg Zaun,2008,Toronto Blue Jays,245,29,58,6,30,38,38,.237,.340,.359,.699,hitter
Scott Baker,2008,Minnesota Twins,2,1,1,0,0,0,1,.500,.500,.500,1.000,hitter
Brian Bass,2008,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Blackburn,2008,Minnesota Twins,3,0,1,0,0,0,0,.333,.333,.333,.666,hitter
Boof Bonser,2008,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Craig Breslow,2008,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian Buscher,2008,Minnesota Twins,218,29,64,4,47,19,42,.294,.340,.390,.730,hitter
Alexi Casilla,2008,Minnesota Twins,385,58,108,7,50,31,45,.281,.333,.374,.707,hitter
Howie Clark,2008,Minnesota Twins,8,0,2,0,1,0,2,.250,.250,.500,.750,hitter
Jesse Crain,2008,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Cuddyer,2008,Minnesota Twins,249,30,62,3,36,25,40,.249,.330,.369,.699,hitter
Adam Everett,2008,Minnesota Twins,127,19,27,2,20,12,15,.213,.278,.323,.601,hitter
Carlos Gómez,2008,Minnesota Twins,577,79,149,7,59,25,142,.258,.296,.360,.656,hitter
Eddie Guardado,2008,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Guerrier,2008,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brendan Harris,2008,Minnesota Twins,434,57,115,7,49,39,98,.265,.327,.394,.721,hitter
Livan Hernandez,2008,Minnesota Twins,2,0,1,0,1,0,0,.500,.500,.500,1.000,hitter
Ryan Jorgensen,2008,Minnesota Twins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Bobby Korecky,2008,Minnesota Twins,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Jason Kubel,2008,Minnesota Twins,463,74,126,20,78,47,91,.272,.335,.471,.806,hitter
Mike Lamb,2008,Minnesota Twins,236,20,55,1,32,17,32,.233,.276,.322,.598,hitter
Matt Macri,2008,Minnesota Twins,34,3,11,1,4,2,10,.324,.361,.441,.802,hitter
Joe Mauer,2008,Minnesota Twins,536,98,176,9,85,84,50,.328,.413,.451,.864,hitter
Craig Monroe,2008,Minnesota Twins,163,22,33,8,29,16,48,.202,.274,.405,.679,hitter
Justin Morneau,2008,Minnesota Twins,623,97,187,23,129,76,85,.300,.374,.499,.873,hitter
Joe Nathan,2008,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Glen Perkins,2008,Minnesota Twins,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Jason Pridie,2008,Minnesota Twins,4,3,0,0,0,1,1,.000,.200,.000,.200,hitter
Nick Punto,2008,Minnesota Twins,338,43,96,2,28,32,57,.284,.344,.382,.726,hitter
Mike Redmond,2008,Minnesota Twins,129,14,37,0,12,5,11,.287,.321,.333,.654,hitter
Dennys Reyes,2008,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Rincon,2008,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Randy Ruiz,2008,Minnesota Twins,62,13,17,1,7,6,21,.274,.338,.355,.693,hitter
Kevin Slowey,2008,Minnesota Twins,8,1,2,0,2,0,1,.250,.250,.375,.625,hitter
Denard Span,2008,Minnesota Twins,347,70,102,6,47,50,60,.294,.387,.432,.819,hitter
Matt Tolbert,2008,Minnesota Twins,113,18,32,0,6,7,19,.283,.322,.389,.711,hitter
Delmon Young,2008,Minnesota Twins,575,80,167,10,69,35,105,.290,.336,.405,.741,hitter
Joe Blanton,2008,Oakland Athletics,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
T.J. Bohn,2008,Philadelphia Phillies,5,1,2,0,3,0,1,.400,.400,.600,1.000,hitter
Eric Bruntlett,2008,Philadelphia Phillies,212,37,46,2,15,21,35,.217,.297,.297,.594,hitter
Pat Burrell,2008,Philadelphia Phillies,536,74,134,33,86,102,136,.250,.367,.507,.874,hitter
Drew Carpenter,2008,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Cervenak,2008,Philadelphia Phillies,13,0,2,0,1,0,5,.154,.154,.154,.308,hitter
Clay Condrey,2008,Philadelphia Phillies,3,1,1,0,0,0,2,.333,.333,.667,1.000,hitter
Chris Coste,2008,Philadelphia Phillies,274,28,72,9,36,16,51,.263,.325,.423,.748,hitter
Greg Dobbs,2008,Philadelphia Phillies,226,30,68,9,40,11,40,.301,.333,.491,.824,hitter
Chad Durbin,2008,Philadelphia Phillies,9,0,1,0,0,0,3,.111,.111,.111,.222,hitter
Adam Eaton,2008,Philadelphia Phillies,28,1,5,0,1,5,6,.179,.303,.250,.553,hitter
Scott Eyre,2008,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pedro Feliz,2008,Philadelphia Phillies,425,43,106,14,58,33,54,.249,.302,.402,.704,hitter
Greg Golson,2008,Philadelphia Phillies,6,2,0,0,0,0,4,.000,.000,.000,.000,hitter
Tom Gordon,2008,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cole Hamels,2008,Philadelphia Phillies,76,3,17,0,3,0,29,.224,.234,.250,.484,hitter
J.A. Happ,2008,Philadelphia Phillies,7,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Brad Harman,2008,Philadelphia Phillies,10,1,1,0,1,1,1,.100,.182,.200,.382,hitter
Ryan Howard,2008,Philadelphia Phillies,610,105,153,48,146,81,199,.251,.339,.543,.882,hitter
Tadahito Iguchi,2008,San Diego Padres,303,29,70,2,24,26,75,.231,.292,.304,.596,hitter
Geoff Jenkins,2008,Philadelphia Phillies,293,27,72,9,29,24,68,.246,.301,.392,.693,hitter
Kyle Kendrick,2008,Philadelphia Phillies,50,3,5,0,2,3,24,.100,.151,.120,.271,hitter
Brad Lidge,2008,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Madson,2008,Philadelphia Phillies,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Lou Marson,2008,Philadelphia Phillies,4,2,2,1,2,0,2,.500,.500,1.250,1.750,hitter
Jamie Moyer,2008,Philadelphia Phillies,51,4,4,0,1,7,19,.078,.190,.098,.288,hitter
Brett Myers,2008,Philadelphia Phillies,58,3,4,0,1,4,19,.069,.129,.086,.215,hitter
Jimmy Rollins,2008,Philadelphia Phillies,556,76,154,11,59,58,55,.277,.349,.437,.786,hitter
J.C. Romero,2008,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Ruiz,2008,Philadelphia Phillies,320,47,70,4,31,44,38,.219,.320,.300,.620,hitter
Rudy Seanez,2008,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Snelling,2008,Philadelphia Phillies,4,1,2,1,1,0,0,.500,.500,1.500,2.000,hitter
Matt Stairs,2008,Toronto Blue Jays,320,42,80,11,44,41,87,.250,.342,.394,.736,hitter
R.J. Swindle,2008,Philadelphia Phillies,2,0,0,0,1,0,0,.000,.000,.000,.000,hitter
So Taguchi,2008,Philadelphia Phillies,91,18,20,0,9,8,14,.220,.283,.297,.580,hitter
Andy Tracy,2008,Philadelphia Phillies,2,0,0,0,1,1,1,.000,.250,.000,.250,hitter
Chase Utley,2008,Philadelphia Phillies,607,113,177,33,104,64,104,.292,.380,.535,.915,hitter
Shane Victorino,2008,Philadelphia Phillies,570,102,167,14,58,45,69,.293,.352,.447,.799,hitter
Les Walrond,2008,Philadelphia Phillies,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jayson Werth,2008,Philadelphia Phillies,418,73,114,24,67,57,119,.273,.363,.498,.861,hitter
Manny Acosta,2008,Atlanta Braves,5,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Josh Anderson,2008,Atlanta Braves,136,21,40,3,12,8,33,.294,.338,.426,.764,hitter
Jeff Bennett,2008,Atlanta Braves,9,0,2,0,1,2,2,.222,.364,.333,.697,hitter
Grégor Blanco,2008,Atlanta Braves,430,52,108,1,38,74,99,.251,.366,.309,.675,hitter
Blaine Boyer,2008,Atlanta Braves,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Francisley Bueno,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jorge Campillo,2008,Atlanta Braves,45,4,8,0,2,1,16,.178,.196,.200,.396,hitter
Buddy Carlyle,2008,Atlanta Braves,9,1,2,0,0,1,1,.222,.300,.222,.522,hitter
Matt DeSalvo,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elmer Dessens,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Diaz,2008,Atlanta Braves,135,9,33,2,14,3,32,.244,.264,.304,.568,hitter
Yunel Escobar,2008,Atlanta Braves,514,71,148,10,60,59,62,.288,.366,.401,.767,hitter
Jeff Francoeur,2008,Atlanta Braves,599,70,143,11,71,39,111,.239,.294,.359,.653,hitter
Tom Glavine,2008,Atlanta Braves,19,2,2,0,1,3,5,.105,.227,.105,.332,hitter
Michael Gonzalez,2008,Atlanta Braves,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ruben Gotay,2008,Atlanta Braves,102,10,24,2,8,13,32,.235,.322,.343,.665,hitter
Mike Hampton,2008,Atlanta Braves,24,3,5,0,4,2,11,.208,.269,.292,.561,hitter
Tim Hudson,2008,Atlanta Braves,41,2,6,0,2,1,14,.146,.167,.171,.338,hitter
Omar Infante,2008,Atlanta Braves,317,45,93,3,40,22,44,.293,.338,.416,.754,hitter
Chuck James,2008,Atlanta Braves,8,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Kelly Johnson,2008,Atlanta Braves,547,86,157,12,69,52,113,.287,.349,.446,.795,hitter
Brandon Jones,2008,Atlanta Braves,116,16,31,1,17,7,28,.267,.312,.397,.709,hitter
Chipper Jones,2008,Atlanta Braves,439,82,160,22,75,90,61,.364,.470,.574,1.044,hitter
Jorge Julio,2008,Cleveland Indians,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jair Jurrjens,2008,Atlanta Braves,58,7,6,0,0,6,18,.103,.188,.138,.326,hitter
Casey Kotchman,2008,Los Angeles Angels,373,47,107,12,54,18,23,.287,.327,.448,.775,hitter
Mark Kotsay,2008,Atlanta Braves,318,39,92,6,37,25,34,.289,.340,.418,.758,hitter
Brent Lillibridge,2008,Atlanta Braves,80,9,16,1,8,3,23,.200,.238,.338,.576,hitter
Brian McCann,2008,Atlanta Braves,509,68,153,23,87,57,64,.301,.373,.523,.896,hitter
Corky Miller,2008,Atlanta Braves,60,4,5,1,5,5,15,.083,.152,.133,.285,hitter
Charlie Morton,2008,Atlanta Braves,17,0,1,0,0,0,9,.059,.059,.118,.177,hitter
Peter Moylan,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Greg Norton,2008,Seattle Mariners,16,2,7,0,4,2,4,.438,.500,.563,1.063,hitter
Vladimir Nunez,2008,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Will Ohman,2008,Atlanta Braves,0,0,0,0,0,1,0,.000,1.000,.000,1.000,hitter
James Parr,2008,Atlanta Braves,8,1,2,0,0,2,4,.250,.400,.375,.775,hitter
Brayan Peña,2008,Atlanta Braves,14,3,4,0,0,1,2,.286,.333,.357,.690,hitter
Jason Perry,2008,Atlanta Braves,17,0,2,0,1,0,4,.118,.118,.235,.353,hitter
Martín Prado,2008,Atlanta Braves,228,36,73,2,33,21,29,.320,.377,.461,.838,hitter
Chris Resop,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jo-Jo Reyes,2008,Atlanta Braves,30,2,4,0,2,1,8,.133,.161,.200,.361,hitter
Jeff Ridgway,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Royce Ring,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Clint Sammons,2008,Atlanta Braves,54,2,8,1,4,5,12,.148,.220,.204,.424,hitter
John Smoltz,2008,Atlanta Braves,8,0,0,0,1,0,2,.000,.000,.000,.000,hitter
Rafael Soriano,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Phil Stockman,2008,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Julian Tavarez,2008,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Teixeira,2008,Atlanta Braves,381,63,108,20,78,65,70,.283,.390,.512,.902,hitter
Brian Anderson,2008,Chicago White Sox,181,24,42,8,26,10,45,.232,.272,.436,.708,hitter
Jason Bourgeois,2008,Chicago White Sox,3,0,1,0,0,0,0,.333,.333,.667,1.000,hitter
Mark Buehrle,2008,Chicago White Sox,6,0,1,0,0,0,3,.167,.167,.167,.334,hitter
Orlando Cabrera,2008,Chicago White Sox,661,93,186,8,57,56,71,.281,.334,.371,.705,hitter
Jose Contreras,2008,Chicago White Sox,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Joe Crede,2008,Chicago White Sox,335,41,83,17,55,30,45,.248,.314,.460,.774,hitter
John Danks,2008,Chicago White Sox,6,0,1,0,0,1,2,.167,.286,.167,.453,hitter
Octavio Dotel,2008,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jermaine Dye,2008,Chicago White Sox,590,96,172,34,96,44,104,.292,.344,.541,.885,hitter
Josh Fields,2008,Chicago White Sox,32,3,5,0,2,3,17,.156,.229,.188,.417,hitter
Gavin Floyd,2008,Chicago White Sox,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Chris Getz,2008,Chicago White Sox,7,2,2,0,1,0,1,.286,.286,.286,.572,hitter
Ken Griffey Jr.,2008,Cincinnati Reds,359,51,88,15,53,61,64,.245,.355,.432,.787,hitter
Toby Hall,2008,Chicago White Sox,127,7,33,2,7,6,19,.260,.304,.331,.635,hitter
Bobby Jenks,2008,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Paul Konerko,2008,Chicago White Sox,438,59,105,22,62,65,80,.240,.344,.438,.782,hitter
Scott Linebrink,2008,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Esteban Loaiza,2008,Los Angeles Dodgers,6,1,2,0,1,0,1,.333,.333,.333,.666,hitter
Boone Logan,2008,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Masset,2008,Chicago White Sox,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jerry Owens,2008,Chicago White Sox,16,1,4,0,1,0,4,.250,.250,.250,.500,hitter
Pablo Ozuna,2008,Chicago White Sox,64,5,18,0,6,2,3,.281,.313,.328,.641,hitter
