name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Osvaldo Martínez,2010,Florida Marlins,43,8,14,0,2,4,6,.326,.383,.465,.848,hitter
Cameron Maybin,2010,Florida Marlins,291,46,68,8,28,24,92,.234,.302,.361,.663,hitter
Adalberto Mendez,2010,Florida Marlins,7,0,2,0,0,0,1,.286,.286,.286,.572,hitter
Dan Meyer,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andrew Miller,2010,Florida Marlins,9,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Logan Morrison,2010,Florida Marlins,244,43,69,2,18,41,51,.283,.390,.447,.837,hitter
Donnie Murphy,2010,Florida Marlins,44,9,14,3,16,2,19,.318,.348,.705,1.053,hitter
Ricky Nolasco,2010,Florida Marlins,47,3,8,0,3,2,16,.170,.204,.234,.438,hitter
Will Ohman,2010,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Carlos Oviedo,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ronny Paulino,2010,Florida Marlins,316,31,82,4,37,25,51,.259,.311,.354,.665,hitter
Bryan Petersen,2010,Florida Marlins,24,1,2,0,2,1,6,.083,.120,.083,.203,hitter
Renyel Pinto,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hanley Ramirez,2010,Florida Marlins,543,92,163,21,76,64,93,.300,.378,.475,.853,hitter
Mike Rivera,2010,Florida Marlins,14,0,0,0,0,2,3,.000,.176,.000,.176,hitter
Nate Robertson,2010,Florida Marlins,26,2,5,0,1,2,6,.192,.250,.231,.481,hitter
Sandy Rosario,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cody Ross,2010,Florida Marlins,452,60,120,11,58,30,100,.265,.316,.405,.721,hitter
Alex Sanabia,2010,Florida Marlins,22,0,1,0,0,0,11,.045,.087,.045,.132,hitter
Brian Sanches,2010,Florida Marlins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aníbal Sánchez,2010,Florida Marlins,59,3,6,0,1,4,28,.102,.159,.102,.261,hitter
Gaby Sanchez,2010,Florida Marlins,572,72,156,19,85,57,101,.273,.341,.448,.789,hitter
Brett Sinkbeil,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jorge Sosa,2010,Florida Marlins,2,0,1,0,0,0,1,.500,.500,.500,1.000,hitter
Giancarlo Stanton,2010,Florida Marlins,359,45,93,22,59,34,123,.259,.326,.507,.833,hitter
Scott Strickland,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Taylor Tankersley,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chad Tracy,2010,Chicago Cubs,44,6,11,0,5,5,15,.250,.327,.295,.622,hitter
Dan Uggla,2010,Florida Marlins,589,100,169,33,105,78,149,.287,.369,.508,.877,hitter
Rick Van Den Hurk,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jose Veras,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Volstad,2010,Florida Marlins,54,1,5,0,2,0,28,.093,.093,.111,.204,hitter
Sean West,2010,Florida Marlins,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Tim Wood,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alfredo Aceves,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lance Berkman,2010,Houston Astros,298,39,73,13,49,60,70,.245,.372,.436,.808,hitter
A.J. Burnett,2010,New York Yankees,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Robinson Canó,2010,New York Yankees,626,103,200,29,109,57,77,.319,.381,.534,.915,hitter
Francisco Cervelli,2010,New York Yankees,266,27,72,0,38,33,42,.271,.359,.335,.694,hitter
Joba Chamberlain,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Colin Curtis,2010,New York Yankees,59,7,11,1,8,4,15,.186,.250,.288,.538,hitter
Brett Gardner,2010,New York Yankees,477,97,132,5,47,79,101,.277,.383,.379,.762,hitter
Chad Gaudin,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Greg Golson,2010,New York Yankees,23,3,6,0,2,0,3,.261,.261,.348,.609,hitter
Curtis Granderson,2010,New York Yankees,466,76,115,24,67,53,116,.247,.324,.468,.792,hitter
Chad Huffman,2010,New York Yankees,18,1,3,0,2,2,5,.167,.286,.167,.453,hitter
Phil Hughes,2010,New York Yankees,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Derek Jeter,2010,New York Yankees,663,111,179,10,67,63,106,.270,.340,.370,.710,hitter
Nick Johnson,2010,New York Yankees,72,12,12,2,8,24,23,.167,.388,.306,.694,hitter
Austin Kearns,2010,Cleveland Indians,301,42,82,8,42,34,78,.272,.354,.419,.773,hitter
Boone Logan,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Damaso Marte,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Melancon,2010,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Miranda,2010,New York Yankees,64,7,14,3,10,7,12,.219,.296,.422,.718,hitter
Sergio Mitre,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chad Moeller,2010,New York Yankees,14,2,3,0,0,1,4,.214,.267,.429,.696,hitter
Iván Nova,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eduardo Núñez,2010,New York Yankees,50,12,14,1,7,3,2,.280,.321,.360,.681,hitter
Chan Ho Park,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ramiro Pena,2010,New York Yankees,154,18,35,0,18,6,27,.227,.258,.247,.505,hitter
Andy Pettitte,2010,New York Yankees,4,0,1,0,0,0,3,.250,.250,.250,.500,hitter
Jorge Posada,2010,New York Yankees,383,49,95,18,57,59,99,.248,.357,.454,.811,hitter
Mariano Rivera,2010,New York Yankees,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Robertson,2010,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Rodriguez,2010,New York Yankees,522,74,141,30,125,59,98,.270,.341,.506,.847,hitter
Kevin Russo,2010,New York Yankees,49,5,9,0,4,3,9,.184,.245,.224,.469,hitter
CC Sabathia,2010,New York Yankees,5,0,1,0,0,0,3,.200,.200,.200,.400,hitter
Nick Swisher,2010,New York Yankees,566,91,163,29,89,58,139,.288,.359,.511,.870,hitter
Mark Teixeira,2010,New York Yankees,601,113,154,33,108,93,122,.256,.365,.481,.846,hitter
Marcus Thames,2010,New York Yankees,212,22,61,12,33,19,61,.288,.350,.491,.841,hitter
Javier Vazquez,2010,New York Yankees,1,0,0,0,0,2,0,.000,.667,.000,.667,hitter
Randy Winn,2010,New York Yankees,61,7,13,1,8,8,15,.213,.300,.295,.595,hitter
Kerry Wood,2010,Cleveland Indians,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Axford,2010,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Zach Braddock,2010,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Braun,2010,Milwaukee Brewers,619,101,188,25,103,56,105,.304,.365,.501,.866,hitter
Dave Bush,2010,Milwaukee Brewers,53,6,7,0,2,4,23,.132,.193,.151,.344,hitter
Lorenzo Cain,2010,Milwaukee Brewers,147,17,45,1,13,9,28,.306,.348,.415,.763,hitter
Chris Capuano,2010,Milwaukee Brewers,18,0,1,0,0,0,9,.056,.056,.056,.112,hitter
Todd Coffey,2010,Milwaukee Brewers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Craig Counsell,2010,Milwaukee Brewers,204,16,51,2,21,21,29,.250,.322,.319,.641,hitter
Luis Alfonso Cruz,2010,Milwaukee Brewers,17,2,4,0,1,0,2,.235,.235,.353,.588,hitter
Doug Davis,2010,Milwaukee Brewers,13,0,0,0,1,0,5,.000,.000,.000,.000,hitter
Chris Dickerson,2010,Cincinnati Reds,44,9,9,0,0,1,19,.205,.222,.273,.495,hitter
Jim Edmonds,2010,Milwaukee Brewers,217,38,62,8,20,21,53,.286,.350,.493,.843,hitter
Alcides Escobar,2010,Milwaukee Brewers,506,57,119,4,41,36,70,.235,.288,.326,.614,hitter
Marco Estrada,2010,Milwaukee Brewers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Prince Fielder,2010,Milwaukee Brewers,578,94,151,32,83,114,138,.261,.401,.471,.872,hitter
Yovani Gallardo,2010,Milwaukee Brewers,63,7,16,4,10,5,17,.254,.329,.508,.837,hitter
Mat Gamel,2010,Milwaukee Brewers,15,1,3,0,1,1,8,.200,.294,.267,.561,hitter
Jody Gerut,2010,Milwaukee Brewers,71,7,14,2,8,3,17,.197,.230,.366,.596,hitter
Carlos Gómez,2010,Milwaukee Brewers,291,38,72,5,24,17,72,.247,.298,.357,.655,hitter
Corey Hart,2010,Milwaukee Brewers,558,91,158,31,102,45,140,.283,.340,.525,.865,hitter
LaTroy Hawkins,2010,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trevor Hoffman,2010,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Joe Inglett,2010,Milwaukee Brewers,142,15,36,1,8,15,34,.254,.331,.401,.732,hitter
Jeremy Jeffress,2010,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Kintzler,2010,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
George Kottaras,2010,Milwaukee Brewers,212,24,43,9,26,33,44,.203,.305,.396,.701,hitter
Kameron Loe,2010,Milwaukee Brewers,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Jonathan Lucroy,2010,Milwaukee Brewers,277,24,70,4,26,18,44,.253,.300,.329,.629,hitter
Mike McClendon,2010,Milwaukee Brewers,2,0,1,0,0,0,0,.500,.500,.500,1.000,hitter
Casey McGehee,2010,Milwaukee Brewers,610,70,174,23,104,50,102,.285,.337,.464,.801,hitter
Chris Narveson,2010,Milwaukee Brewers,49,3,16,0,7,2,15,.327,.365,.347,.712,hitter
Manny Parra,2010,Milwaukee Brewers,34,2,6,0,1,3,14,.176,.263,.235,.498,hitter
David Riske,2010,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Rogers,2010,Milwaukee Brewers,2,1,1,0,0,0,1,.500,.500,.500,1.000,hitter
Chris Smith,2010,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Stern,2010,Milwaukee Brewers,8,0,0,0,1,0,2,.000,.000,.000,.000,hitter
Mitch Stetter,2010,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Suppan,2010,Milwaukee Brewers,5,0,1,0,0,0,1,.200,.200,.200,.400,hitter
Claudio Vargas,2010,Milwaukee Brewers,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Carlos Villanueva,2010,Milwaukee Brewers,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Rickie Weeks Jr.,2010,Milwaukee Brewers,651,112,175,29,83,76,184,.269,.366,.464,.830,hitter
Randy Wolf,2010,Milwaukee Brewers,77,11,19,0,5,1,24,.247,.253,.299,.552,hitter
Gregg Zaun,2010,Milwaukee Brewers,102,11,27,2,14,11,12,.265,.350,.392,.742,hitter
Bobby Abreu,2010,Los Angeles Angels,573,88,146,20,78,87,132,.255,.352,.435,.787,hitter
Cory Aldridge,2010,Los Angeles Angels,13,0,1,0,1,0,5,.077,.077,.231,.308,hitter
Erick Aybar,2010,Los Angeles Angels,534,69,135,5,29,35,81,.253,.306,.330,.636,hitter
Trevor Bell,2010,Los Angeles Angels,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Peter Bourjos,2010,Los Angeles Angels,181,19,37,6,15,6,40,.204,.237,.381,.618,hitter
Ryan Budde,2010,Los Angeles Angels,10,2,4,1,3,1,5,.400,.455,.800,1.255,hitter
Jason Bulger,2010,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alberto Callaspo,2010,Kansas City Royals,349,40,96,8,43,19,29,.275,.308,.410,.718,hitter
Bobby Cassevah,2010,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hank Conger,2010,Los Angeles Angels,29,2,5,0,5,5,9,.172,.294,.276,.570,hitter
Terry Evans,2010,Los Angeles Angels,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kevin Frandsen,2010,Los Angeles Angels,160,24,40,0,14,9,10,.250,.294,.319,.613,hitter
Brian Fuentes,2010,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dan Haren,2010,Arizona Diamondbacks,55,8,20,1,7,1,9,.364,.375,.527,.902,hitter
Torii Hunter,2010,Los Angeles Angels,573,76,161,23,90,61,106,.281,.354,.464,.818,hitter
Maicer Izturis,2010,Los Angeles Angels,212,27,53,3,27,21,27,.250,.321,.363,.684,hitter
Kevin Jepsen,2010,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scott Kazmir,2010,Los Angeles Angels,6,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Howie Kendrick,2010,Los Angeles Angels,616,67,172,10,75,28,94,.279,.313,.407,.720,hitter
Jeff Mathis,2010,Los Angeles Angels,205,19,40,3,18,6,59,.195,.219,.278,.497,hitter
Hideki Matsui,2010,Los Angeles Angels,482,55,132,21,84,67,98,.274,.361,.459,.820,hitter
Paul McAnulty,2010,Los Angeles Angels,22,2,3,1,2,2,11,.136,.208,.273,.481,hitter
Kendrys Morales,2010,Los Angeles Angels,193,29,56,11,39,12,31,.290,.346,.487,.833,hitter
Mike Napoli,2010,Los Angeles Angels,453,60,108,26,68,42,137,.238,.316,.468,.784,hitter
Sean O'Sullivan,2010,Los Angeles Angels,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joel Pineiro,2010,Los Angeles Angels,3,3,0,0,0,2,2,.000,.400,.000,.400,hitter
Robb Quinlan,2010,Los Angeles Angels,33,4,4,0,2,2,6,.121,.171,.182,.353,hitter
Juan Rivera,2010,Los Angeles Angels,416,53,105,15,52,33,58,.252,.312,.409,.721,hitter
Fernando Rodney,2010,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Francisco Rodriguez,2010,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rafael Rodriguez,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andrew Romine,2010,Los Angeles Angels,11,0,1,0,0,0,4,.091,.091,.091,.182,hitter
Michael Ryan,2010,Los Angeles Angels,39,3,8,0,2,1,5,.205,.220,.308,.528,hitter
Joe Saunders,2010,Los Angeles Angels,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scot Shields,2010,Los Angeles Angels,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Mark Trumbo,2010,Los Angeles Angels,15,2,1,0,2,1,8,.067,.125,.067,.192,hitter
Jered Weaver,2010,Los Angeles Angels,10,1,2,0,0,0,3,.200,.200,.200,.400,hitter
Reggie Willits,2010,Los Angeles Angels,159,23,41,0,8,19,26,.258,.341,.302,.643,hitter
Bobby Wilson,2010,Los Angeles Angels,96,12,22,4,15,8,23,.229,.288,.417,.705,hitter
Brandon Wood,2010,Los Angeles Angels,226,20,33,4,14,6,71,.146,.174,.208,.382,hitter
Tony Abreu,2010,Arizona Diamondbacks,193,16,45,1,13,4,47,.233,.244,.316,.560,hitter
Brandon Allen,2010,Arizona Diamondbacks,45,5,12,1,6,10,20,.267,.393,.400,.793,hitter
Kris Benson,2010,Arizona Diamondbacks,5,0,1,0,0,0,1,.200,.200,.200,.400,hitter
Blaine Boyer,2010,Arizona Diamondbacks,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Billy Buckner,2010,Arizona Diamondbacks,4,0,1,0,0,1,0,.250,.400,.250,.650,hitter
D.J. Carrasco,2010,Pittsburgh Pirates,6,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Ryan Church,2010,Pittsburgh Pirates,170,16,31,3,18,12,46,.182,.240,.312,.552,hitter
Bobby Crosby,2010,Pittsburgh Pirates,156,9,35,1,11,16,33,.224,.301,.295,.596,hitter
Sam Demel,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Stephen Drew,2010,Arizona Diamondbacks,565,83,157,15,61,62,108,.278,.352,.458,.810,hitter
Barry Enright,2010,Arizona Diamondbacks,33,1,8,0,6,0,9,.242,.235,.273,.508,hitter
Cole Gillespie,2010,Arizona Diamondbacks,104,11,24,2,12,7,29,.231,.283,.365,.648,hitter
Juan Gutierrez,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Hampton,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dan Haren,2010,Arizona Diamondbacks,55,8,20,1,7,1,9,.364,.375,.527,.902,hitter
Aaron Heilman,2010,Arizona Diamondbacks,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
John Hester,2010,Arizona Diamondbacks,95,9,20,2,7,11,32,.211,.292,.347,.639,hitter
Bob Howry,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Daniel Hudson,2010,Arizona Diamondbacks,27,1,4,0,6,0,7,.148,.179,.222,.401,hitter
Conor Jackson,2010,Arizona Diamondbacks,151,19,36,1,11,20,18,.238,.326,.331,.657,hitter
Edwin Jackson,2010,Arizona Diamondbacks,38,5,6,1,3,2,22,.158,.200,.237,.437,hitter
Kelly Johnson,2010,Arizona Diamondbacks,585,93,166,26,71,79,148,.284,.370,.496,.866,hitter
Ian Kennedy,2010,Arizona Diamondbacks,54,7,11,0,2,7,24,.204,.290,.222,.512,hitter
Zach Kroenke,2010,Arizona Diamondbacks,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Adam LaRoche,2010,Arizona Diamondbacks,560,75,146,25,100,48,172,.261,.320,.468,.788,hitter
Rodrigo Lopez,2010,Arizona Diamondbacks,64,2,5,0,1,1,35,.078,.104,.078,.182,hitter
Miguel Montero,2010,Arizona Diamondbacks,297,36,79,9,43,29,71,.266,.332,.438,.770,hitter
Kevin Mulvey,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jordan Norberto,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Augie Ojeda,2010,Arizona Diamondbacks,79,6,15,0,5,8,8,.190,.258,.228,.486,hitter
Gerardo Parra,2010,Arizona Diamondbacks,364,31,95,3,30,23,76,.261,.308,.371,.679,hitter
Chad Qualls,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Reynolds,2010,Arizona Diamondbacks,499,79,99,32,85,83,211,.198,.320,.433,.753,hitter
Saul Rivera,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Roberts,2010,Arizona Diamondbacks,66,8,13,2,9,3,17,.197,.229,.348,.577,hitter
Rafael Rodriguez,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Rosa,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Leo Rosales,2010,Arizona Diamondbacks,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rusty Ryal,2010,Arizona Diamondbacks,207,19,54,3,11,8,67,.261,.308,.348,.656,hitter
Joe Saunders,2010,Los Angeles Angels,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Konrad Schmidt,2010,Arizona Diamondbacks,8,0,1,0,0,1,0,.125,.222,.125,.347,hitter
Chris Snyder,2010,Arizona Diamondbacks,195,22,45,10,32,36,61,.231,.352,.426,.778,hitter
Daniel Stange,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Upton,2010,Arizona Diamondbacks,495,73,135,17,69,64,152,.273,.356,.442,.798,hitter
César Valdez,2010,Arizona Diamondbacks,4,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Esmerling Vasquez,2010,Arizona Diamondbacks,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Dontrelle Willis,2010,Detroit Tigers,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Young,2010,Arizona Diamondbacks,584,94,150,27,91,74,145,.257,.341,.452,.793,hitter
Matt Albers,2010,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Robert Andino,2010,Baltimore Orioles,61,6,18,2,6,3,13,.295,.333,.459,.792,hitter
Jake Arrieta,2010,Baltimore Orioles,3,0,0,0,0,1,1,.000,.250,.000,.250,hitter
Garrett Atkins,2010,Baltimore Orioles,140,5,30,1,9,12,30,.214,.276,.286,.562,hitter
Josh Bell,2010,Baltimore Orioles,159,15,34,3,12,2,53,.214,.224,.302,.526,hitter
Brad Bergesen,2010,Baltimore Orioles,3,0,1,0,0,0,0,.333,.333,.333,.666,hitter
Jason Berken,2010,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake Fox,2010,Oakland Athletics,98,11,21,2,12,5,26,.214,.264,.327,.591,hitter
Jeremy Guthrie,2010,Baltimore Orioles,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Mark Hendrickson,2010,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Hernandez,2010,Baltimore Orioles,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Rhyne Hughes,2010,Baltimore Orioles,47,3,10,0,4,4,19,.213,.275,.255,.530,hitter
Cesar Izturis,2010,Baltimore Orioles,473,42,109,1,28,25,53,.230,.277,.268,.545,hitter
Adam Jones,2010,Baltimore Orioles,581,76,165,19,69,23,119,.284,.325,.442,.767,hitter
Julio Lugo,2010,Baltimore Orioles,241,26,60,0,20,15,50,.249,.298,.282,.580,hitter
Nick Markakis,2010,Baltimore Orioles,629,79,187,12,60,73,93,.297,.370,.436,.806,hitter
Frank Mata,2010,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian Matusz,2010,Baltimore Orioles,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cla Meredith,2010,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevin Millwood,2010,Baltimore Orioles,5,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Luis Montanez,2010,Baltimore Orioles,57,2,8,0,3,1,9,.140,.155,.140,.295,hitter
Scott Moore,2010,Baltimore Orioles,86,8,18,3,10,8,19,.209,.274,.337,.611,hitter
Will Ohman,2010,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Corey Patterson,2010,Baltimore Orioles,308,43,83,8,32,20,75,.269,.315,.406,.721,hitter
Felix Pie,2010,Baltimore Orioles,288,39,79,5,31,13,52,.274,.305,.413,.718,hitter
Nolan Reimold,2010,Baltimore Orioles,116,9,24,3,14,12,26,.207,.282,.328,.610,hitter
Brian Roberts,2010,Baltimore Orioles,230,28,64,4,15,26,40,.278,.354,.391,.745,hitter
Luke Scott,2010,Baltimore Orioles,447,70,127,27,72,59,98,.284,.368,.535,.903,hitter
Alfredo Simon,2010,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Snyder,2010,Baltimore Orioles,20,1,6,0,3,0,3,.300,.300,.400,.700,hitter
Craig Tatum,2010,Baltimore Orioles,114,11,32,0,9,12,21,.281,.349,.316,.665,hitter
Miguel Tejada,2010,Baltimore Orioles,401,40,108,7,39,15,39,.269,.308,.362,.670,hitter
Chris Tillman,2010,Baltimore Orioles,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Turner,2010,Baltimore Orioles,9,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Rick Van Den Hurk,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Wieters,2010,Baltimore Orioles,446,37,111,11,55,47,94,.249,.319,.377,.696,hitter
Ty Wigginton,2010,Baltimore Orioles,581,63,144,22,76,50,116,.248,.312,.415,.727,hitter
Lars Anderson,2010,Boston Red Sox,35,4,7,0,4,7,8,.200,.326,.229,.555,hitter
Scott Atchison,2010,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Daniel Bard,2010,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adrian Beltré,2010,Boston Red Sox,589,84,189,28,102,40,82,.321,.365,.553,.918,hitter
Dusty Brown,2010,Boston Red Sox,12,0,3,0,2,0,2,.250,.250,.333,.583,hitter
Clay Buchholz,2010,Boston Red Sox,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Mike Cameron,2010,Boston Red Sox,162,24,42,4,15,14,44,.259,.328,.401,.729,hitter
Kevin Cash,2010,Houston Astros,54,3,11,2,4,5,13,.204,.271,.333,.604,hitter
Manny Delcarmen,2010,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
J.D. Drew,2010,Boston Red Sox,478,69,122,22,68,60,105,.255,.341,.452,.793,hitter
Jacoby Ellsbury,2010,Boston Red Sox,78,10,15,0,5,4,9,.192,.241,.244,.485,hitter
Bill Hall,2010,Boston Red Sox,344,44,85,18,46,34,104,.247,.316,.456,.772,hitter
Jeremy Hermida,2010,Boston Red Sox,158,14,32,5,27,12,45,.203,.257,.348,.605,hitter
Ryan Kalish,2010,Boston Red Sox,163,26,41,4,24,12,38,.252,.305,.405,.710,hitter
John Lackey,2010,Boston Red Sox,5,1,2,0,0,0,1,.400,.400,.600,1.000,hitter
Jon Lester,2010,Boston Red Sox,3,0,0,0,1,1,2,.000,.200,.000,.200,hitter
Felipe Lopez,2010,St. Louis Cardinals,376,50,87,7,36,43,77,.231,.310,.340,.650,hitter
Mike Lowell,2010,Boston Red Sox,218,23,52,5,26,23,34,.239,.307,.367,.674,hitter
Jed Lowrie,2010,Boston Red Sox,171,31,49,9,24,25,25,.287,.381,.526,.907,hitter
Victor Martinez,2010,Boston Red Sox,493,64,149,20,79,40,52,.302,.351,.493,.844,hitter
Daisuke Matsuzaka,2010,Boston Red Sox,4,0,2,0,1,0,0,.500,.500,.500,1.000,hitter
Darnell McDonald,2010,Boston Red Sox,319,40,86,9,34,30,85,.270,.336,.429,.765,hitter
Gustavo Molina,2010,Boston Red Sox,7,1,1,0,0,0,2,.143,.143,.143,.286,hitter
Daniel Nava,2010,Boston Red Sox,161,23,39,1,26,19,46,.242,.351,.360,.711,hitter
Yamaico Navarro,2010,Boston Red Sox,42,4,6,0,5,2,17,.143,.174,.143,.317,hitter
Joe Nelson,2010,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hideki Okajima,2010,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Ortiz,2010,Boston Red Sox,518,86,140,32,102,82,145,.270,.370,.529,.899,hitter
Jonathan Papelbon,2010,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eric Patterson,2010,Oakland Athletics,103,13,21,4,9,7,31,.204,.255,.408,.663,hitter
