name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Dylan Carlson,2021,St. Louis Cardinals,542,79,144,18,65,57,152,.266,.343,.437,.780,hitter
Matt Carpenter,2021,St. Louis Cardinals,207,18,35,3,21,35,77,.169,.305,.275,.580,hitter
Paul DeJong,2021,St. Louis Cardinals,356,44,70,19,45,35,103,.197,.284,.390,.674,hitter
Austin Dean,2021,St. Louis Cardinals,30,5,7,1,7,6,11,.233,.342,.400,.742,hitter
Brandon Dickson,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tommy Edman,2021,St. Louis Cardinals,641,91,168,11,56,38,95,.262,.308,.387,.695,hitter
Seth Elledge,2021,St. Louis Cardinals,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Junior Fernández,2021,St. Louis Cardinals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jack Flaherty,2021,St. Louis Cardinals,17,2,2,1,3,5,7,.118,.304,.294,.598,hitter
Bernardo Flores Jr.,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Giovanny Gallegos,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Gant,2021,St. Louis Cardinals,13,0,0,0,0,0,8,.000,.000,.000,.000,hitter
Luis García,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Paul Goldschmidt,2021,St. Louis Cardinals,603,102,177,31,99,67,136,.294,.365,.514,.879,hitter
J.A. Happ,2021,St. Louis Cardinals,14,0,0,0,0,1,5,.000,.067,.000,.067,hitter
Ryan Helsley,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jordan Hicks,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dakota Hudson,2021,St. Louis Cardinals,3,1,1,0,0,1,2,.333,.500,.333,.833,hitter
Scott Hurst,2021,St. Louis Cardinals,5,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kwang Hyun Kim,2021,St. Louis Cardinals,26,0,3,0,2,0,9,.115,.148,.154,.302,hitter
Andrew Knizner,2021,St. Louis Cardinals,161,18,28,1,9,20,39,.174,.281,.236,.517,hitter
Wade LeBlanc,2021,St. Louis Cardinals,11,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Jon Lester,2021,Washington Nationals,28,3,5,1,3,0,13,.179,.179,.286,.465,hitter
Carlos Martinez,2021,St. Louis Cardinals,24,1,2,0,0,0,15,.083,.083,.125,.208,hitter
T.J. McFarland,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Miles Mikolas,2021,St. Louis Cardinals,8,0,0,0,0,1,5,.000,.111,.000,.111,hitter
Andrew Miller,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Miller,2021,Washington Nationals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yadier Molina,2021,St. Louis Cardinals,440,45,111,11,66,24,79,.252,.297,.370,.667,hitter
Max Moroff,2021,St. Louis Cardinals,16,0,1,0,1,0,10,.063,.063,.063,.126,hitter
John Nogowski,2021,St. Louis Cardinals,18,2,1,0,0,1,2,.056,.150,.056,.206,hitter
Lars Nootbaar,2021,St. Louis Cardinals,109,15,26,5,15,13,28,.239,.317,.422,.739,hitter
Tyler O'Neill,2021,St. Louis Cardinals,482,89,138,34,80,38,168,.286,.352,.560,.912,hitter
Johan Oviedo,2021,St. Louis Cardinals,20,3,3,0,2,2,9,.150,.227,.150,.377,hitter
Daniel Ponce de Leon,2021,St. Louis Cardinals,5,0,0,0,0,0,5,.000,.000,.000,.000,hitter
Roel Ramírez,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Reyes,2021,St. Louis Cardinals,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Angel Rondón,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
José Rondón,2021,St. Louis Cardinals,80,13,21,3,9,8,17,.263,.322,.413,.735,hitter
Ali Sánchez,2021,St. Louis Cardinals,4,0,2,0,0,0,0,.500,.500,1.000,1.500,hitter
Edmundo Sosa,2021,St. Louis Cardinals,288,39,78,6,27,17,63,.271,.346,.389,.735,hitter
Lane Thomas,2021,St. Louis Cardinals,48,2,5,0,1,10,17,.104,.259,.125,.384,hitter
Brandon Waddell,2021,St. Louis Cardinals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Adam Wainwright,2021,St. Louis Cardinals,57,1,7,0,4,3,25,.123,.167,.158,.325,hitter
Tyler Webb,2021,St. Louis Cardinals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kodi Whitley,2021,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Williams,2021,St. Louis Cardinals,119,10,19,4,11,17,46,.160,.270,.261,.531,hitter
Jake Woodford,2021,St. Louis Cardinals,18,0,2,0,0,0,9,.111,.111,.111,.222,hitter
Willy Adames,2021,Tampa Bay Rays,132,16,26,5,15,10,51,.197,.254,.371,.625,hitter
Chris Archer,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Shawn Armstrong,2021,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Randy Arozarena,2021,Tampa Bay Rays,529,94,145,20,69,56,170,.274,.356,.459,.815,hitter
Mike Brosseau,2021,Tampa Bay Rays,150,21,28,5,18,15,53,.187,.266,.347,.613,hitter
Vidal Bruján,2021,Tampa Bay Rays,26,3,2,0,2,0,8,.077,.077,.077,.154,hitter
Diego Castillo,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
JT Chargois,2021,Seattle Mariners,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ji Man Choi,2021,Tampa Bay Rays,258,36,59,11,45,45,87,.229,.348,.411,.759,hitter
Adam Conley,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nelson Cruz,2021,Minnesota Twins,296,44,87,19,50,35,63,.294,.370,.537,.907,hitter
Yandy Díaz,2021,Tampa Bay Rays,465,62,119,13,64,69,85,.256,.353,.387,.740,hitter
Chris Ellis,2021,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pete Fairbanks,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
J.P. Feyereisen,2021,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Fleming,2021,Tampa Bay Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Wander Franco,2021,Tampa Bay Rays,281,53,81,7,39,24,37,.288,.347,.463,.810,hitter
Tyler Glasnow,2021,Tampa Bay Rays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
David Hess,2021,Miami Marlins,4,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Rich Hill,2021,Tampa Bay Rays,4,0,1,0,0,0,2,.250,.250,.250,.500,hitter
Kevin Kiermaier,2021,Tampa Bay Rays,348,54,90,4,37,33,99,.259,.328,.388,.716,hitter
Andrew Kittredge,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Lowe,2021,Tampa Bay Rays,535,97,132,39,99,68,167,.247,.340,.523,.863,hitter
Josh Lowe,2021,Tampa Bay Rays,1,0,1,0,0,1,0,1.000,1.000,1.000,2.000,hitter
Jordan Luplow,2021,Cleveland Indians,98,12,17,7,20,21,31,.173,.331,.439,.770,hitter
Manuel Margot,2021,Tampa Bay Rays,421,55,107,10,57,37,70,.254,.313,.382,.695,hitter
Collin McHugh,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Meadows,2021,Tampa Bay Rays,518,79,121,27,106,59,122,.234,.315,.458,.773,hitter
Francisco Mejía,2021,Tampa Bay Rays,250,31,65,6,35,17,49,.260,.322,.416,.738,hitter
Joseph Odom,2021,Tampa Bay Rays,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kevin Padlo,2021,Tampa Bay Rays,12,1,1,0,0,2,8,.083,.214,.167,.381,hitter
Brett Phillips,2021,Tampa Bay Rays,253,50,52,13,44,33,113,.206,.300,.427,.727,hitter
Evan Phillips,2021,Los Angeles Dodgers,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Sean Poppen,2021,Pittsburgh Pirates,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Drew Rasmussen,2021,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Trevor Richards,2021,Milwaukee Brewers,0,1,0,0,0,1,0,.000,1.000,.000,1.000,hitter
Chaz Roe,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Sherriff,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevan Smith,2021,Tampa Bay Rays,4,2,1,0,0,0,2,.250,.250,.250,.500,hitter
Jeffrey Springs,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hunter Strickland,2021,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Thompson,2021,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yoshi Tsutsugo,2021,Tampa Bay Rays,78,5,13,0,5,8,27,.167,.244,.218,.462,hitter
Michael Wacha,2021,Tampa Bay Rays,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Taylor Walls,2021,Tampa Bay Rays,152,15,32,1,15,23,49,.211,.314,.296,.610,hitter
Joey Wendle,2021,Tampa Bay Rays,460,73,122,11,54,28,113,.265,.319,.422,.741,hitter
Matt Wisler,2021,San Francisco Giants,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Ryan Yarbrough,2021,Tampa Bay Rays,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Mike Zunino,2021,Tampa Bay Rays,333,64,72,33,62,34,132,.216,.301,.559,.860,hitter
Kolby Allard,2021,Texas Rangers,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kohei Arihara,2021,Texas Rangers,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Joe Barlow,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Wes Benjamin,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Willie Calhoun,2021,Texas Rangers,260,26,65,6,25,21,34,.250,.310,.381,.691,hitter
Jharel Cotton,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Charlie Culberson,2021,Texas Rangers,247,23,60,5,22,17,64,.243,.296,.381,.677,hitter
David Dahl,2021,Texas Rangers,205,19,43,4,18,10,59,.210,.247,.322,.569,hitter
Khris Davis,2021,Texas Rangers,51,8,8,2,5,8,16,.157,.262,.333,.595,hitter
Ryan Dorow,2021,Texas Rangers,6,0,0,0,0,1,3,.000,.143,.000,.143,hitter
Dane Dunning,2021,Texas Rangers,3,0,1,0,0,0,1,.333,.333,.333,.666,hitter
Demarcus Evans,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Foltynewicz,2021,Texas Rangers,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Joey Gallo,2021,Texas Rangers,310,57,69,25,55,74,125,.223,.379,.490,.869,hitter
Adolis García,2021,Texas Rangers,581,77,141,31,90,32,194,.243,.286,.454,.740,hitter
Kyle Gibson,2021,Texas Rangers,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Ronald Guzmán,2021,Texas Rangers,16,1,1,1,1,1,6,.063,.118,.250,.368,hitter
Taylor Hearn,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jonah Heim,2021,Texas Rangers,265,22,52,10,32,15,58,.196,.239,.358,.597,hitter
Jimmy Herget,2021,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yonny Hernández,2021,Texas Rangers,143,15,31,0,6,17,32,.217,.315,.252,.567,hitter
John Hicks,2021,Texas Rangers,31,6,8,4,7,0,8,.258,.258,.677,.935,hitter
Brock Holt,2021,Texas Rangers,235,21,49,2,23,23,49,.209,.281,.298,.579,hitter
Spencer Howard,2021,Philadelphia Phillies,6,0,2,0,0,0,3,.333,.333,.500,.833,hitter
Andy Ibáñez,2021,Texas Rangers,253,31,70,7,25,15,35,.277,.321,.435,.756,hitter
Ian Kennedy,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Isiah Kiner-Falefa,2021,Texas Rangers,635,74,172,8,53,28,90,.271,.312,.357,.669,hitter
John King,2021,Texas Rangers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nathaniel Lowe,2021,Texas Rangers,557,75,147,18,72,80,162,.264,.357,.415,.772,hitter
Jordan Lyles,2021,Texas Rangers,6,0,0,0,0,0,5,.000,.000,.000,.000,hitter
Brett Martin,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Martin,2021,Texas Rangers,144,14,30,6,17,8,41,.208,.248,.354,.602,hitter
Spencer Patton,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
DJ Peters,2021,Los Angeles Dodgers,26,5,5,1,4,8,14,.192,.382,.385,.767,hitter
Yohel Pozo,2021,Texas Rangers,74,8,21,1,9,3,10,.284,.312,.378,.690,hitter
Joely Rodríguez,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dennis Santana,2021,Los Angeles Dodgers,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Josh Sborz,2021,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Nick Solak,2021,Texas Rangers,458,57,111,11,49,34,107,.242,.314,.362,.676,hitter
Leody Taveras,2021,Texas Rangers,174,14,28,3,9,9,60,.161,.207,.270,.477,hitter
Anderson Tejeda,2021,Texas Rangers,16,1,1,0,0,1,10,.063,.118,.063,.181,hitter
Curtis Terry,2021,Texas Rangers,45,3,4,0,1,2,15,.089,.146,.133,.279,hitter
Jose Trevino,2021,Texas Rangers,285,23,68,5,30,12,57,.239,.267,.340,.607,hitter
Eli White,2021,Texas Rangers,198,26,35,6,15,18,66,.177,.259,.308,.567,hitter
Hyeon-Jong Yang,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brett de Geus,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Riley Adams,2021,Toronto Blue Jays,28,2,3,0,0,2,12,.107,.167,.179,.346,hitter
Jacob Barnes,2021,New York Mets,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Travis Bergen,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
José Berríos,2021,Minnesota Twins,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Bo Bichette,2021,Toronto Blue Jays,640,121,191,29,102,40,137,.298,.343,.484,.827,hitter
Cavan Biggio,2021,Toronto Blue Jays,250,27,56,7,27,37,78,.224,.322,.356,.678,hitter
Ryan Borucki,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tyler Chatwood,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Cimber,2021,Miami Marlins,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
A.J. Cole,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jonathan Davis,2021,Toronto Blue Jays,70,16,10,1,4,11,21,.143,.282,.200,.482,hitter
Corey Dickerson,2021,Miami Marlins,205,27,54,2,14,16,45,.263,.324,.380,.704,hitter
Rafael Dolis,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jarrod Dyson,2021,Kansas City Royals,122,13,27,0,10,6,28,.221,.256,.311,.567,hitter
Carl Edwards Jr.,2021,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Santiago Espinal,2021,Toronto Blue Jays,222,32,69,2,17,22,30,.311,.376,.405,.781,hitter
Randal Grichuk,2021,Toronto Blue Jays,511,59,123,22,81,27,114,.241,.281,.423,.704,hitter
Vladimir Guerrero Jr.,2021,Toronto Blue Jays,604,123,188,48,111,86,110,.311,.401,.601,1.002,hitter
Lourdes Gurriel Jr.,2021,Toronto Blue Jays,500,62,138,21,84,32,102,.276,.319,.466,.785,hitter
Brad Hand,2021,Washington Nationals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Teoscar Hernández,2021,Toronto Blue Jays,550,92,163,32,116,36,148,.296,.346,.524,.870,hitter
Jared Hoying,2021,Toronto Blue Jays,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Danny Jansen,2021,Toronto Blue Jays,184,32,41,11,28,17,44,.223,.299,.473,.772,hitter
Alejandro Kirk,2021,Toronto Blue Jays,165,19,40,8,24,19,22,.242,.328,.436,.764,hitter
Jake Lamb,2021,Chicago White Sox,113,20,24,6,13,17,38,.212,.321,.389,.710,hitter
Otto Lopez,2021,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Alek Manoah,2021,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Steven Matz,2021,Toronto Blue Jays,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Tim Mayza,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reese McGuire,2021,Toronto Blue Jays,198,22,50,1,10,15,44,.253,.310,.343,.653,hitter
Patrick Murphy,2021,Washington Nationals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Connor Overton,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joshua Palacios,2021,Toronto Blue Jays,35,7,7,0,4,3,11,.200,.293,.200,.493,hitter
Joe Panik,2021,Toronto Blue Jays,114,9,28,2,11,8,14,.246,.293,.351,.644,hitter
Joel Payamps,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Phelps,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Robbie Ray,2021,Toronto Blue Jays,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Trevor Richards,2021,Milwaukee Brewers,0,1,0,0,0,1,0,.000,1.000,.000,1.000,hitter
Jordan Romano,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hyun Jin Ryu,2021,Toronto Blue Jays,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Tayler Saucedo,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Marcus Semien,2021,Toronto Blue Jays,652,115,173,45,102,66,146,.265,.334,.538,.872,hitter
Kevin Smith,2021,Toronto Blue Jays,32,2,3,1,1,3,11,.094,.194,.188,.382,hitter
Kirby Snead,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joakim Soria,2021,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
George Springer,2021,Toronto Blue Jays,299,59,79,22,50,37,79,.264,.352,.555,.907,hitter
Rowdy Tellez,2021,Toronto Blue Jays,139,12,29,4,8,9,33,.209,.272,.338,.610,hitter
Trent Thornton,2021,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ty Tice,2021,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Breyvic Valera,2021,Toronto Blue Jays,87,10,22,1,15,8,12,.253,.313,.356,.669,hitter
Jorge Alcala,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Luis Arraez,2021,Minnesota Twins,428,58,126,2,42,43,48,.294,.357,.376,.733,hitter
Willians Astudillo,2021,Minnesota Twins,208,17,49,7,21,3,12,.236,.259,.375,.634,hitter
Charlie Barnes,2021,Minnesota Twins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kyle Barraclough,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
José Berríos,2021,Minnesota Twins,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Travis Blankenhorn,2021,Minnesota Twins,0,1,0,0,0,0,0,.000,.000,.000,.000,hitter
Beau Burrows,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Byron Buxton,2021,Minnesota Twins,235,50,72,19,32,13,62,.306,.358,.647,1.005,hitter
Jake Cave,2021,Minnesota Twins,164,14,31,3,13,10,62,.189,.249,.293,.542,hitter
Gilberto Celestino,2021,Minnesota Twins,59,7,8,2,3,3,14,.136,.177,.288,.465,hitter
Alex Colomé,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Danny Coulombe,2021,Minnesota Twins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Nelson Cruz,2021,Minnesota Twins,296,44,87,19,50,35,63,.294,.370,.537,.907,hitter
Randy Dobnak,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Donaldson,2021,Minnesota Twins,457,73,113,26,72,74,114,.247,.352,.475,.827,hitter
Tyler Duffey,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Gant,2021,St. Louis Cardinals,13,0,0,0,0,0,8,.000,.000,.000,.000,hitter
Edgar García,2021,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Garlick,2021,Minnesota Twins,99,17,23,5,10,6,32,.232,.280,.465,.745,hitter
Mitch Garver,2021,Minnesota Twins,207,29,53,13,34,31,71,.256,.358,.517,.875,hitter
Nick Gordon,2021,Minnesota Twins,200,19,48,4,23,12,55,.240,.292,.355,.647,hitter
J.A. Happ,2021,St. Louis Cardinals,14,0,0,0,0,1,5,.000,.067,.000,.067,hitter
Griffin Jax,2021,Minnesota Twins,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Ryan Jeffers,2021,Minnesota Twins,267,28,53,14,35,22,108,.199,.270,.401,.671,hitter
Max Kepler,2021,Minnesota Twins,426,61,90,19,54,54,96,.211,.306,.413,.719,hitter
Alex Kirilloff,2021,Minnesota Twins,215,23,54,8,34,14,52,.251,.299,.423,.722,hitter
Trevor Larnach,2021,Minnesota Twins,260,29,58,7,28,31,104,.223,.322,.350,.672,hitter
Tzu-Wei Lin,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kenta Maeda,2021,Minnesota Twins,3,2,1,0,0,0,1,.333,.333,.333,.666,hitter
Juan Minaya,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Bailey Ober,2021,Minnesota Twins,2,0,1,0,0,0,0,.500,.500,.500,1.000,hitter
Michael Pineda,2021,Minnesota Twins,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jorge Polanco,2021,Minnesota Twins,588,97,158,33,98,45,118,.269,.323,.503,.826,hitter
Rob Refsnyder,2021,Minnesota Twins,139,21,34,2,12,17,40,.245,.325,.338,.663,hitter
JT Riddle,2021,Minnesota Twins,6,1,2,0,0,0,0,.333,.333,.333,.666,hitter
Hansel Robles,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Taylor Rogers,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brent Rooker,2021,Minnesota Twins,189,25,38,9,16,15,70,.201,.291,.397,.688,hitter
Ben Rortvedt,2021,Minnesota Twins,89,8,15,3,7,6,29,.169,.229,.281,.510,hitter
Joe Ryan,2021,Minnesota Twins,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Miguel Sanó,2021,Minnesota Twins,470,68,105,30,75,59,183,.223,.312,.466,.778,hitter
Andrelton Simmons,2021,Minnesota Twins,412,37,92,3,31,32,62,.223,.283,.274,.557,hitter
Cody Stashak,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Caleb Thielbar,2021,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Waddell,2021,St. Louis Cardinals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
José Alvarado,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chase Anderson,2021,Philadelphia Phillies,11,0,0,0,0,0,6,.000,.000,.000,.000,hitter
Cam Bedrosian,2021,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alec Bohm,2021,Philadelphia Phillies,380,46,94,7,47,31,111,.247,.305,.342,.647,hitter
Jorge Bonifacio,2021,Philadelphia Phillies,11,0,1,0,2,1,6,.091,.167,.091,.258,hitter
Archie Bradley,2021,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Connor Brogdon,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sam Coonrod,2021,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Hans Crouse,2021,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Enyel De Los Santos,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Dohy,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Seranthony Domínguez,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Zach Eflin,2021,Philadelphia Phillies,29,1,0,0,1,1,15,.000,.065,.000,.065,hitter
Bailey Falter,2021,Philadelphia Phillies,5,0,0,0,0,0,5,.000,.000,.000,.000,hitter
Neftalí Feliz,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Freddy Galvis,2021,Baltimore Orioles,249,36,62,9,26,18,58,.249,.306,.414,.720,hitter
Kyle Gibson,2021,Texas Rangers,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Didi Gregorius,2021,Philadelphia Phillies,368,35,77,13,54,25,67,.209,.270,.370,.640,hitter
David Hale,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
JD Hammer,2021,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Bryce Harper,2021,Philadelphia Phillies,488,101,151,35,84,100,134,.309,.429,.615,1.044,hitter
Adam Haseley,2021,Philadelphia Phillies,21,2,4,0,0,0,4,.190,.190,.238,.428,hitter
Odúbel Herrera,2021,Philadelphia Phillies,450,59,117,13,51,29,77,.260,.310,.416,.726,hitter
Rhys Hoskins,2021,Philadelphia Phillies,389,64,96,27,71,47,108,.247,.334,.530,.864,hitter
Spencer Howard,2021,Philadelphia Phillies,6,0,2,0,0,0,3,.333,.333,.500,.833,hitter
Travis Jankowski,2021,Philadelphia Phillies,131,24,33,1,10,22,29,.252,.364,.351,.715,hitter
Damon Jones,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Joyce,2021,Philadelphia Phillies,55,6,5,2,7,12,16,.091,.261,.218,.479,hitter
Ian Kennedy,2021,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scott Kingery,2021,Philadelphia Phillies,19,1,1,0,0,0,12,.053,.053,.053,.106,hitter
Brandon Kintzler,2021,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
