name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Vaughn Grissom,2024,Boston Red Sox,105,10,20,0,6,7,24,.190,.246,.219,.465,hitter
David Hamilton,2024,Boston Red Sox,294,47,73,8,28,22,80,.248,.303,.395,.698,hitter
Tyler Heineman,2024,Boston Red Sox,2,0,0,0,0,0,1,.000,.333,.000,.333,hitter
Danny Jansen,2024,Toronto Blue Jays,198,27,42,6,18,25,42,.212,.303,.369,.672,hitter
Kenley Jansen,2024,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Martin,2024,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reese McGuire,2024,Boston Red Sox,139,10,29,3,18,13,39,.209,.280,.295,.575,hitter
Tyler O'Neill,2024,Boston Red Sox,411,74,99,31,61,53,159,.241,.336,.511,.847,hitter
Zach Penrod,2024,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ceddanne Rafaela,2024,Boston Red Sox,544,70,134,15,75,15,151,.246,.274,.390,.664,hitter
Rob Refsnyder,2024,Boston Red Sox,272,32,77,11,40,28,78,.283,.359,.471,.830,hitter
Pablo Reyes,2024,Boston Red Sox,60,4,11,0,5,3,19,.183,.234,.217,.451,hitter
Zack Short,2024,New York Mets,9,2,1,0,0,2,4,.111,.273,.111,.384,hitter
Chase Shugart,2024,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lucas Sims,2024,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dominic Smith,2024,Boston Red Sox,249,29,59,6,34,25,65,.237,.317,.390,.707,hitter
Nick Sogard,2024,Boston Red Sox,77,13,21,0,8,7,25,.273,.326,.325,.651,hitter
Trevor Story,2024,Boston Red Sox,94,8,24,2,10,11,33,.255,.340,.394,.734,hitter
Enmanuel Valdez,2024,Boston Red Sox,201,23,43,6,28,17,53,.214,.270,.363,.633,hitter
Jamie Westbrook,2024,Boston Red Sox,40,4,6,2,7,4,14,.150,.234,.350,.584,hitter
Josh Winckowski,2024,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Connor Wong,2024,Boston Red Sox,447,54,125,13,52,28,114,.280,.333,.425,.758,hitter
Masataka Yoshida,2024,Boston Red Sox,378,45,106,10,56,27,52,.280,.349,.415,.764,hitter
Kevin Alcántara,2024,Chicago Cubs,10,1,1,0,0,0,1,.100,.100,.100,.200,hitter
Miguel Amaya,2024,Chicago Cubs,328,32,76,8,47,23,62,.232,.288,.357,.645,hitter
Cody Bellinger,2024,Chicago Cubs,516,72,137,18,78,45,89,.266,.325,.426,.751,hitter
Christian Bethancourt,2024,Miami Marlins,82,9,13,2,7,3,22,.159,.198,.268,.466,hitter
David Bote,2024,Chicago Cubs,46,4,14,0,6,2,13,.304,.333,.391,.724,hitter
Michael Busch,2024,Chicago Cubs,496,73,123,21,65,63,162,.248,.335,.440,.775,hitter
Alexander Canario,2024,Chicago Cubs,25,4,7,1,2,2,11,.280,.357,.440,.797,hitter
Garrett Cooper,2024,Chicago Cubs,37,3,10,1,6,4,13,.270,.341,.432,.773,hitter
Pete Crow-Armstrong,2024,Chicago Cubs,372,46,88,10,47,21,98,.237,.286,.384,.670,hitter
Yan Gomes,2024,Chicago Cubs,91,7,14,2,7,2,36,.154,.179,.242,.421,hitter
Ian Happ,2024,Chicago Cubs,569,89,138,25,86,80,168,.243,.341,.441,.782,hitter
Porter Hodge,2024,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nico Hoerner,2024,Chicago Cubs,582,86,159,7,48,44,66,.273,.335,.373,.708,hitter
Jorge López,2024,New York Mets,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Madrigal,2024,Chicago Cubs,86,5,19,0,10,4,10,.221,.280,.256,.536,hitter
Miles Mastrobuoni,2024,Chicago Cubs,98,9,19,0,4,7,17,.194,.245,.224,.469,hitter
Julian Merryweather,2024,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Mervis,2024,Chicago Cubs,26,1,3,0,3,1,8,.115,.148,.154,.302,hitter
Christopher Morel,2024,Chicago Cubs,362,43,72,18,51,47,103,.199,.302,.373,.675,hitter
Héctor Neris,2024,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tomás Nido,2024,New York Mets,83,9,19,3,8,4,20,.229,.261,.361,.622,hitter
Isaac Paredes,2024,Tampa Bay Rays,363,41,89,16,55,52,68,.245,.357,.435,.792,hitter
Seiya Suzuki,2024,Chicago Cubs,512,74,145,21,73,63,160,.283,.366,.482,.848,hitter
Dansby Swanson,2024,Chicago Cubs,534,82,129,16,66,54,144,.242,.312,.390,.702,hitter
Mike Tauchman,2024,Chicago Cubs,298,50,74,7,29,47,70,.248,.357,.366,.723,hitter
Luis Vázquez,2024,Chicago Cubs,12,2,1,0,1,0,6,.083,.143,.083,.226,hitter
Patrick Wisdom,2024,Chicago Cubs,158,16,27,8,23,10,59,.171,.237,.392,.629,hitter
Will Benson,2024,Cincinnati Reds,343,41,64,14,43,40,154,.187,.274,.376,.650,hitter
Jeimer Candelario,2024,Cincinnati Reds,427,47,96,20,56,27,114,.225,.279,.429,.708,hitter
Conner Capel,2024,Cincinnati Reds,8,1,2,0,0,0,2,.250,.250,.250,.500,hitter
Fernando Cruz,2024,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elly De La Cruz,2024,Cincinnati Reds,618,105,160,25,76,69,218,.259,.339,.471,.810,hitter
Alexis Díaz,2024,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Blake Dunn,2024,Cincinnati Reds,26,8,4,1,1,2,11,.154,.241,.308,.549,hitter
Christian Encarnacion-Strand,2024,Cincinnati Reds,116,13,22,2,16,4,35,.190,.220,.293,.513,hitter
Santiago Espinal,2024,Cincinnati Reds,357,32,88,9,45,24,54,.246,.295,.356,.651,hitter
Stuart Fairchild,2024,Cincinnati Reds,209,33,45,8,30,17,60,.215,.286,.368,.654,hitter
Buck Farmer,2024,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Ford,2024,Cincinnati Reds,60,2,9,1,4,2,15,.150,.177,.233,.410,hitter
Jake Fraley,2024,Cincinnati Reds,350,44,97,5,26,26,70,.277,.330,.386,.716,hitter
Ty France,2024,Seattle Mariners,300,28,67,8,31,28,83,.223,.312,.350,.662,hitter
TJ Friedl,2024,Cincinnati Reds,297,35,67,13,55,26,52,.226,.310,.380,.690,hitter
Rece Hinds,2024,Cincinnati Reds,46,9,12,5,11,4,16,.261,.333,.717,1.050,hitter
Jacob Hurtubise,2024,Cincinnati Reds,54,7,10,0,4,6,18,.185,.297,.241,.538,hitter
Jonathan India,2024,Cincinnati Reds,533,84,132,15,58,80,125,.248,.357,.392,.749,hitter
Levi Jordan,2024,Cincinnati Reds,10,1,1,0,1,0,3,.100,.091,.200,.291,hitter
Luke Maile,2024,Cincinnati Reds,135,8,24,2,8,13,52,.178,.268,.252,.520,hitter
Noelvi Marte,2024,Cincinnati Reds,229,24,48,4,18,9,75,.210,.248,.301,.549,hitter
Nick Martini,2024,Cincinnati Reds,146,23,31,5,24,9,38,.212,.272,.370,.642,hitter
Edwin Ríos,2024,Cincinnati Reds,9,1,1,0,0,1,4,.111,.200,.111,.311,hitter
Amed Rosario,2024,Tampa Bay Rays,264,22,81,2,26,7,48,.307,.331,.417,.748,hitter
Lucas Sims,2024,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Slater,2024,San Francisco Giants,90,12,18,1,9,16,31,.200,.330,.244,.574,hitter
Dominic Smith,2024,Boston Red Sox,249,29,59,6,34,25,65,.237,.317,.390,.707,hitter
Spencer Steer,2024,Cincinnati Reds,574,74,129,20,92,72,137,.225,.319,.402,.721,hitter
Tyler Stephenson,2024,Cincinnati Reds,457,69,118,19,66,48,117,.258,.338,.444,.782,hitter
Bubba Thompson,2024,Cincinnati Reds,18,5,2,0,0,0,11,.111,.111,.167,.278,hitter
Joey Wiemer,2024,Milwaukee Brewers,26,2,4,0,0,1,9,.154,.185,.154,.339,hitter
Justin Wilson,2024,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Wynns,2024,Cincinnati Reds,19,3,7,0,2,0,5,.368,.400,.579,.979,hitter
Eric Yang,2024,Cincinnati Reds,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Alex Young,2024,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gabriel Arias,2024,Cleveland Guardians,153,15,34,3,15,6,53,.222,.255,.353,.608,hitter
Pedro Avila,2024,Cleveland Guardians,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Will Brennan,2024,Cleveland Guardians,330,37,87,8,30,19,48,.264,.309,.388,.697,hitter
Estevan Florial,2024,Cleveland Guardians,98,11,17,3,11,11,41,.173,.264,.367,.631,hitter
Tyler Freeman,2024,Cleveland Guardians,330,48,69,7,32,28,53,.209,.305,.321,.626,hitter
David Fry,2024,Cleveland Guardians,335,44,88,14,51,42,84,.263,.356,.448,.804,hitter
Hunter Gaddis,2024,Cleveland Guardians,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andrés Giménez,2024,Cleveland Guardians,583,64,147,9,63,26,97,.252,.298,.340,.638,hitter
Austin Hedges,2024,Cleveland Guardians,132,12,20,2,15,6,50,.152,.203,.220,.423,hitter
Spencer Howard,2024,Cleveland Guardians,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Steven Kwan,2024,Cleveland Guardians,480,83,140,14,44,53,51,.292,.368,.425,.793,hitter
Ramón Laureano,2024,Cleveland Guardians,70,7,10,1,4,7,32,.143,.265,.229,.494,hitter
Kyle Manzardo,2024,Cleveland Guardians,145,11,34,5,15,9,41,.234,.282,.421,.703,hitter
Angel Martínez,2024,Cleveland Guardians,151,16,35,3,11,15,33,.232,.298,.338,.636,hitter
Bo Naylor,2024,Cleveland Guardians,354,39,71,13,39,29,122,.201,.264,.350,.614,hitter
Josh Naylor,2024,Cleveland Guardians,563,84,137,31,108,58,105,.243,.320,.456,.776,hitter
Jhonkensy Noel,2024,Cleveland Guardians,179,25,39,13,28,13,63,.218,.288,.486,.774,hitter
José Ramírez,2024,Cleveland Guardians,620,114,173,39,118,54,82,.279,.335,.537,.872,hitter
Brayan Rocchio,2024,Cleveland Guardians,383,50,79,8,36,44,90,.206,.298,.316,.614,hitter
Johnathan Rodríguez,2024,Cleveland Guardians,31,6,4,0,5,9,14,.129,.325,.161,.486,hitter
Daniel Schneemann,2024,Cleveland Guardians,193,17,42,5,22,25,70,.218,.303,.368,.671,hitter
Myles Straw,2024,Cleveland Guardians,4,2,1,0,0,0,0,.250,.250,.250,.500,hitter
José Tena,2024,Cleveland Guardians,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Lane Thomas,2024,Washington Nationals,300,42,76,8,40,32,72,.253,.331,.407,.738,hitter
Adael Amador,2024,Colorado Rockies,35,1,6,0,0,1,6,.171,.194,.200,.394,hitter
Jordan Beck,2024,Colorado Rockies,170,14,32,3,13,12,65,.188,.245,.276,.521,hitter
Jalen Beeks,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Charlie Blackmon,2024,Colorado Rockies,449,59,115,12,52,43,86,.256,.329,.412,.741,hitter
Sean Bouchard,2024,Colorado Rockies,91,14,17,1,8,12,33,.187,.290,.297,.587,hitter
Kris Bryant,2024,Colorado Rockies,133,9,29,2,15,13,48,.218,.323,.301,.624,hitter
Jake Cave,2024,Colorado Rockies,323,42,81,7,37,18,98,.251,.290,.396,.686,hitter
Jeff Criswell,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elias Díaz,2024,Colorado Rockies,304,26,82,5,36,17,64,.270,.315,.378,.693,hitter
Brenton Doyle,2024,Colorado Rockies,542,82,141,23,72,46,153,.260,.317,.446,.763,hitter
Kyle Freeland,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hunter Goodman,2024,Colorado Rockies,211,24,40,13,36,8,64,.190,.228,.417,.645,hitter
Seth Halvorsen,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sam Hilliard,2024,Colorado Rockies,138,26,33,10,27,14,56,.239,.305,.507,.812,hitter
Greg Jones,2024,Colorado Rockies,5,1,1,1,1,1,4,.200,.333,.800,1.133,hitter
Nolan Jones,2024,Colorado Rockies,256,28,58,3,28,36,91,.227,.321,.320,.641,hitter
Tyler Kinley,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Koch,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Peter Lambert,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Lawrence,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan McMahon,2024,Colorado Rockies,567,68,137,20,65,69,185,.242,.325,.397,.722,hitter
Nick Mears,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elehuris Montero,2024,Colorado Rockies,224,23,46,4,28,20,56,.205,.267,.304,.571,hitter
Brendan Rodgers,2024,Colorado Rockies,501,67,134,13,54,31,132,.267,.314,.407,.721,hitter
Drew Romo,2024,Colorado Rockies,51,4,9,0,6,2,18,.176,.208,.235,.443,hitter
Aaron Schunk,2024,Colorado Rockies,94,14,22,2,7,4,31,.234,.265,.330,.595,hitter
Jacob Stallings,2024,Colorado Rockies,243,31,64,9,36,27,65,.263,.357,.453,.810,hitter
Michael Toglia,2024,Colorado Rockies,399,62,87,25,55,54,147,.218,.311,.456,.767,hitter
Ezequiel Tovar,2024,Colorado Rockies,655,83,176,26,78,23,200,.269,.295,.469,.764,hitter
Alan Trejo,2024,Colorado Rockies,63,4,9,0,1,2,15,.143,.182,.143,.325,hitter
Victor Vodnik,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Akil Baddoo,2024,Detroit Tigers,73,7,10,2,5,8,27,.137,.220,.301,.521,hitter
Javier Báez,2024,Detroit Tigers,272,25,50,6,37,12,69,.184,.221,.294,.515,hitter
Mark Canha,2024,Detroit Tigers,320,42,74,7,38,42,79,.231,.337,.350,.687,hitter
Kerry Carpenter,2024,Detroit Tigers,264,37,75,18,57,22,75,.284,.345,.587,.932,hitter
Dillon Dingler,2024,Detroit Tigers,84,2,14,1,11,3,30,.167,.195,.310,.505,hitter
Mason Englert,2024,Detroit Tigers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Foley,2024,Detroit Tigers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Riley Greene,2024,Detroit Tigers,512,82,134,24,74,64,156,.262,.348,.479,.827,hitter
Andy Ibáñez,2024,Detroit Tigers,224,30,54,5,32,15,63,.241,.295,.357,.652,hitter
Jace Jung,2024,Detroit Tigers,79,14,19,0,3,15,29,.241,.362,.304,.666,hitter
Colt Keith,2024,Detroit Tigers,516,54,134,13,61,36,110,.260,.309,.380,.689,hitter
Carson Kelly,2024,Detroit Tigers,179,21,43,7,29,17,40,.240,.325,.391,.716,hitter
Buddy Kennedy,2024,Detroit Tigers,10,2,2,1,4,2,4,.200,.308,.500,.808,hitter
Ryan Kreidler,2024,Detroit Tigers,59,9,7,1,2,6,19,.119,.200,.169,.369,hitter
Bligh Madris,2024,Detroit Tigers,67,8,18,1,5,6,20,.269,.324,.358,.682,hitter
Justyn-Henry Malloy,2024,Detroit Tigers,202,18,41,8,21,23,85,.203,.291,.366,.657,hitter
Zach McKinstry,2024,Detroit Tigers,297,32,64,4,23,24,69,.215,.277,.337,.614,hitter
Parker Meadows,2024,Detroit Tigers,270,39,66,9,28,25,76,.244,.310,.433,.743,hitter
Wenceel Pérez,2024,Detroit Tigers,389,51,94,9,37,32,92,.242,.300,.383,.683,hitter
Jake Rogers,2024,Detroit Tigers,310,43,61,10,36,22,99,.197,.255,.352,.607,hitter
Trey Sweeney,2024,Detroit Tigers,110,11,24,4,17,7,32,.218,.269,.373,.642,hitter
Spencer Torkelson,2024,Detroit Tigers,342,45,75,10,37,33,105,.219,.295,.374,.669,hitter
Gio Urshela,2024,Detroit Tigers,300,25,73,5,37,19,49,.243,.286,.333,.619,hitter
Matt Vierling,2024,Detroit Tigers,518,80,133,16,57,41,121,.257,.312,.423,.735,hitter
Ryan Vilade,2024,Detroit Tigers,45,5,8,1,5,2,12,.178,.208,.244,.452,hitter
José Abreu,2024,Houston Astros,113,10,14,2,7,4,28,.124,.167,.195,.362,hitter
Jose Altuve,2024,Houston Astros,628,94,185,20,65,47,119,.295,.350,.439,.789,hitter
Yordan Alvarez,2024,Houston Astros,552,88,170,35,86,69,95,.308,.392,.567,.959,hitter
Jacob Amaya,2024,Houston Astros,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Bregman,2024,Houston Astros,581,79,151,26,75,44,86,.260,.315,.453,.768,hitter
Trey Cabbage,2024,Houston Astros,86,12,18,1,8,4,34,.209,.253,.337,.590,hitter
Victor Caratini,2024,Houston Astros,245,30,66,8,30,23,53,.269,.336,.408,.744,hitter
Zach Dezenzo,2024,Houston Astros,62,5,15,2,8,3,22,.242,.277,.371,.648,hitter
Aledmys Díaz,2024,Oakland Athletics,29,2,3,0,1,1,7,.103,.133,.103,.236,hitter
Yainer Diaz,2024,Houston Astros,585,70,175,16,84,24,107,.299,.325,.441,.766,hitter
Mauricio Dubón,2024,Houston Astros,402,45,108,4,47,16,55,.269,.296,.361,.657,hitter
Ben Gamel,2024,New York Mets,23,9,5,0,0,7,7,.217,.400,.261,.661,hitter
Josh Hader,2024,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Heyward,2024,Los Angeles Dodgers,173,25,36,6,28,17,36,.208,.289,.393,.682,hitter
Cooper Hummel,2024,Houston Astros,8,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Grae Kessinger,2024,Houston Astros,21,4,0,0,0,3,7,.000,.160,.000,.160,hitter
Bryan King,2024,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pedro León,2024,Houston Astros,20,2,2,0,0,1,10,.100,.143,.100,.243,hitter
Joey Loperfido,2024,Houston Astros,106,11,25,2,16,7,43,.236,.299,.358,.657,hitter
Chas McCormick,2024,Houston Astros,242,32,51,5,27,17,72,.211,.271,.306,.577,hitter
Jake Meyers,2024,Houston Astros,461,51,101,13,61,35,117,.219,.286,.360,.646,hitter
Héctor Neris,2024,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeremy Peña,2024,Houston Astros,602,78,160,15,70,25,111,.266,.308,.394,.702,hitter
Ryan Pressly,2024,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
César Salazar,2024,Houston Astros,25,5,8,0,8,2,6,.320,.387,.400,.787,hitter
Jon Singleton,2024,Houston Astros,355,46,83,13,42,47,111,.234,.321,.386,.707,hitter
Kyle Tucker,2024,Houston Astros,277,56,80,23,49,56,54,.289,.408,.585,.993,hitter
Shay Whitcomb,2024,Houston Astros,41,1,9,0,5,5,8,.220,.304,.293,.597,hitter
CJ Alexander,2024,Kansas City Royals,8,0,1,0,0,0,3,.125,.125,.125,.250,hitter
Dairon Blanco,2024,Kansas City Royals,120,37,31,4,13,8,32,.258,.308,.392,.700,hitter
Kris Bubic,2024,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Paul DeJong,2024,Chicago White Sox,337,39,77,18,41,14,112,.228,.275,.430,.705,hitter
Freddy Fermin,2024,Kansas City Royals,339,40,92,6,36,23,66,.271,.319,.366,.685,hitter
Adam Frazier,2024,Kansas City Royals,262,35,53,4,22,22,59,.202,.282,.294,.576,hitter
Maikel Garcia,2024,Kansas City Royals,575,84,133,7,58,42,103,.231,.281,.332,.613,hitter
Tyler Gentry,2024,Kansas City Royals,5,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Robbie Grossman,2024,Chicago White Sox,71,6,15,0,4,13,20,.211,.329,.268,.597,hitter
Yuli Gurriel,2024,Kansas City Royals,54,7,13,0,6,9,15,.241,.338,.296,.634,hitter
Garrett Hampson,2024,Kansas City Royals,213,16,49,0,16,14,59,.230,.275,.300,.575,hitter
Hunter Harvey,2024,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Isbel,2024,Kansas City Royals,384,62,88,8,42,27,88,.229,.287,.367,.654,hitter
Nick Loftin,2024,Kansas City Royals,148,15,28,1,14,19,24,.189,.282,.236,.518,hitter
Michael Massey,2024,Kansas City Royals,332,45,86,14,45,15,56,.259,.294,.449,.743,hitter
James McArthur,2024,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
MJ Melendez,2024,Kansas City Royals,412,44,85,17,44,35,113,.206,.273,.400,.673,hitter
Vinnie Pasquantino,2024,Kansas City Royals,496,64,130,19,97,40,71,.262,.315,.446,.761,hitter
Salvador Perez,2024,Kansas City Royals,590,58,160,27,104,44,129,.271,.330,.456,.786,hitter
Tommy Pham,2024,Chicago White Sox,271,33,72,5,19,25,63,.266,.330,.380,.710,hitter
Hunter Renfroe,2024,Kansas City Royals,385,44,88,15,52,36,84,.229,.297,.392,.689,hitter
Nelson Velázquez,2024,Kansas City Royals,205,31,41,8,27,19,61,.200,.274,.366,.640,hitter
Drew Waters,2024,Kansas City Royals,16,2,3,0,1,2,6,.188,.316,.250,.566,hitter
Bobby Witt Jr.,2024,Kansas City Royals,636,125,211,32,109,57,106,.332,.389,.588,.977,hitter
Nick Ahmed,2024,San Francisco Giants,155,13,36,1,15,10,35,.232,.278,.303,.581,hitter
Austin Barnes,2024,Los Angeles Dodgers,140,12,37,1,11,14,36,.264,.331,.307,.638,hitter
Mookie Betts,2024,Los Angeles Dodgers,450,75,130,19,75,61,57,.289,.372,.491,.863,hitter
Cavan Biggio,2024,Toronto Blue Jays,110,15,22,2,9,14,42,.200,.323,.291,.614,hitter
Tommy Edman,2024,Los Angeles Dodgers,139,20,33,6,20,11,30,.237,.294,.417,.711,hitter
Hunter Feduccia,2024,Los Angeles Dodgers,12,2,4,0,1,2,2,.333,.429,.333,.762,hitter
Freddie Freeman,2024,Los Angeles Dodgers,542,81,153,22,89,78,100,.282,.378,.476,.854,hitter
Enrique Hernández,2024,Los Angeles Dodgers,362,44,83,12,42,27,77,.229,.281,.373,.654,hitter
Teoscar Hernández,2024,Los Angeles Dodgers,589,84,160,33,99,53,188,.272,.339,.501,.840,hitter
Jason Heyward,2024,Los Angeles Dodgers,173,25,36,6,28,17,36,.208,.289,.393,.682,hitter
Kevin Kiermaier,2024,Toronto Blue Jays,200,24,39,4,18,10,66,.195,.236,.310,.546,hitter
Michael Kopech,2024,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gavin Lux,2024,Los Angeles Dodgers,439,59,110,10,50,44,110,.251,.320,.383,.703,hitter
Max Muncy,2024,Los Angeles Dodgers,237,47,55,15,48,45,77,.232,.358,.494,.852,hitter
Shohei Ohtani,2024,Los Angeles Dodgers,636,134,197,54,130,81,162,.310,.390,.646,1.036,hitter
James Outman,2024,Los Angeles Dodgers,136,12,20,4,11,16,55,.147,.256,.265,.521,hitter
Andy Pages,2024,Los Angeles Dodgers,403,65,100,13,46,29,108,.248,.305,.407,.712,hitter
Miguel Rojas,2024,Los Angeles Dodgers,307,41,87,6,36,23,34,.283,.337,.410,.747,hitter
Amed Rosario,2024,Tampa Bay Rays,264,22,81,2,26,7,48,.307,.331,.417,.748,hitter
Will Smith,2024,Los Angeles Dodgers,476,77,118,20,75,51,105,.248,.327,.433,.760,hitter
Chris Taylor,2024,Los Angeles Dodgers,213,28,43,4,23,28,76,.202,.298,.300,.598,hitter
Taylor Trammell,2024,Los Angeles Dodgers,6,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Miguel Vargas,2024,Los Angeles Dodgers,71,11,17,3,9,8,16,.239,.313,.423,.736,hitter
CJ Abrams,2024,Washington Nationals,541,79,133,20,65,40,128,.246,.314,.433,.747,hitter
Riley Adams,2024,Washington Nationals,116,10,26,2,8,10,35,.224,.292,.336,.628,hitter
Darren Baker,2024,Washington Nationals,14,1,7,0,0,0,3,.500,.500,.643,1.143,hitter
Travis Blankenhorn,2024,Washington Nationals,31,2,4,0,5,1,9,.129,.156,.161,.317,hitter
Alex Call,2024,Washington Nationals,99,15,34,3,14,12,19,.343,.425,.525,.950,hitter
Andrés Chaparro,2024,Washington Nationals,121,12,26,4,15,7,24,.215,.280,.413,.693,hitter
Dylan Crews,2024,Washington Nationals,119,12,26,3,8,11,26,.218,.288,.353,.641,hitter
Kyle Finnegan,2024,Washington Nationals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joey Gallo,2024,Washington Nationals,223,24,36,10,27,32,102,.161,.277,.336,.613,hitter
Luis García Jr.,2024,Washington Nationals,500,58,141,18,70,27,86,.282,.318,.444,.762,hitter
Stone Garrett,2024,Washington Nationals,5,2,3,1,3,1,0,.600,.667,1.400,2.067,hitter
Hunter Harvey,2024,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Derek Law,2024,Washington Nationals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trey Lipscomb,2024,Washington Nationals,190,20,38,1,10,16,40,.200,.268,.232,.500,hitter
Joey Meneses,2024,Washington Nationals,281,19,65,3,42,21,63,.231,.291,.302,.593,hitter
Drew Millas,2024,Washington Nationals,57,7,14,1,1,5,16,.246,.306,.316,.622,hitter
Nasim Nuñez,2024,Washington Nationals,61,14,15,0,1,12,15,.246,.370,.262,.632,hitter
Harold Ramírez,2024,Tampa Bay Rays,164,21,44,1,13,3,33,.268,.284,.305,.589,hitter
Victor Robles,2024,Washington Nationals,25,3,3,0,2,5,9,.120,.281,.120,.401,hitter
Eddie Rosario,2024,Washington Nationals,219,26,40,7,26,13,54,.183,.226,.329,.555,hitter
Keibert Ruiz,2024,Washington Nationals,459,46,105,13,57,16,54,.229,.260,.359,.619,hitter
Nick Senzel,2024,Washington Nationals,206,25,43,7,18,27,53,.209,.303,.359,.662,hitter
José Tena,2024,Cleveland Guardians,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Lane Thomas,2024,Washington Nationals,300,42,76,8,40,32,72,.253,.331,.407,.738,hitter
Ildemaro Vargas,2024,Washington Nationals,272,21,67,1,30,19,31,.246,.295,.316,.611,hitter
Jesse Winker,2024,Washington Nationals,315,51,81,11,45,53,84,.257,.374,.419,.793,hitter
James Wood,2024,Washington Nationals,295,43,78,9,41,39,97,.264,.354,.427,.781,hitter
Juan Yepez,2024,Washington Nationals,226,32,64,6,26,18,42,.283,.335,.429,.764,hitter
Jacob Young,2024,Washington Nationals,468,75,120,3,36,30,102,.256,.316,.331,.647,hitter
Luisangel Acuña,2024,New York Mets,39,6,12,3,6,1,6,.308,.325,.641,.966,hitter
Pete Alonso,2024,New York Mets,608,91,146,34,88,70,172,.240,.329,.459,.788,hitter
Eddy Alvarez,2024,New York Mets,9,2,0,0,0,1,2,.000,.182,.000,.182,hitter
Francisco Alvarez,2024,New York Mets,308,39,73,11,47,30,86,.237,.307,.403,.710,hitter
Harrison Bader,2024,New York Mets,402,57,95,12,51,21,95,.236,.284,.373,.657,hitter
Brett Baty,2024,New York Mets,153,15,35,4,16,16,42,.229,.306,.327,.633,hitter
