name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Kiko Calero,2009,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jorge Cantu,2009,Florida Marlins,585,67,169,16,100,47,81,.289,.345,.443,.788,hitter
Brett Carroll,2009,Florida Marlins,141,18,33,3,18,11,33,.234,.306,.383,.689,hitter
Chris Coghlan,2009,Florida Marlins,504,84,162,9,47,53,77,.321,.390,.460,.850,hitter
David Davidson,2009,Florida Marlins,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Alejandro De Aza,2009,Florida Marlins,20,6,5,0,3,5,5,.250,.385,.300,.685,hitter
Brendan Donnelly,2009,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ross Gload,2009,Florida Marlins,230,33,60,6,30,23,30,.261,.329,.400,.729,hitter
Andy González,2009,Florida Marlins,12,1,1,0,0,0,4,.083,.083,.250,.333,hitter
Brett Hayes,2009,Florida Marlins,11,5,3,1,2,0,4,.273,.333,.636,.969,hitter
Wes Helms,2009,Florida Marlins,214,18,58,3,33,13,54,.271,.318,.364,.682,hitter
Jeremy Hermida,2009,Florida Marlins,429,48,111,13,47,56,101,.259,.348,.392,.740,hitter
Josh Johnson,2009,Florida Marlins,62,8,12,3,10,6,33,.194,.265,.355,.620,hitter
Nick Johnson,2009,Washington Nationals,353,47,104,6,44,63,66,.295,.408,.402,.810,hitter
Logan Kensing,2009,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Koronka,2009,Florida Marlins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Chris Leroux,2009,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Lindstrom,2009,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Martinez,2009,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cristhian Martinez,2009,Florida Marlins,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cameron Maybin,2009,Florida Marlins,176,30,44,4,13,17,51,.250,.318,.409,.727,hitter
Dan Meyer,2009,Florida Marlins,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Andrew Miller,2009,Florida Marlins,24,0,2,0,0,0,8,.083,.083,.083,.166,hitter
Ricky Nolasco,2009,Florida Marlins,50,1,7,0,3,2,25,.140,.173,.140,.313,hitter
Juan Carlos Oviedo,2009,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ronny Paulino,2009,Florida Marlins,239,24,65,8,27,25,48,.272,.340,.423,.763,hitter
Hayden Penn,2009,Florida Marlins,0,0,0,0,0,1,0,.000,1.000,.000,1.000,hitter
Renyel Pinto,2009,Florida Marlins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Hanley Ramirez,2009,Florida Marlins,576,101,197,24,106,61,101,.342,.410,.543,.953,hitter
Cody Ross,2009,Florida Marlins,559,73,151,24,90,34,122,.270,.321,.469,.790,hitter
Brian Sanches,2009,Florida Marlins,4,1,0,0,1,0,0,.000,.000,.000,.000,hitter
Aníbal Sánchez,2009,Florida Marlins,23,0,0,0,0,3,8,.000,.115,.000,.115,hitter
Gaby Sanchez,2009,Florida Marlins,21,2,5,2,3,2,3,.238,.304,.524,.828,hitter
Graham Taylor,2009,Florida Marlins,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Dan Uggla,2009,Florida Marlins,564,84,137,31,90,92,150,.243,.354,.459,.813,hitter
Rick Van Den Hurk,2009,Florida Marlins,21,0,0,0,0,0,17,.000,.000,.000,.000,hitter
Chris Volstad,2009,Florida Marlins,47,5,6,0,3,1,23,.128,.146,.149,.295,hitter
Sean West,2009,Florida Marlins,31,2,2,0,0,0,19,.065,.065,.097,.162,hitter
Tim Wood,2009,Florida Marlins,2,0,1,0,0,0,0,.500,.500,.500,1.000,hitter
Alfredo Aceves,2009,New York Yankees,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jonathan Albaladejo,2009,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Angel Berroa,2009,New York Yankees,22,6,3,0,1,0,6,.136,.174,.182,.356,hitter
Brian Bruney,2009,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
A.J. Burnett,2009,New York Yankees,5,0,1,0,0,0,1,.200,.200,.200,.400,hitter
Melky Cabrera,2009,New York Yankees,485,66,133,13,68,43,59,.274,.336,.416,.752,hitter
Robinson Canó,2009,New York Yankees,637,103,204,25,85,30,63,.320,.352,.520,.872,hitter
Kevin Cash,2009,New York Yankees,26,1,6,0,3,0,5,.231,.250,.308,.558,hitter
Francisco Cervelli,2009,New York Yankees,94,13,28,1,11,2,11,.298,.309,.372,.681,hitter
Joba Chamberlain,2009,New York Yankees,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Anthony Claggett,2009,Pittsburgh Pirates,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Phil Coke,2009,New York Yankees,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Johnny Damon,2009,New York Yankees,550,107,155,24,82,71,98,.282,.365,.489,.854,hitter
Shelley Duncan,2009,New York Yankees,15,1,3,0,1,0,5,.200,.200,.200,.400,hitter
Brett Gardner,2009,New York Yankees,248,48,67,3,23,26,40,.270,.345,.379,.724,hitter
Chad Gaudin,2009,San Diego Padres,28,0,1,0,0,1,14,.036,.069,.036,.105,hitter
Freddy Guzman,2009,New York Yankees,6,2,1,0,1,0,1,.167,.143,.167,.310,hitter
Jerry Hairston,2009,Cincinnati Reds,307,47,78,8,27,21,46,.254,.305,.397,.702,hitter
Eric Hinske,2009,Pittsburgh Pirates,106,18,27,1,11,17,27,.255,.373,.368,.741,hitter
Phil Hughes,2009,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Derek Jeter,2009,New York Yankees,634,107,212,18,66,72,90,.334,.406,.465,.871,hitter
Hideki Matsui,2009,New York Yankees,456,62,125,28,90,64,75,.274,.367,.509,.876,hitter
Mark Melancon,2009,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Miranda,2009,New York Yankees,9,2,3,1,3,0,4,.333,.333,.667,1.000,hitter
José Molina,2009,New York Yankees,138,15,30,1,11,14,28,.217,.292,.268,.560,hitter
Xavier Nady,2009,New York Yankees,28,4,8,0,2,1,6,.286,.310,.429,.739,hitter
Ramiro Pena,2009,New York Yankees,115,17,33,1,10,5,20,.287,.317,.383,.700,hitter
Andy Pettitte,2009,New York Yankees,5,1,1,0,1,0,2,.200,.200,.400,.600,hitter
Jorge Posada,2009,New York Yankees,383,55,109,22,81,48,101,.285,.363,.522,.885,hitter
Cody Ransom,2009,New York Yankees,79,11,15,0,10,7,25,.190,.256,.329,.585,hitter
Mariano Rivera,2009,New York Yankees,1,0,0,0,1,1,0,.000,.500,.000,.500,hitter
David Robertson,2009,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Rodriguez,2009,New York Yankees,444,78,127,30,100,80,97,.286,.402,.532,.934,hitter
CC Sabathia,2009,New York Yankees,4,1,1,0,1,0,1,.250,.250,.250,.500,hitter
Nick Swisher,2009,New York Yankees,498,84,124,29,82,97,126,.249,.371,.498,.869,hitter
Mark Teixeira,2009,New York Yankees,609,103,178,39,122,81,114,.292,.383,.565,.948,hitter
Brett Tomko,2009,New York Yankees,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Chien-Ming Wang,2009,New York Yankees,3,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Axford,2009,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Bourgeois,2009,Milwaukee Brewers,37,6,7,1,3,3,7,.189,.250,.270,.520,hitter
Ryan Braun,2009,Milwaukee Brewers,635,113,203,32,114,57,121,.320,.386,.551,.937,hitter
Mike Burns,2009,Milwaukee Brewers,13,1,1,0,2,2,7,.077,.200,.077,.277,hitter
Dave Bush,2009,Milwaukee Brewers,34,2,4,0,0,4,16,.118,.211,.118,.329,hitter
Josh Butler,2009,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Cameron,2009,Milwaukee Brewers,544,78,136,24,70,75,156,.250,.342,.452,.794,hitter
Frank Catalanotto,2009,Milwaukee Brewers,144,18,40,1,9,14,23,.278,.346,.382,.728,hitter
Todd Coffey,2009,Milwaukee Brewers,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Jesus Colome,2009,Washington Nationals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Corporán,2009,Milwaukee Brewers,1,1,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Craig Counsell,2009,Milwaukee Brewers,404,61,115,4,39,42,54,.285,.357,.408,.765,hitter
Mark DiFelice,2009,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Tim Dillard,2009,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Chris Duffy,2009,Milwaukee Brewers,32,3,4,0,3,4,12,.125,.222,.156,.378,hitter
Alcides Escobar,2009,Milwaukee Brewers,125,20,38,1,11,4,18,.304,.333,.368,.701,hitter
Prince Fielder,2009,Milwaukee Brewers,591,103,177,46,141,110,138,.299,.412,.602,1.014,hitter
Yovani Gallardo,2009,Milwaukee Brewers,58,6,10,2,8,2,23,.172,.197,.310,.507,hitter
Mat Gamel,2009,Milwaukee Brewers,128,11,31,5,20,18,54,.242,.338,.422,.760,hitter
Jody Gerut,2009,San Diego Padres,113,17,25,4,14,5,22,.221,.248,.381,.629,hitter
Bill Hall,2009,Milwaukee Brewers,214,22,43,6,24,19,72,.201,.265,.341,.606,hitter
J.J. Hardy,2009,Milwaukee Brewers,414,53,95,11,47,43,85,.229,.302,.357,.659,hitter
Corey Hart,2009,Milwaukee Brewers,419,64,109,12,48,43,92,.260,.335,.418,.753,hitter
Trevor Hoffman,2009,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hernan Iribarren,2009,Milwaukee Brewers,13,1,3,0,1,1,5,.231,.286,.385,.671,hitter
Jorge Julio,2009,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jason Kendall,2009,Milwaukee Brewers,452,48,109,2,43,46,58,.241,.331,.305,.636,hitter
Braden Looper,2009,Milwaukee Brewers,60,3,12,0,8,2,18,.200,.226,.200,.426,hitter
Felipe Lopez,2009,Arizona Diamondbacks,345,44,104,6,25,34,59,.301,.364,.412,.776,hitter
Seth McClung,2009,Milwaukee Brewers,7,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Casey McGehee,2009,Milwaukee Brewers,355,58,107,16,66,34,67,.301,.360,.499,.859,hitter
Chris Narveson,2009,Milwaukee Brewers,8,0,1,0,0,0,5,.125,.125,.125,.250,hitter
Brad Nelson,2009,Milwaukee Brewers,21,0,0,0,0,2,9,.000,.087,.000,.087,hitter
Manny Parra,2009,Milwaukee Brewers,45,4,6,0,4,1,22,.133,.167,.178,.345,hitter
Corey Patterson,2009,Washington Nationals,15,0,2,0,0,0,6,.133,.133,.133,.266,hitter
David Riske,2009,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Rivera,2009,Milwaukee Brewers,114,10,26,2,14,15,32,.228,.326,.342,.668,hitter
Chris Smith,2009,Milwaukee Brewers,2,0,0,0,0,1,1,.000,.333,.000,.333,hitter
Mitch Stetter,2009,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Suppan,2009,Milwaukee Brewers,42,4,6,0,5,4,12,.143,.217,.167,.384,hitter
R.J. Swindle,2009,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Claudio Vargas,2009,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Villanueva,2009,Milwaukee Brewers,11,0,1,0,0,1,7,.091,.167,.091,.258,hitter
David Weathers,2009,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rickie Weeks Jr.,2009,Milwaukee Brewers,147,28,40,9,24,12,39,.272,.340,.517,.857,hitter
Bobby Abreu,2009,Los Angeles Angels,563,96,165,15,103,94,113,.293,.390,.435,.825,hitter
Jose Arredondo,2009,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Erick Aybar,2009,Los Angeles Angels,504,70,157,5,58,30,54,.312,.353,.423,.776,hitter
Ryan Budde,2009,Los Angeles Angels,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Jason Bulger,2009,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Terry Evans,2009,Los Angeles Angels,7,2,2,0,1,0,2,.286,.286,.286,.572,hitter
Chone Figgins,2009,Los Angeles Angels,615,114,183,5,54,101,114,.298,.395,.393,.788,hitter
Brian Fuentes,2009,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vladimir Guerrero,2009,Los Angeles Angels,383,59,113,15,50,19,56,.295,.334,.460,.794,hitter
Torii Hunter,2009,Los Angeles Angels,451,74,135,22,90,47,92,.299,.366,.508,.874,hitter
Maicer Izturis,2009,Los Angeles Angels,387,74,116,8,65,35,41,.300,.359,.434,.793,hitter
Kevin Jepsen,2009,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Howie Kendrick,2009,Los Angeles Angels,374,61,109,10,61,20,71,.291,.334,.444,.778,hitter
John Lackey,2009,Los Angeles Angels,8,1,1,0,1,0,2,.125,.125,.125,.250,hitter
Jeff Mathis,2009,Los Angeles Angels,237,26,50,5,28,22,73,.211,.288,.308,.596,hitter
Gary Matthews,2009,Los Angeles Angels,316,44,79,4,50,40,74,.250,.336,.361,.697,hitter
Kendrys Morales,2009,Los Angeles Angels,566,86,173,34,108,46,117,.306,.355,.569,.924,hitter
Mike Napoli,2009,Los Angeles Angels,382,60,104,20,56,40,103,.272,.350,.492,.842,hitter
Sean O'Sullivan,2009,Los Angeles Angels,3,1,1,0,0,0,1,.333,.333,.333,.666,hitter
Darren Oliver,2009,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Palmer,2009,Los Angeles Angels,6,1,1,0,0,0,3,.167,.167,.167,.334,hitter
Chris Pettit,2009,Los Angeles Angels,7,2,2,0,0,0,1,.286,.286,.286,.572,hitter
Robb Quinlan,2009,Los Angeles Angels,115,13,28,2,14,5,30,.243,.275,.339,.614,hitter
Juan Rivera,2009,Los Angeles Angels,529,72,152,25,88,36,57,.287,.332,.478,.810,hitter
Sean Rodríguez,2009,Los Angeles Angels,25,4,5,2,4,3,7,.200,.276,.440,.716,hitter
Freddy Sandoval,2009,Los Angeles Angels,11,1,2,0,0,0,3,.182,.182,.273,.455,hitter
Scot Shields,2009,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Speier,2009,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jered Weaver,2009,Los Angeles Angels,4,1,0,0,1,1,1,.000,.200,.000,.200,hitter
Reggie Willits,2009,Los Angeles Angels,80,16,17,0,6,5,17,.213,.256,.238,.494,hitter
Bobby Wilson,2009,Los Angeles Angels,5,0,1,0,0,0,1,.200,.200,.400,.600,hitter
Brandon Wood,2009,Los Angeles Angels,41,5,8,1,3,3,19,.195,.267,.293,.560,hitter
Brandon Allen,2009,Arizona Diamondbacks,104,13,21,4,14,12,40,.202,.284,.385,.669,hitter
Bryan Augenstein,2009,Arizona Diamondbacks,3,1,0,0,0,1,1,.000,.250,.000,.250,hitter
Blaine Boyer,2009,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Billy Buckner,2009,Arizona Diamondbacks,21,0,5,0,6,0,8,.238,.238,.333,.571,hitter
Eric Byrnes,2009,Arizona Diamondbacks,239,26,54,8,31,12,30,.226,.270,.393,.663,hitter
Daniel Cabrera,2009,Washington Nationals,11,0,0,0,0,2,9,.000,.214,.000,.214,hitter
Luke Carlin,2009,Arizona Diamondbacks,18,3,3,0,1,3,3,.167,.286,.167,.453,hitter
Tony Clark,2009,Arizona Diamondbacks,66,7,12,4,11,11,24,.182,.295,.424,.719,hitter
Doug Davis,2009,Arizona Diamondbacks,63,2,10,0,3,0,21,.159,.159,.206,.365,hitter
Stephen Drew,2009,Arizona Diamondbacks,533,71,139,12,65,49,87,.261,.320,.428,.748,hitter
Jon Garland,2009,Arizona Diamondbacks,58,3,6,0,1,1,26,.103,.119,.103,.222,hitter
Tom Gordon,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Gutierrez,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dan Haren,2009,Arizona Diamondbacks,73,6,18,1,10,3,22,.247,.269,.356,.625,hitter
John Hester,2009,Arizona Diamondbacks,28,4,7,1,4,2,7,.250,.300,.429,.729,hitter
Conor Jackson,2009,Arizona Diamondbacks,99,8,18,1,14,11,16,.182,.264,.253,.517,hitter
Bobby Korecky,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Felipe Lopez,2009,Arizona Diamondbacks,345,44,104,6,25,34,59,.301,.364,.412,.776,hitter
Miguel Montero,2009,Arizona Diamondbacks,425,61,125,16,59,38,78,.294,.355,.478,.833,hitter
Kevin Mulvey,2009,Arizona Diamondbacks,7,0,1,0,0,0,3,.143,.143,.143,.286,hitter
Trent Oeltjen,2009,Arizona Diamondbacks,70,11,17,3,4,1,13,.243,.250,.457,.707,hitter
Augie Ojeda,2009,Arizona Diamondbacks,264,38,65,1,16,32,28,.246,.340,.345,.685,hitter
Gerardo Parra,2009,Arizona Diamondbacks,455,59,132,5,60,25,89,.290,.324,.404,.728,hitter
Ramon Pena,2009,Arizona Diamondbacks,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yusmeiro Petit,2009,Arizona Diamondbacks,27,0,1,0,0,1,8,.037,.071,.037,.108,hitter
Chad Qualls,2009,Arizona Diamondbacks,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Jon Rauch,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Reynolds,2009,Arizona Diamondbacks,578,98,150,44,102,76,223,.260,.349,.543,.892,hitter
Ryan Roberts,2009,Arizona Diamondbacks,305,41,85,7,25,40,55,.279,.367,.416,.783,hitter
Alex Romero,2009,Arizona Diamondbacks,145,14,36,1,18,11,23,.248,.306,.338,.644,hitter
Leo Rosales,2009,Arizona Diamondbacks,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Rusty Ryal,2009,Arizona Diamondbacks,59,11,16,3,9,6,21,.271,.353,.593,.946,hitter
Max Scherzer,2009,Arizona Diamondbacks,53,4,12,0,3,3,17,.226,.268,.264,.532,hitter
Daniel Schlereth,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scott Schoeneweis,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Doug Slaten,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Snyder,2009,Arizona Diamondbacks,165,20,33,6,22,32,47,.200,.333,.352,.685,hitter
Chad Tracy,2009,Arizona Diamondbacks,257,29,61,8,39,26,38,.237,.306,.389,.695,hitter
Justin Upton,2009,Arizona Diamondbacks,526,84,158,26,86,55,137,.300,.366,.532,.898,hitter
Esmerling Vasquez,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Webb,2009,Arizona Diamondbacks,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Josh Whitesell,2009,Arizona Diamondbacks,108,7,21,1,14,24,29,.194,.346,.287,.633,hitter
Josh Wilson,2009,Arizona Diamondbacks,26,1,6,0,2,3,3,.231,.333,.269,.602,hitter
Chris Young,2009,Arizona Diamondbacks,433,54,92,15,42,59,133,.212,.311,.400,.711,hitter
Clay Zavada,2009,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Albers,2009,Baltimore Orioles,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Robert Andino,2009,Baltimore Orioles,198,31,44,2,10,15,47,.222,.274,.288,.562,hitter
Michael Aubrey,2009,Baltimore Orioles,90,12,26,4,14,5,10,.289,.326,.500,.826,hitter
Danys Baez,2009,Baltimore Orioles,1,1,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Brian Bass,2009,Baltimore Orioles,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Brad Bergesen,2009,Baltimore Orioles,5,1,1,0,0,0,0,.200,.200,.200,.400,hitter
Jason Berken,2009,Baltimore Orioles,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Adam Eaton,2009,Colorado Rockies,0,1,0,0,1,1,0,.000,1.000,.000,1.000,hitter
Jeff Fiorentino,2009,Baltimore Orioles,64,8,18,0,8,8,16,.281,.351,.297,.648,hitter
Ryan Freel,2009,Baltimore Orioles,15,2,2,0,1,5,4,.133,.350,.133,.483,hitter
Jeremy Guthrie,2009,Baltimore Orioles,2,2,0,0,0,0,2,.000,.000,.000,.000,hitter
Mark Hendrickson,2009,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sean Henn,2009,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rich Hill,2009,Baltimore Orioles,8,0,1,0,1,0,3,.125,.125,.125,.250,hitter
Aubrey Huff,2009,Baltimore Orioles,430,51,109,13,72,41,74,.253,.321,.405,.726,hitter
Cesar Izturis,2009,Baltimore Orioles,387,34,99,2,30,18,38,.256,.294,.328,.622,hitter
Jim Johnson,2009,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Jones,2009,Baltimore Orioles,473,83,131,19,70,36,93,.277,.335,.457,.792,hitter
Nick Markakis,2009,Baltimore Orioles,642,94,188,18,101,56,98,.293,.347,.453,.800,hitter
Cla Meredith,2009,San Diego Padres,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kam Mickolio,2009,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chad Moeller,2009,Baltimore Orioles,89,6,23,2,10,7,16,.258,.313,.438,.751,hitter
Luis Montanez,2009,Baltimore Orioles,82,5,15,1,6,5,16,.183,.244,.280,.524,hitter
Melvin Mora,2009,Baltimore Orioles,450,44,117,8,48,34,60,.260,.321,.358,.679,hitter
Felix Pie,2009,Baltimore Orioles,252,38,67,9,29,24,58,.266,.326,.437,.763,hitter
Chris Ray,2009,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nolan Reimold,2009,Baltimore Orioles,358,49,100,15,45,47,77,.279,.365,.466,.831,hitter
Brian Roberts,2009,Baltimore Orioles,632,110,179,16,79,74,112,.283,.356,.451,.807,hitter
Guillermo Rodriguez,2009,Baltimore Orioles,5,1,0,0,1,2,1,.000,.286,.000,.286,hitter
Oscar Salazar,2009,Baltimore Orioles,31,4,13,2,6,2,4,.419,.455,.613,1.068,hitter
Luke Scott,2009,Baltimore Orioles,449,61,116,25,77,55,104,.258,.340,.488,.828,hitter
George Sherrill,2009,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Turner,2009,Baltimore Orioles,18,2,3,0,3,4,3,.167,.318,.167,.485,hitter
Koji Uehara,2009,Baltimore Orioles,2,0,0,0,0,1,1,.000,.333,.000,.333,hitter
Jamie Walker,2009,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Wieters,2009,Baltimore Orioles,354,35,102,9,43,28,86,.288,.340,.412,.752,hitter
Ty Wigginton,2009,Baltimore Orioles,410,44,112,11,41,23,57,.273,.314,.400,.714,hitter
Gregg Zaun,2009,Baltimore Orioles,168,23,41,4,13,27,30,.244,.355,.375,.730,hitter
Brian Anderson,2009,Chicago White Sox,185,25,44,2,13,20,49,.238,.322,.319,.641,hitter
Jeff Bailey,2009,Boston Red Sox,77,14,16,3,9,10,21,.208,.330,.416,.746,hitter
Rocco Baldelli,2009,Boston Red Sox,150,23,38,7,23,11,37,.253,.311,.433,.744,hitter
Daniel Bard,2009,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aaron Bates,2009,Boston Red Sox,11,2,4,0,2,1,4,.364,.417,.545,.962,hitter
Jason Bay,2009,Boston Red Sox,531,103,142,36,119,94,162,.267,.384,.537,.921,hitter
Josh Beckett,2009,Boston Red Sox,5,1,1,1,1,0,3,.200,.200,.800,1.000,hitter
Dusty Brown,2009,Boston Red Sox,3,1,1,1,1,1,0,.333,.500,1.333,1.833,hitter
Clay Buchholz,2009,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Carter,2009,Boston Red Sox,5,0,0,0,1,0,4,.000,.000,.000,.000,hitter
Manny Delcarmen,2009,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
J.D. Drew,2009,Boston Red Sox,452,84,126,24,68,82,109,.279,.392,.522,.914,hitter
Jacoby Ellsbury,2009,Boston Red Sox,624,94,188,8,60,49,74,.301,.355,.415,.770,hitter
Joey Gathright,2009,Chicago Cubs,14,2,3,0,0,1,6,.214,.267,.214,.481,hitter
Alex Gonzalez,2009,Cincinnati Reds,243,16,51,3,26,15,36,.210,.258,.296,.554,hitter
Nick Green,2009,Boston Red Sox,276,35,65,6,35,20,69,.236,.303,.366,.669,hitter
Casey Kotchman,2009,Atlanta Braves,298,28,84,6,41,32,28,.282,.354,.409,.763,hitter
Mark Kotsay,2009,Boston Red Sox,74,4,19,1,5,4,12,.257,.291,.324,.615,hitter
George Kottaras,2009,Boston Red Sox,93,15,22,1,10,11,25,.237,.308,.387,.695,hitter
Adam LaRoche,2009,Pittsburgh Pirates,324,46,80,12,40,41,81,.247,.329,.441,.770,hitter
Jon Lester,2009,Boston Red Sox,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Javier López,2009,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Lowell,2009,Boston Red Sox,445,54,129,17,75,33,61,.290,.337,.474,.811,hitter
Jed Lowrie,2009,Boston Red Sox,68,5,10,2,11,6,20,.147,.211,.265,.476,hitter
Julio Lugo,2009,Boston Red Sox,109,16,31,1,8,12,18,.284,.352,.367,.719,hitter
Victor Martinez,2009,Cleveland Indians,377,56,107,15,67,51,51,.284,.368,.464,.832,hitter
Justin Masterson,2009,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Daisuke Matsuzaka,2009,Boston Red Sox,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hideki Okajima,2009,Boston Red Sox,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Ortiz,2009,Boston Red Sox,541,77,129,28,99,74,134,.238,.332,.462,.794,hitter
Jonathan Papelbon,2009,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dustin Pedroia,2009,Boston Red Sox,626,115,185,15,72,74,45,.296,.371,.447,.818,hitter
Brad Penny,2009,Boston Red Sox,5,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ramon E Ramirez,2009,Boston Red Sox,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Josh Reddick,2009,Boston Red Sox,59,5,10,2,4,2,17,.169,.210,.339,.549,hitter
